,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.07907883308589421,0.050434183564612795,0.010095777809395792,0.04968191198968854,0.09533804820739154,0.053831184546624444,0.05572929024734685,-0.08788734243150068,0.07204985850023576,-0.013604937380210567,0.07188173791920249,0.572610226849127,0.08990694981293629,train
1,100,False,True,d,0.030952179384599487,0.01467983100817798,0.019456605656395655,0.014680940437561029,0.013783715835035704,0.014679867057489072,0.01497616167133115,-0.044495354125380616,-0.03381967724081939,-0.034392424727883245,-0.03382033916431059,-0.03373624585041766,-0.031188886447189784,train
2,100,False,True,e,0.14271031484943097,0.1465815958328583,0.1347072522760989,0.14761555689265896,0.29209131897824225,0.25472970524146404,0.2688383653835867,0.08203858182731066,0.1210726684511053,0.11819615946829634,0.12779830064155134,0.2846010977085412,0.22409310304920277,train
3,100,False,True,f,0.2882396917868747,0.09978701421687494,0.031688240997358716,0.0997844869658846,0.0577322627344207,0.06733953508070639,0.080381926137394,-0.08672200172394692,0.08888243590952634,0.0658240327455397,0.08887900986668924,0.8756649074999295,0.11307827041940982,train
4,200,False,True,c,0.04736316469211592,0.05674740044410743,0.0023701108260965106,0.056746124924397935,0.09128803986406642,0.06223691707225257,0.06777043667088672,-0.035658559639089475,0.03809268289728486,-0.009990356770971988,0.03809034732325287,0.3628405055216345,0.046733410985837776,train
5,200,False,True,d,0.006782175751773625,0.005550702931764438,0.0054288911432085266,0.005850735372602888,0.007086691112098701,0.005550628087131755,0.005597191841400831,-0.027733584933015757,-0.024224419375915414,-0.024223696062841943,-0.024332432696187036,-0.010919001055317477,-0.022957728955295922,train
6,200,False,True,e,0.2770818589596255,0.2962094235094465,0.23185921008445273,0.2792663336379518,0.3018711194551426,0.3030354251201134,0.3244843482555546,0.12166983946107014,0.16989369491065417,0.1582641961560505,0.18046929732793943,0.390852716466905,0.2348803521817307,train
7,200,False,True,f,0.041298757052282316,0.05964370980200116,0.003431388154096368,0.05966181122579056,0.094028903483587,0.06288692758492177,0.06421883407827204,-0.06761075359388583,0.016214880245453714,-0.029029712223218707,0.016204218083326366,0.920260486064486,0.022731654099269916,train
8,400,False,True,c,0.03208685036707937,0.05393736305604929,0.0033063003412831977,0.0539385220689961,0.0832019400083778,0.05618463392905026,0.060759800431028396,-0.009776483171311957,0.07911065270789706,0.01681542969392901,0.0791076185630837,0.4793539721544486,0.08933790887672793,train
9,400,False,True,d,0.023921138679150227,0.005475429212366245,0.00120044109595972,0.005475458431436648,0.005744861919010249,0.005475358848041671,0.005656735453291368,-0.0192029340475273,0.00526584052382999,0.003530341672392445,0.005265531181060101,0.03649996695489916,0.0058816238765491274,train
10,400,False,True,e,0.23154209850106672,0.2309023787033223,0.17778320567213968,0.23089535848607054,0.30313035118555404,0.2548125542125516,0.2618219898380354,0.18577066728738906,0.1855574408818058,0.17027471025015467,0.1855491932781956,0.29352955682273035,0.2395759966331475,train
11,400,False,True,f,0.026733921939736942,0.0632221586620625,0.009754596946582096,0.06321329986901691,0.07886003573709824,0.05772962793426277,0.06534881386699593,-0.0012706062391217498,0.032393003646187496,0.01103298810520934,0.03238577646303646,0.7718514300510537,0.04339984178777112,train
12,800,False,True,c,0.019548556859014982,0.05826292566110787,0.006850593338856248,0.058305773219234726,0.06557226978556233,0.0539150836050459,0.056989825406449666,-0.010104846307122552,0.06950163735178415,0.00785027407953378,0.06944818188940417,0.7975199899725868,0.07474365620704831,train
13,800,False,True,d,0.00960950086189957,0.006319505393314716,0.0006619703815039026,0.009248383716255783,0.0068003939418760494,0.006185676179246979,0.007535622366998525,-0.0009241171888671889,0.011512807236832413,0.0063042337993797996,0.00909839665728459,0.11514254406801998,0.011965741071687436,train
14,800,False,True,e,0.15413119110048515,0.17486470574029803,0.1436730094499423,0.17533178502870356,0.26966067858032355,0.2202775164949486,0.22174331193965266,0.13609992813940103,0.1586664402450884,0.14948692273485747,0.1583073398163786,0.4147016681873825,0.2314894556484177,train
15,800,False,True,f,0.01513237784693322,0.0621748114872319,0.006482239587526134,0.06217493274231801,0.09577655755373544,0.06475305165769431,0.06530419466056799,-0.009149318289980573,0.03941669879975294,0.001435778949544464,0.039415852180050164,0.8775310580950006,0.04697974471228017,train
