,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,g,0.13885710872080007,0.2416452975037057,0.2588160708736486,0.2417406792688166,0.24519064147003056,0.2752009223799235,0.27459499285622396,-0.08693148466133391,0.13569480628114078,0.24944609543848478,0.13570246074546027,1.5174900621420977,0.271836291494585,train
1,100,False,True,h,0.42497064508561605,0.3460767086557249,0.33144339993835303,0.3460670663990279,0.35849594627734754,0.3475826168389679,0.3329634241755116,0.12266801234005971,0.3058582315678308,0.3288205200583961,0.3058371299385816,1.1622946833161345,0.4024711755834,train
2,100,False,True,i,2.127889438603672,2.0944901089381696,1.7604724351356245,2.0647975918066708,1.954477896609186,1.73524739349175,1.742815111223709,-1.800546755606471,1.2337177839003226,0.9334453232608803,1.4045721860490556,6.034039254906636,1.6147745932457929,train
3,100,False,True,j,2.4670556391155,3.3580424451052595,0.9276653911846005,3.3576690136268086,3.3674182191911455,3.064330024759513,3.1561839109214804,-0.5391286556985423,2.1697365270161653,0.5269265115655535,2.1698489003550026,23.256152153855446,3.132068100318572,train
4,200,False,True,g,0.06618846485583482,0.23562605484065344,0.28315869793728554,0.24693487387101523,0.2351925377734608,0.29479591900903174,0.2983592837765311,0.011075449280950415,0.13043264756854306,0.2481799617564651,0.13224293108921956,0.8946121650933152,0.2632118453993113,train
5,200,False,True,h,0.44833438167439915,0.4102217213095208,0.3322960817025566,0.4104333312497506,0.3753511485563514,0.3730939334054541,0.3773872477954029,0.10348930471414831,0.26362794026920067,0.3626261421536316,0.2636047424381669,1.1757660701648944,0.40395131501832515,train
6,200,False,True,i,2.167518993881369,1.6933282560729725,1.5098459005568068,1.6933107061974342,1.6260540188830004,1.5580044756793903,1.5765905832947942,0.19694656597348942,1.4719719118043804,1.2765286728046528,1.471990725778794,8.247376293290499,1.7180726512106401,train
7,200,False,True,j,0.895079730278231,3.496361464125081,0.908688820114106,3.4944185272084343,3.7177422958324438,3.3835115099617337,3.5689537699295015,-0.4976754328809089,2.381193189769664,-0.4375727611455855,2.3813387390935223,31.887682540438323,3.0300929926248656,train
8,400,False,True,g,0.0425644786741838,0.18937394056887427,0.28131955042892115,0.1875904008606737,0.2004752827835957,0.28476325672087316,0.28481453518915645,0.03095504477880117,0.14541297423829136,0.2612690808539274,0.14596676208376452,1.4279874383583477,0.2764297519800124,train
9,400,False,True,h,0.38387141472648784,0.3947202323124236,0.40543943136411975,0.3963227269271597,0.3942262650859893,0.44692697212083166,0.449352494841733,0.2972000166171062,0.33149938792333045,0.38833305074996055,0.33158893742457424,1.0016861042985479,0.41405798373086633,train
10,400,False,True,i,2.249264134391546,1.8302635551617308,1.6319780134662563,1.8303229041466247,1.8281932363141178,1.7084133127844572,1.7151200821471526,0.5184370368618926,1.5069686615256817,1.4920694539890582,1.5069454554244035,7.7089889793363895,1.63011437360595,train
11,400,False,True,j,0.9132895628158215,2.9258758172869217,0.8298841430560752,2.9261329557604383,3.6315293235000774,3.311363399849319,3.434020827448518,0.81715433652515,2.7926022363548992,0.916210549626324,2.7926282717124304,34.771740444629046,3.3987307336854613,train
12,800,False,True,g,0.04698985165394912,0.18525995254134484,0.28745390737949206,0.19145271040147033,0.21762001577119214,0.3038083657148681,0.30484846592252957,0.05840510711521896,0.18491940143899852,0.2630069900638471,0.1881481276284335,1.7545646741766072,0.2772425845801924,train
