,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,g,0.18284326979944243,0.18298817825325764,0.2990497186403209,0.1829920616181861,0.19561910250343806,0.30252393863166993,0.31885496598772606,0.11185545696645655,0.11176193920308322,0.266057009751489,0.11175607522090943,1.0403589314064023,0.2688264777160938,train
1,100,False,True,h,0.5886315783553897,0.4488610151756629,0.436268904387076,0.4488493367746091,0.4755206645754804,0.41535797054326296,0.40144117995500006,0.07386845416786426,0.3251835362744423,0.37650381474349814,0.32517021100283716,1.7343805834135546,0.44267414815402994,train
2,100,False,True,i,2.068920008814128,1.6642675137286416,1.6345905080404315,1.5912887122730055,1.6339787261988952,1.3929536271457024,1.4490542552410237,-0.08648533397707608,1.3514150268818133,0.4632535734259689,1.5552338197562545,5.227632049190017,1.699127826050961,train
3,100,False,True,j,1.5738802714485594,2.6424335536148726,0.8756147961750887,2.642208221977923,3.047322294559351,3.119839828145051,3.1629529016717455,-0.4316003584244894,2.611527170218173,0.18862719052852656,2.6115866192397874,45.898719393221974,3.6688272525611625,train
4,200,False,True,g,0.047270694074456214,0.17146842131933443,0.2418162722694511,0.16021552725520816,0.17816463296570906,0.2547643882092149,0.26415051045587756,0.0077348298663214065,0.1357011671006843,0.25191029830163225,0.13957528943272432,0.9349365667727851,0.2650351642230681,train
5,200,False,True,h,0.47784936950296675,0.39008750388766783,0.36178074786399633,0.3899313970706872,0.4023826853115206,0.40644534522373205,0.41401393766803213,0.09558875266178714,0.2871188966840777,0.35000548455087166,0.2871885215038406,1.1621655118859477,0.3891226154864845,train
6,200,False,True,i,2.519483932418509,1.892797434576302,1.551680491136761,1.892772944295958,1.8737952117692769,1.7586226697312974,1.77336210797639,0.30856774375141677,1.4333964382774864,1.2160033685567684,1.4333572756260045,8.082828415949201,1.5751773160577953,train
7,200,False,True,j,1.0218578490522148,3.4092691306756095,1.0008387370160405,3.408975699954563,3.519894256665006,2.986293763664342,2.9410474756385288,0.3611088695627594,2.48883395160102,0.3254182638526356,2.489108222815168,42.59753742860366,3.3812318621724935,train
8,400,False,True,g,0.07169968486815867,0.19192326698473564,0.2852139978867298,0.1919408963161347,0.20861482364424988,0.2868782105492549,0.2871340494398647,0.03824462066044234,0.16191877763155715,0.2581288654648597,0.16192226366243445,1.1945939214637675,0.27580068086430415,train
9,400,False,True,h,0.3934299103789323,0.34895123997753325,0.34731351748511663,0.34954826850399123,0.34625355157659166,0.3564618151083197,0.37747630046273833,0.20779630142307665,0.26074727398635467,0.355823116261326,0.2607922822497887,1.275226437553546,0.39273849598654953,train
10,400,False,True,i,1.6603894157127952,1.5336282985725407,1.4335114161641902,1.5337032510058852,1.5335467122200663,1.5351955751007227,1.5449470424551848,0.978141326066441,1.4261905527734806,0.8912485643955763,1.4261947429120208,7.682906021684126,1.5240505642127609,train
11,400,False,True,j,1.0840015150197624,3.0806352084775415,0.9421643156258255,3.0809882094596106,3.6285519044584613,3.4786972586051856,3.5074709746831716,0.7729308985754277,2.8503316553665208,0.85757979664488,2.8501658737704134,36.22422132745139,3.4330879870705138,train
12,800,False,True,g,0.03876927889803417,0.15587132579421686,0.22260090884814152,0.15777792264811732,0.17050253581973165,0.23992942415732244,0.2402017671134135,0.0021535244575122525,0.1357754400243165,0.2618027646965861,0.13720686960155004,0.965028134792583,0.275717779016549,train
13,800,False,True,h,0.3651997978602742,0.37669708855444967,0.36678698245170294,0.3808242679647745,0.3928951949888392,0.4038528582392074,0.40618795622328063,0.31153562653247324,0.34380275977857383,0.37769332844554626,0.3439452187878828,1.4874141059943702,0.40883560681799225,train
14,800,False,True,i,1.9579114271747409,1.8084899427622785,1.5158391685729484,1.8060647651846014,1.7960442860633987,1.7299479166488512,1.732912644217129,0.8607772460808423,1.5580365858975571,1.269653012506035,1.5577706126277175,5.574177059154911,1.6430613875106455,train
15,800,False,True,j,0.8032008031784373,3.1217973735046125,0.7673584141157833,3.1035744183703673,3.6165049635079303,3.500378518042132,3.5221541010512105,0.612555371175202,2.6494510502127593,0.6618803609508437,2.6769182495850874,34.31090347315283,3.323034412749464,train
16,1600,False,True,g,0.04069070910265907,0.16285890340584402,0.2499870224224024,0.16284387630666275,0.17966551770087946,0.2626273062746435,0.26314689572853317,0.013693890102965614,0.15493367377114592,0.2568152702079932,0.1549255318372352,2.162922550015578,0.2717297241554408,train
17,1600,False,True,h,0.3744939370687035,0.36451493099213006,0.3713377644256717,0.3619745900384693,0.37273480481920473,0.40636240679491,0.40555730837103277,0.3111648596076802,0.3560581066190906,0.36412540560339707,0.35652091201170394,1.4364429362153603,0.3981094823602493,train
18,1600,False,True,i,1.6868455236719213,1.631251919465039,1.4656344818962919,1.6314953667791305,1.6197568417631476,1.5898799040228337,1.5906888448858307,1.2019456324765931,1.5564757765032888,1.471224502933142,1.5564763835238071,6.661155341286874,1.6222797104031312,train
19,1600,False,True,j,1.0128361305477187,3.1119842024310382,0.8611429549148061,3.13298523257863,3.54991777796671,3.4227487206980176,3.4512870304019416,0.9163627760058191,2.7296919529977686,0.8384542470591901,2.7315764548135895,43.61982174953372,3.306884114419849,train
20,3200,False,True,g,0.051682721053839344,0.17747247908699543,0.26777963389837345,0.17817537799774116,0.19019998912459649,0.283381728500716,0.2836290438557282,0.04762687005068567,0.16217824087526864,0.25876077847410495,0.16229730468253573,1.1993924178952684,0.2721260569280569,train
21,3200,False,True,h,0.35009707004434243,0.3624226777137527,0.3767970143312182,0.36241185147968985,0.37276033863303254,0.40808807220715637,0.4083209472304561,0.32487459691717724,0.3491676209963474,0.3592272617645716,0.34917001303155487,1.4196526740344653,0.3951237015588954,train
22,3200,False,True,i,1.60723979450042,1.6008922112717638,1.3328439739251243,1.60081799255716,1.5977333798335989,1.5814104783907295,1.5792507281108343,1.3657303624164525,1.5880911096581276,1.3548006606480252,1.5880884936039656,6.529645516075793,1.6204026707019503,train
23,3200,False,True,j,0.8837932020041532,2.973020743240079,0.8484186217557671,2.972395761276188,3.4459407122032024,3.3675465470163526,3.385827030143285,0.8943911067785131,2.9054721992518497,0.9543245784259486,2.909243495966188,37.9108725764748,3.3661903661829804,train
24,6400,False,True,g,0.03821948187130385,0.16551223380736535,0.2606080609846942,0.1656177777184801,0.1812431170432345,0.2742574504363616,0.27424138506991164,0.03599892660085047,0.16340469856146214,0.2599319003105565,0.16351410399281768,1.8438698693313365,0.2739128965988693,train
25,6400,False,True,h,0.34508236192022307,0.35670411675676966,0.3681637524409445,0.356759255218591,0.3687569769849933,0.3973004527247495,0.39777956888971966,0.3309950317165466,0.34559133244392454,0.36095034814447247,0.34560593648109306,1.8366433423869188,0.3900069161309052,train
26,6400,False,True,i,1.5568570796570969,1.6450885297278317,1.51613006460197,1.6444152625218578,1.6459851840569717,1.6323126150301848,1.6338903038358605,1.504611073764855,1.6036472160650608,1.50858510743243,1.6037522347404036,8.096191561837424,1.621078145780439,train
27,6400,False,True,j,0.8285404284789137,2.855028212437676,0.8196321388822801,2.854693276697982,3.332524736844224,3.2741143813825846,3.278025201734599,0.8189231058431474,2.899362300454667,0.8534563486252862,2.8994460733618737,47.489049149104176,3.366354796392253,train
28,100,False,True,g,0.1602205978777026,0.1605329781128266,0.2990497186403209,0.16053501924286437,1.7493609172114786,0.21226877973812489,0.2138964734072994,0.21047142907128005,0.21040451646714753,0.27693840222561267,0.21042672309890303,1.7699467889948526,0.27403967223158543,test
29,100,False,True,h,0.5787885187301174,0.37891740414554625,0.436268904387076,0.37890381248909866,1.2927564450491706,0.3899324435414356,0.3833070371348208,0.4024516651138752,0.3094772045346688,0.3526642757213274,0.30945549564278374,1.1454653585119485,0.3613681807032386,test
30,100,False,True,i,2.4604146084443035,1.5764080219509677,1.6345905080404315,1.5317511371078663,4.680346998482497,1.5438205662887992,1.5420392890552714,2.3351187486484695,1.4425264002530895,3.7262216479733103,1.5164036343695357,4.454585238033145,1.6116433011567575,test
31,100,False,True,j,3.0127097784276344,3.652754423933976,0.8756147961750887,3.653518022978638,27.70598779048411,3.0994193889072044,2.998234872601687,1.6764223076231843,3.0767704543077743,1.4496535716295262,3.0775388195761333,31.35342047563379,3.285043851091954,test
32,200,False,True,g,0.1384550896208143,0.21621243641687463,0.2418162722694511,0.21849214437886869,1.1063432629315273,0.2772318656815776,0.27999295246194,0.06891594570776438,0.17036942646217998,0.2563619381791402,0.16289234646636086,1.1389381411360564,0.2704438369726306,test
33,200,False,True,h,0.5319972243362094,0.3402959861663464,0.36178074786399633,0.3398678688304289,1.319954769391157,0.395174648261404,0.4033262324552556,0.5159201119279829,0.3317604369177569,0.37546166020399285,0.33150991319680617,1.2551200156114317,0.39887659326155167,test
34,200,False,True,i,3.2441111097924202,2.153110311363736,1.551680491136761,2.152822377797304,10.649204467021677,1.9629716287284156,1.9791574729917274,3.0260863589133113,1.6904169444260382,1.5192915695899312,1.689869149139304,9.847181993177118,1.6234875228990902,test
35,200,False,True,j,1.1081894904424494,3.3768205350761713,1.0008387370160405,3.376912391778223,40.12634355952248,3.8484348222430573,3.81704969691701,2.0329815710015557,3.5242773714039037,2.007603476117377,3.5248377671356423,41.725586635197054,3.3966304346613705,test
36,400,False,True,g,0.04356883313794179,0.1813425502048867,0.2852139978867298,0.18135574276818459,1.0751270354221505,0.24065646210916483,0.24068581787539967,0.010330303442594535,0.15316082437911863,0.2595155874687089,0.15304937287793902,1.165892486614713,0.2722327542111674,test
37,400,False,True,h,0.4380272519338601,0.3982063603824577,0.34731351748511663,0.39887371476551314,1.3197583625001774,0.4226166019244381,0.4265131785918536,0.4125324996909889,0.37843568089717383,0.3702639241341296,0.3802778583440623,1.243798293377251,0.4084443243014704,test
38,400,False,True,i,1.7650734973130708,1.7143974514519726,1.4335114161641902,1.7146517075063223,8.650469090320888,1.544715291836551,1.5435476278176734,1.688054873299023,1.8241974624910966,2.4798455475390133,1.8244597579580848,8.920299148806599,1.6351272940272672,test
39,400,False,True,j,0.960868616563929,3.082536177837513,0.9421643156258255,3.082876362737102,38.06657129884425,3.499718688914172,3.5137685684276794,0.6912623192061823,3.1202547252266664,0.6871427817980467,3.1205282213105785,35.48737948761301,3.3997437174138927,test
40,800,False,True,g,0.02308620788176322,0.1620520828557309,0.22260090884814152,0.16489501342227345,0.991951516796562,0.26527985897232037,0.2655889883973339,0.029580332725598506,0.18084564656485871,0.2632850211790434,0.18862179203321927,0.9780420595542794,0.2770708313951162,test
41,800,False,True,h,0.34957761800354176,0.36168282195295476,0.36678698245170294,0.3638520532809556,1.3544655629501443,0.370422402903209,0.37038495526106724,0.3390649453057254,0.3564294422144232,0.3629773751923521,0.3566734987513196,1.4208839771639057,0.38624021857732704,test
42,800,False,True,i,1.8872428940352646,1.6488956516597426,1.5158391685729484,1.641592378071454,5.187456768944571,1.5809093477092628,1.5815136234550844,1.8735790743607488,1.6657967917962742,1.5942279804915487,1.675567910285044,5.180674504036619,1.6134936891461442,test
43,800,False,True,j,0.818007234106235,3.346070079514117,0.7673584141157833,3.2777248240656025,36.116309384202864,3.854664178019038,3.841430641913521,1.194508714978101,3.004369380367283,1.138891199226664,2.994244789279593,33.8444286322306,3.308981922879182,test
44,1600,False,True,g,0.06392615003641353,0.1750755004404279,0.2499870224224024,0.17506289228359492,2.1373422874521126,0.2742630903382956,0.27396437844436394,0.0391280951585621,0.16122376214118436,0.25833833299486364,0.1612096888342772,2.117343071654729,0.27258986113659595,test
45,1600,False,True,h,0.33843232011288243,0.3280287555054197,0.3713377644256717,0.3268541326357996,1.3575054044685027,0.37166284527885984,0.37011217064038576,0.3731917838397331,0.34965030183045054,0.3659965846252031,0.3558680988813193,1.370726161226712,0.39324381623385063,test
46,1600,False,True,i,1.7322004421205464,1.6893767005479987,1.4656344818962919,1.6893240283374442,6.667264502616811,1.6602486330438353,1.6596743727588086,1.7523430219122798,1.6856622788385756,1.5041105028663793,1.685786746181492,6.602595309571647,1.6396865148650046,test
47,1600,False,True,j,1.0960867058829848,3.0771198587058626,0.8611429549148061,3.094893840548121,45.56538756158122,3.4615103197486907,3.476007036438693,0.9350988768243151,2.948399172170665,0.7788805148519495,2.9601897104001296,44.82756628346911,3.374600654866888,test
48,3200,False,True,g,0.0329256688088725,0.1727702088362462,0.26777963389837345,0.17323352902285286,1.255008634949848,0.27985051370803676,0.28018125191986926,0.05730748297729202,0.16666386148328172,0.2598462376157671,0.16665753728143926,1.2595454242090736,0.273120737551412,test
49,3200,False,True,h,0.3467073406389675,0.36481022792430096,0.3767970143312182,0.36474515746339137,1.3893473305676676,0.3960006237638365,0.39780741670233155,0.34501099686667047,0.36015434012192343,0.36754450506626485,0.3600361892519813,1.494414383251078,0.397890940943645,test
50,3200,False,True,i,1.6308420946316846,1.6378589197280258,1.3328439739251243,1.6375830808537593,6.606134771138972,1.6066141740076896,1.606815794362171,1.6447286230417015,1.6404545607785839,1.3485338730756247,1.6401788443260217,6.511815757655001,1.6205681032110195,test
