mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
5,5,0.03008922123818513,0.017678104287207477,0.025357816070886764,0.019869952453368797,0.07436361133732955,0.05049106475645226,0.027585910407560726,0.027392751665647894,0.028295615653089252,0.022460833127141994,0.024203820735990342,-1481.822991226729,0.019930242136371703,0.9424107866900704,0.029814585991539293,0.017534500401443665,0.02204636258437478
7,5,0.030238245035911847,-0.000503058377010575,0.028209140471998573,-0.00030153776637405373,0.028706469150519227,0.0010023642017247313,0.02962470077017713,-0.00011966966810985014,0.025348480781616754,-0.005519390658953853,0.013325159847870627,-1431.492689619768,-0.029600044987148293,0.8947096849092953,0.015881898077786727,-0.0295521805100974,5.292744767212438e-09
3,5,0.04985718940436132,-0.0002780255849953619,0.0353521049935963,-7.227143748650633e-05,0.06916050065446273,0.011250598103861422,0.032423454965340805,-3.394497865008361e-05,0.02664864918109797,0.01214382229141745,0.02380712340080996,-1422.064650794901,-0.011245346564842522,0.9424308127136699,0.023940686463848625,-0.010595361869374074,0.01156082336983135
5,5,0.0014702002199022562,0.030808658659856065,0.0011405237415451318,0.031136592304811073,0.034098053712769576,0.06282371703213517,0.007045698753283088,0.038545903936442985,0.0033507512208951337,0.03178751621898482,0.001513447678422854,-1472.8609365694585,0.03106654734178801,0.9498384438635176,0.0013671594876479261,0.03049302578250831,0.00010776741093386596
7,5,0.02764464650707525,0.08028021289326671,0.01394007156324928,0.08041287010952555,0.046328932060143845,0.0907771804920676,0.022679048321836513,0.08529277795680491,0.09518820724333057,0.1769784200307056,0.01381267495540621,-1475.8177912434433,0.0784696768133349,0.9552667798236996,0.017393893494732287,0.0777486716460371,1.5861216730396422e-07
3,5,0.0748923688151499,0.07310898034203729,0.07265992838080944,0.07472564644895055,0.13886789087070114,0.12851539582024135,0.07019603845497469,0.08727261172696535,0.07525269177163231,0.10592738193362992,0.06846285466662498,-1475.9200728958217,0.07524326954881871,0.8874428693976408,0.07441277174558093,0.07282171917168444,0.050310046166468746
5,5,0.005103305371164726,-8.454694366946569e-05,0.004182876317604491,-3.9096804652217544e-05,0.04108934335372414,0.03678347029348606,0.006555957400066825,0.004702110992741609,0.007223854879747844,-8.159351750850875e-05,0.001497843391329478,-1441.7095116030173,-0.003472321500537191,0.8799649833346882,0.0016231210435685827,-0.0023114237367624353,0.0019464391132289374
7,5,0.00798935214672004,0.057322957728871186,0.006485840994992073,0.05859205852760897,0.0432180993271034,0.08091101552420787,0.016413486474800863,0.06435934794445757,0.005798271295383311,0.05818167718383984,0.0072236449179668176,-1480.2662371645993,0.05741538220016264,0.9373914981106531,0.008125498908873796,0.05720246330670193,3.545538746446099e-07
3,5,0.06135620358167854,-0.002914661373791887,0.05897468125076789,-0.0009623352031821924,0.06374820775182286,-0.0005312195369834853,0.05587746048202338,-0.000373024875414103,0.05386980956027713,-0.008435024504103921,0.021765145617310237,-1398.7921864605205,-0.0769760048225977,0.9475524490946413,0.021392167525911224,-0.0754375949623062,0.011796807357199485
5,5,0.03486651608849597,0.02044239542976595,0.0314836482451214,0.02176039883452472,0.09055442213036054,0.06764533852430668,0.028270512141080555,0.03325542751577677,0.10191332879303867,0.12602453014270348,0.026663811808401248,-1458.922353124349,0.021533505138442367,0.9066086102844881,0.03288739630054706,0.019839467015267245,0.00839801413931912
7,5,0.004547157225773478,0.006151705638998465,0.0005747163422688025,0.0064567745456211014,0.023837804838575855,0.02445557975049519,0.0067625404214697316,0.013302063533241835,0.3231243774826672,0.30901634517703974,0.0006012386599968533,-1463.5963759611109,0.0058845702393902,0.9578493667718904,0.001404522839034403,0.005709324703657217,3.4494821488383057e-09
3,5,0.05729772647076973,-0.00192577534244208,0.05900923914292945,-0.0008255364232179545,0.05914381318231169,-0.00044468795295142625,0.05862682112504158,-0.0003762080831227195,0.059016920261640717,-0.004861147202491111,0.04722040511654776,-1395.8751746256826,-0.046084780230757814,0.8430050284197068,0.04649437487146702,-0.04516110570672481,0.035971047076041436
5,5,0.0852529885034948,-0.0025111878069649265,0.058592746128855656,-0.0006136988711207323,0.08858642509357374,-0.0005689942466003686,0.05445523239640221,-0.0003494806031230837,0.024775647141376554,-0.003907743808459259,0.011958643020453049,-1419.7820605217016,-0.05774995115705212,0.9522740232747108,0.013626778995398398,-0.056938099215590225,7.075125731517926e-05
7,5,0.009453619254363884,0.05149297800309614,0.004717886782793116,0.055165571312389146,0.031018432958875557,0.08245352190252266,0.01340300822562612,0.061885080456062266,0.2823510550304795,0.3196435086475328,0.007972443659562237,-1488.533617158097,0.051497538245856046,0.9168320548575127,0.009387595516173415,0.05121294919032925,2.9256677666723933e-07
3,5,0.02631801611638586,0.05578518091751357,0.02249020509975575,0.053996369302796665,0.041742199903640045,0.06326165295318924,0.028183208169127453,0.05917485594019377,0.034183968372106764,0.06041606887226294,0.024950272596666684,-1450.8035615368694,0.05366047042253422,0.9069268101974619,0.022397446806233453,0.052966373130772806,0.019176409993671213
5,5,0.0009538060915360699,0.006847446511630892,0.0013488843803260153,0.00717700060637128,0.029312108893466606,0.0678111825725914,0.006913836258761543,0.014889044075085166,0.001295403296222243,0.006705098380883328,0.003317951617684056,-1437.2241941158627,0.007417361812191985,0.9277968882874218,0.001210078894326942,0.00644597949814613,0.0011216167843856341
7,5,0.02029084352558454,0.05501270280681001,0.013407263300044821,0.05854787967421362,0.06380305904548894,0.08614200983728597,0.01921861425950797,0.06385520002114117,0.00926386983990466,0.060976205327220215,0.012470320168563177,-1492.34918914437,0.05539174904734273,0.9741099190473417,0.017782715262555274,0.05468288286568668,3.520820890395716e-07
3,5,0.05804044690412602,-0.002932278304909687,0.05903202574820373,-0.001060941030580807,0.06069358398744168,-0.0006111094662710456,0.057096610858134625,-0.0007052933939453396,0.054958727911441276,-0.00956230133079771,0.02451372923077289,-1383.2931107454779,-0.07632653902717447,0.9011778455537968,0.025943240550911812,-0.07520169188499778,0.016030830468618442
5,5,0.04834613790442728,-0.0001535975817803319,0.03304457079052866,-0.00022826719828481146,0.06310409874164381,0.014147712629486477,0.027745381149436192,-0.0001053785794790656,0.04505392179650148,-0.0006215949361532011,0.014474061907787444,-1433.6694672675083,-0.01898755180451042,0.9380012344571735,0.014014223343212692,-0.017344286017735272,0.014929772610186482
7,5,0.04929473150282367,-0.0029034735957068278,0.04620235170495559,-0.0011876801781467066,0.050685561396962765,-0.0007576914904022942,0.04739789518874526,-0.00047889408085040943,0.02913462698833648,-0.0058641671065029185,0.007596810699426383,-1412.3824968871932,-0.06943608734845498,0.9751262614710515,0.008804021796397249,-0.06773822216939732,4.8146445521191545e-09
3,5,0.04512598819333498,0.0037266662271762245,0.04535797092519872,0.0041219196236833115,0.06967137265740961,0.047434064989814485,0.04528365667861553,0.008500801462629966,0.06165515266468029,0.01246873922879672,0.04315982730561563,-1423.8372707130895,0.0031862950744612137,0.8917157826463405,0.04347323921816193,0.003180861865862198,0.03847155410673324
5,5,0.025563687934995076,-0.0004828147476396225,0.02549922095821904,-0.00026758157002211645,0.03796730037819746,0.008585016731135965,0.027594870247290005,-7.666802326616562e-05,0.02037051543804005,-0.0012117183411376117,0.01125660298415196,-1432.612854539812,-0.017835952831075474,0.9111862133048474,0.011015464360168828,-0.016376842481701716,0.0009010213134597012
7,5,0.0010748333353528818,0.022154163724551153,0.00032560157289924824,0.022749469565526054,0.01883164144849113,0.0499163017158362,0.0057047353149886,0.03027183447010998,0.0013827482446295166,0.022013088507721365,0.0009357454868067337,-1471.7951093839552,0.02184009502712047,0.925025676552131,0.0010493225727974769,0.021817298327259437,7.513151091292601e-10
3,5,0.019114876316507528,0.020601509645954478,0.01994405235410341,0.021645075030040404,0.03907307348892592,0.04417678382997292,0.024205031119536386,0.028379637814024136,0.04731312194198029,0.03684140416731043,0.02133440553737663,-1436.3347563142188,0.020699438638143875,0.9158788425424591,0.019262091727528973,0.02033618145720311,0.018644203434134633
5,5,0.0177772223058661,-0.0008562987615640623,0.021915540473554287,-0.0007767488001256879,0.018845166123292578,-4.0138072671197735e-05,0.02400720988024951,-0.00027938234836665286,0.02901484943549861,-0.004106900975744566,0.00048415639123037873,-1413.1548400801719,-0.05036860798597741,0.8814266673666423,0.00023472471830168176,-0.049015089559299216,0.00010175507793348623
7,5,0.0026090600531881968,0.016855027349081637,0.0007398458790978878,0.01820755562608133,0.018458496626168826,0.043331899385202634,0.006390092759656487,0.02569997772128454,0.002219047285601965,0.017698793675566548,0.0018602683037075396,-1459.217880758219,0.016695526484784524,0.92755919107921,0.002724587793134674,0.016576227202948757,1.0199499055516795e-08
