mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
7,5,0.011111825,0.01239922,0.008667276,0.014774932,0.032116931,0.045428943,0.015165864,0.022830689,0.198519124,0.238280917,0.00498724,-1429.561941,0.016834587,1.007631468,0.011048163,0.012818994,1.28E-05
3,5,0.020227442,-0.000186073,0.023515121,-0.000118658,0.033534066,0.02247555,0.023630055,-4.32E-05,0.026695352,-0.000678322,0.019767976,-1388.204403,-0.00925689,0.851476698,0.017951515,-0.009650213,0.020346494
5,5,0.034140284,-0.000244069,0.037852462,-0.000204885,0.065713276,0.043731168,0.039540694,-0.000103432,0.104625359,0.045055475,0.029146193,-1392.828246,-0.020642303,1.027856104,0.028506487,-0.018818073,0.02732423
7,5,0.076109444,-0.002103247,0.054558924,-0.000651769,0.076992571,-0.000459015,0.04739132,-0.000364169,0.081149339,-0.005928568,0.000741239,-1380.521579,-0.050187557,1.006995119,0.00137909,-0.048312707,0.002772657
3,5,0.027337783,0.038310571,0.027178185,0.038652667,0.021282063,0.066136908,0.024706778,0.045416323,0.028201383,0.038202239,0.027103678,-1389.186833,0.038761214,0.926427696,0.028412154,0.038188852,0.015644782
5,5,0.001048526,0.074355725,0.001017806,0.075018505,0.128470187,0.131491702,0.007896248,0.085520228,0.040231723,0.124391059,0.001879912,-1401.217288,0.081079521,1.034108559,0.00086695,0.074192681,0.005610428
7,5,0.076237775,-0.002682549,0.072867348,-0.001424873,0.078825839,-0.000322583,0.072599613,-0.000694609,0.049662889,-0.009813234,0.001391567,-1395.100733,-0.105201632,1.073038017,0.001415191,-0.103651133,6.08E-06
3,5,0.092535718,3.84E-05,0.085910982,0.002162112,0.166240412,0.039179625,0.079358765,0.009347072,0.0443225,0.060284936,0.061188686,-1420.802676,0.00473255,0.965823277,0.082604019,-3.54E-06,0.041251338
5,5,0.036745402,0.017414937,0.033907058,0.018367848,0.058142002,0.086596347,0.03608623,0.027444611,0.034275182,0.018288057,0.030358966,-1415.285753,0.018017399,1.05801162,0.034454725,0.017008849,0.021291979
7,5,0.062097205,-0.003007842,0.056931914,-0.001056204,0.063834553,-0.000765175,0.055844933,-0.000485165,0.072170765,-0.006747016,0.004407211,-1373.453356,-0.074075235,1.000421341,0.004439162,-0.072471593,0.003128419
3,5,0.067337255,-0.001008416,0.074397093,-0.000765274,0.074290017,0.011818481,0.069495838,-0.000250045,0.07929401,-0.005077717,0.028987707,-1390.725692,-0.031704951,1.034142506,0.033282711,-0.032559021,0.02169971
5,5,0.029507762,-0.000734785,0.028152902,-0.000379135,0.035062383,0.011538108,0.032349638,-0.000237422,0.048977016,0.02783835,0.012171545,-1396.333734,-0.027409388,1.02222266,0.019711398,-0.029449972,0.000131441
7,5,0.033915881,-0.002137565,0.025717693,-0.000497487,0.035718275,-0.000655455,0.02660113,-0.000235894,0.021584888,-0.001392054,0.002039647,-1386.78655,-0.04163483,1.055640396,0.003991219,-0.039863415,8.08E-06
3,5,0.032702894,0.033663777,0.032070184,0.034316127,0.077239686,0.094767673,0.02886145,0.04316616,0.045915632,0.093802399,0.027295921,-1418.191813,0.040131187,0.967438955,0.03182906,0.033898317,0.020629734
5,5,0.040919833,0.119293022,0.030561464,0.11599925,0.117616203,0.161830063,0.035679733,0.120951133,0.039379882,0.126080011,0.020706606,-1455.751462,0.120894908,1.037575707,0.031221898,0.113513465,0.010317214
7,5,0.014511557,0.035760477,0.011841186,0.037638083,0.053102404,0.076545417,0.028918945,0.045009892,0.010535544,0.039503416,0.013116689,-1439.238487,0.040327891,1.016289597,0.017488701,0.03565928,0.000787995
3,5,0.053725404,-0.002521512,0.059572096,-0.000930553,0.055409944,-0.000549783,0.062214176,-0.000435953,0.082379356,-0.003942285,0.036813165,-1395.249475,-0.052703898,0.92236448,0.036994559,-0.052021055,0.035082426
5,5,0.052890143,-0.000370513,0.026920065,-0.000206018,0.101749209,0.039383203,0.023092362,-0.000110112,0.008996169,-0.00151618,0.001749485,-1393.626912,-0.014479172,1.058006278,0.002127975,-0.012648064,0.000916183
7,5,0.027431342,-0.00156204,0.033132034,-0.000940943,0.028328668,-0.000130162,0.038357999,-0.000618264,0.043073143,-0.004340266,0.000205515,-1399.888888,-0.074269176,1.013085803,0.000423532,-0.072239206,3.89E-06
3,5,0.037262566,0.00283459,0.035593127,0.005511456,0.043494069,0.031579534,0.036555452,0.014244929,0.053481199,0.017327141,0.03388247,-1392.151776,0.004150627,0.928352229,0.037274664,0.002529985,0.033198578
5,5,0.084616532,-0.0033125,0.074755695,-0.001339311,0.086279962,-0.001033941,0.074530301,-0.000470371,0.084535918,-0.009502949,0.028971611,-1414.761227,-0.071544083,0.945971065,0.030337843,-0.070933524,0.025054827
7,5,0.026858151,-0.000444446,0.018222928,-0.000232318,0.029900456,0.010158298,0.01982373,-0.000127791,0.02398224,-0.000924566,0.003505987,-1409.833726,-0.030553119,0.971024209,0.001757781,-0.02935831,3.91E-06
3,5,0.06003936,0.022286056,0.058714858,0.025196435,0.110175555,0.07417689,0.063165772,0.032397299,0.077134232,0.029371413,0.062557421,-1407.907201,0.030577772,1.047230935,0.059936184,0.021885819,0.058526202
5,5,0.074540509,-0.003528208,0.062898747,-0.000848527,0.076818065,-0.00100994,0.060480087,-0.000553363,0.062809111,-0.009320073,0.004067116,-1405.109961,-0.07216111,1.0281678,0.00662048,-0.070885785,0.000100968
7,5,0.012356138,-0.000255676,0.012035342,-0.000160636,0.035151998,0.032641555,0.013140702,-5.04E-05,0.006696994,-0.000277368,0.006359742,-1400.291582,-0.010574063,1.023078249,0.008144062,-0.009918516,1.95E-05
3,5,0.037004005,0.121355254,0.035526687,0.122731348,0.050286434,0.15329454,0.037973856,0.130307117,0.049223138,0.13162147,0.030828728,-1438.663988,0.12318917,0.923342348,0.036768853,0.120785715,0.026946686
5,5,0.079258611,-0.002315562,0.080639961,-0.001762249,0.081336261,-0.000376573,0.081598053,-0.000509106,0.077620943,-0.014518086,0.02500857,-1386.003355,-0.093507813,1.053490181,0.025730914,-0.092850881,0.024743084
7,5,0.024877651,-6.83E-05,0.021609017,-3.84E-05,0.129440898,0.087235464,0.025619118,0.004666601,0.13731542,0.102519287,0.010444216,-1413.217475,0.001826678,1.08587308,0.013290148,-0.000106201,4.73E-06
3,5,0.017679529,0.009652262,0.017051054,0.009659777,0.047069912,0.052002477,0.016542786,0.016166861,0.017954666,0.009163347,0.014116463,-1394.763144,0.009927744,0.927650499,0.014820096,0.00895163,0.010601729
5,5,0.079760942,0.016745422,0.079483843,0.018081942,0.072973152,0.0703179,0.064272397,0.027194987,0.113363182,0.075368104,0.069558225,-1418.513722,0.021584683,0.939424272,0.079806417,0.016413029,0.053244116
7,5,0.043252485,-0.003486946,0.042262809,-0.000740884,0.04541712,-0.001113247,0.045798336,-0.000536631,0.031746628,-0.007508422,0.001955248,-1384.557838,-0.062746055,1.035829525,0.002232396,-0.059966509,6.08E-06
3,50,0.200189145,0.151453205,0.200685592,0.153011236,0.215756561,0.170730199,0.2057323,0.161018536,0.294768436,0.25356694,0.200666995,-1521.878295,0.152375593,0.980747378,0.200204737,0.15126516,0.20145023
5,50,0.071812373,0.07270263,0.068981728,0.075289047,0.088533617,0.141247623,0.066679946,0.084479374,0.061234403,0.078973708,0.071446983,-1551.482443,0.074492355,1.035699358,0.06755258,0.073096176,0.059162171
7,50,0.141556194,0.09894806,0.12613324,0.099903691,0.247201895,0.125556647,0.05635932,0.111187816,0.156606248,0.100632416,0.033521496,-1561.004279,0.120873599,1.018034568,0.04801595,0.092544387,0.026026286
3,50,0.122832579,0.146316525,0.121198992,0.147934354,0.181184912,0.190254658,0.129119719,0.155451951,0.194831074,0.227491286,0.120711256,-1521.515233,0.152264763,1.039805944,0.122577893,0.1456095,0.119632496
5,50,0.124982012,-0.001370586,0.094626307,-0.000467234,0.155280876,0.030705608,0.09519777,-0.000131679,0.092557649,-0.001732905,0.078700773,-1568.544964,-0.031479271,1.041911816,0.080345024,-0.030879848,0.078521703
7,50,0.051754595,-0.001558281,0.036197324,-0.000488445,0.053650694,-0.000265827,0.035640932,-0.000402383,0.04027001,-0.002517771,0.004462044,-1521.72445,-0.049302433,0.996140285,0.003621101,-0.047584189,0.001821081
3,50,0.18383748,0.163256527,0.182630661,0.165884481,0.213506078,0.199548462,0.194671519,0.172425192,0.25609835,0.297329423,0.182601395,-1541.607174,0.163215856,0.970156403,0.183549033,0.162930627,0.171424012
5,50,0.091108832,0.096756845,0.091170469,0.096943189,0.154773327,0.1552292,0.096066484,0.102699203,0.091098551,0.096416333,0.088948054,-1561.359994,0.102060705,1.012509318,0.091189504,0.096380336,0.088877027
7,50,0.021094476,-0.001215614,0.028045598,-0.000561343,0.036176466,0.0361257,0.027319632,-0.000308121,0.032988589,-0.002116602,0.003380555,-1576.118631,-0.03511116,0.998608599,0.003212377,-0.035712007,0.000135584
3,50,0.158136114,0.118197473,0.156144594,0.120498653,0.157600812,0.147811995,0.159260092,0.129675103,0.288455209,0.221383496,0.154338648,-1530.231507,0.119630755,0.9592152,0.158304433,0.117861782,0.156218261
5,50,0.095635183,0.01945364,0.094513241,0.020610055,0.198901251,0.118485486,0.095756097,0.028472719,0.080650052,0.030160584,0.064429934,-1572.850002,0.034280732,1.073816556,0.095506195,0.019124877,0.065322576
7,50,0.094412986,-0.001349904,0.066516664,-0.000760617,0.094115096,-0.000203293,0.059229564,-0.000303973,0.07834417,-0.002707431,0.008830745,-1527.659837,-0.044389445,1.016619689,0.01158141,-0.043604325,0.007266058
3,50,0.128428813,0.179869128,0.12844327,0.180536124,0.151496652,0.208698896,0.132244986,0.188276608,0.24557226,0.292608016,0.118330952,-1523.555609,0.185987088,0.934965786,0.128098292,0.179570224,0.116078121
5,50,0.110161552,0.075406811,0.109689904,0.076831123,0.151403206,0.163889539,0.108734742,0.084910743,0.094471252,0.08068667,0.097220213,-1579.112023,0.081249611,0.989826803,0.102084634,0.077089622,0.099724913
7,50,0.064331902,0.049235,0.059955881,0.050826647,0.178119759,0.120382763,0.058702676,0.059177771,0.046002484,0.061001231,0.028232295,-1590.74059,0.06711161,1.080699849,0.050321982,0.054344649,0.022177673
3,50,0.158526378,0.128103874,0.155864928,0.128860517,0.24205666,0.172469437,0.161638246,0.136198859,0.230264431,0.241783894,0.156456999,-1549.107396,0.128695427,1.032597729,0.15568692,0.127904932,0.14416076
5,50,0.102953399,-0.000278262,0.079226677,-0.000501788,0.153812757,0.067696191,0.079444047,-0.0001611,0.080656444,-0.0012857,0.065334984,-1534.967719,-0.026177979,0.948038956,0.068845497,-0.026692998,0.063801995
7,50,0.066521896,0.102440194,0.063975586,0.104114819,0.146001952,0.174093089,0.058657551,0.110983547,0.047228489,0.113633824,0.03601753,-1619.728888,0.116478716,1.066067831,0.045920015,0.110499239,0.037058483
3,50,0.1280288,0.07928056,0.125573363,0.081227416,0.255921577,0.149607071,0.131758932,0.090199366,0.188966398,0.109188558,0.111738266,-1485.313421,0.083170053,1.056312596,0.125817791,0.078108124,0.106568876
5,50,0.104514052,0.099293738,0.10310547,0.100015842,0.212505049,0.168466567,0.105585783,0.107749711,0.096332951,0.102986793,0.092882607,-1571.284379,0.108596136,0.9669249,0.09857701,0.103134501,0.08945611
7,50,0.099503123,0.037646104,0.098888627,0.037850193,0.161462544,0.074877327,0.094126467,0.048035335,0.100158349,0.038135931,0.053809461,-1585.331586,0.045569217,1.026977938,0.099726148,0.037260161,0.039886022
3,50,0.116087744,0.05461187,0.116175317,0.055842946,0.134890024,0.079319406,0.1178471,0.065485885,0.192140596,0.106533495,0.114008647,-1459.709729,0.056115554,0.98913837,0.11603409,0.053848676,0.107761352
5,50,0.067641285,0.093063348,0.061394195,0.094046268,0.137909279,0.177865818,0.06748416,0.099879553,0.05072561,0.094911219,0.050955694,-1576.186432,0.095382089,1.060616453,0.057005855,0.092908147,0.043932902
7,50,0.086503182,-0.000123172,0.069873902,-3.38E-05,0.124215311,0.020808964,0.066801558,0.001571417,0.075976351,0.001872525,0.056524721,-1579.972187,0.002892635,0.985300148,0.063378514,-0.000190544,0.055803449
3,50,0.231360546,0.152263087,0.229405541,0.153763874,0.278818654,0.180285119,0.210360606,0.166992713,0.17203771,0.181287447,0.169579277,-1533.439414,0.175861,1.063987437,0.228828876,0.152033672,0.158113793
5,50,0.072173488,0.08920162,0.072841127,0.089483929,0.126003497,0.164234521,0.076702665,0.095468345,0.066582082,0.092789138,0.074375553,-1525.495339,0.089307531,0.991595071,0.072013944,0.08888203,0.063181009
7,50,0.089377593,-0.000337777,0.056595272,-0.000251323,0.15233565,0.045511532,0.048175862,-0.00012947,0.026229915,-0.001656546,0.02289216,-1547.084069,-0.018744154,1.059848013,0.02194259,-0.018499972,0.022056299
3,50,0.18359106,0.055503584,0.182756846,0.057004904,0.294434599,0.131980684,0.188227808,0.068112589,0.263215744,0.098967598,0.176645662,-1484.228598,0.05844966,0.977787246,0.18267353,0.054703839,0.17778908
5,50,0.101153758,0.03721117,0.100513473,0.038493532,0.13230236,0.115712603,0.097268597,0.048270447,0.082152571,0.051257815,0.087329677,-1541.496809,0.043370774,1.061298233,0.101022461,0.03707373,0.074255177
7,50,0.016066696,0.046935752,0.016223882,0.047134079,0.068085366,0.133761968,0.022003827,0.055030946,0.016945844,0.046594231,0.008375758,-1593.621662,0.04834458,0.92241349,0.016039514,0.046406126,0.001802041
3,50,0.132441618,0.044808071,0.132279596,0.045585399,0.181103575,0.092800082,0.136449824,0.054669466,0.211615779,0.144695567,0.129614058,-1458.170025,0.059056245,0.981907702,0.132598093,0.044445614,0.12476431
5,50,0.117227425,0.113935307,0.115356862,0.11520628,0.186460882,0.169373967,0.122912963,0.12162671,0.112827519,0.116158639,0.113561961,-1570.561733,0.119119935,1.003768953,0.117225951,0.113540315,0.105760287
7,50,0.058696847,0.0602374,0.056995377,0.061649353,0.091851737,0.108386702,0.06331347,0.070101418,0.054613796,0.064467488,0.057374394,-1597.674728,0.064114838,1.053037897,0.058774267,0.059831377,0.048985064
3,50,0.154315705,0.041824386,0.153353377,0.043329315,0.222660885,0.120421605,0.156562797,0.051960521,0.224498836,0.115011528,0.149052898,-1484.473828,0.042812215,1.028654306,0.150585403,0.042036953,0.148595335
5,50,0.126975528,0.089026459,0.125796536,0.090914516,0.164235186,0.154489966,0.12615763,0.098798897,0.119278373,0.096281003,0.10902261,-1579.488457,0.094622736,1.022912489,0.12786935,0.089415227,0.108688961
7,50,0.099940007,-0.002142591,0.080514448,-0.000715452,0.100105751,-0.000529981,0.073933125,-0.000355857,0.083809745,-0.002641325,0.027489021,-1544.940133,-0.047721607,1.010585879,0.029542511,-0.046393404,0.027788183
3,50,0.152989463,0.159610621,0.152102836,0.16138063,0.160418635,0.191836339,0.156491596,0.168278327,0.212022789,0.212514819,0.142733273,-1512.718657,0.17411793,0.926018016,0.152767041,0.159195701,0.142798675
5,50,0.145218883,0.077424039,0.14427768,0.078279222,0.247330427,0.154323724,0.14819619,0.084382785,0.144628148,0.077366879,0.14233143,-1553.730839,0.078478911,0.959589302,0.144763308,0.077103498,0.143310274
7,50,0.113013333,0.03920204,0.112189718,0.040555212,0.16662532,0.085700732,0.109307646,0.046054838,0.11340467,0.038857671,0.071165655,-1589.435756,0.049873907,0.949204923,0.113072735,0.038621193,0.067779069
3,50,0.149019717,0.188738858,0.149249482,0.188885758,0.194129204,0.24158722,0.153795771,0.196604915,0.267653884,0.296058526,0.14703019,-1531.521885,0.19575534,0.981506375,0.148712875,0.188048478,0.146999926
5,50,0.06551664,0.014155587,0.064220189,0.014520087,0.146580533,0.101887956,0.065147822,0.024262019,0.070486493,0.014825346,0.05435367,-1566.278353,0.020634081,1.027514447,0.055262756,0.016096187,0.050515879
7,50,0.061357116,-0.002155903,0.028275939,-0.000769769,0.068905475,0.003077861,0.030265248,-0.000380157,0.027725042,-0.003468845,0.001949515,-1556.318018,-0.050195129,1.028910129,0.007511426,-0.052662971,0.001877183
3,50,0.133885481,0.140376751,0.133456757,0.141823588,0.189275233,0.192719594,0.1332053,0.15198126,0.176916394,0.22591714,0.128900221,-1509.012696,0.15336727,1.043998002,0.133776245,0.140157328,0.128704719
5,50,0.122735904,0.045426523,0.12246093,0.045687683,0.208801702,0.12337084,0.123129499,0.053674973,0.122814442,0.045976938,0.110716155,-1558.952059,0.049306062,0.970498227,0.122714403,0.044924117,0.108239318
7,50,0.016674456,0.109498525,0.015901324,0.110417326,0.057829198,0.14669282,0.023682576,0.117088728,0.016336729,0.109444145,0.004470379,-1598.488422,0.115511156,1.046392636,0.0097933,0.112557854,0.003873911
3,50,0.15624112,0.116721633,0.153821259,0.118809415,0.179002952,0.141956716,0.159203992,0.127575453,0.240408503,0.198531157,0.158199885,-1511.453985,0.120628358,0.972902833,0.15607091,0.116447295,0.151821315
5,50,0.14478348,0.004180933,0.144514058,0.004039615,0.233958843,0.07797324,0.147205237,0.012188428,0.144381632,0.004220512,0.137924811,-1561.843035,0.006596387,0.928452845,0.144703457,0.003671984,0.133269971
7,50,0.056402483,-0.003198102,0.062152958,-0.001298016,0.057900067,-0.000704783,0.062233944,-0.000667854,0.058570191,-0.010731789,0.010737149,-1538.812717,-0.075798453,0.944781858,0.021618104,-0.077976591,0.003830575
3,50,0.165826381,0.095807925,0.163662058,0.097613242,0.272250266,0.170074678,0.164629858,0.106698033,0.21407852,0.216351517,0.149796948,-1510.368058,0.105542682,1.057387693,0.165792504,0.095425482,0.133097584
5,50,0.129848331,0.17835171,0.125878819,0.178981107,0.18078608,0.247336239,0.132852149,0.185536212,0.127382725,0.177690393,0.126696293,-1614.40272,0.179757479,1.025463621,0.126746388,0.177553167,0.122418654
7,50,0.074049636,-0.000956524,0.053648816,-0.000802649,0.076744317,0.001799102,0.053047512,-0.000325417,0.057640673,-0.002470027,0.017438802,-1523.282069,-0.067674166,0.981268972,0.016795652,-0.067495192,0.028266958
3,50,0.127185388,0.11042762,0.127554808,0.111325767,0.141228181,0.146735144,0.130574166,0.120202328,0.287149796,0.263768546,0.129056683,-1517.553957,0.110611378,0.960862081,0.126244225,0.110299939,0.130881053
5,50,0.03238331,0.027877823,0.032502865,0.027579352,0.099864114,0.104913145,0.036310286,0.036727967,0.032800801,0.028113108,0.034893837,-1545.05062,0.038291374,1.002707604,0.032380603,0.027199513,0.032833056
7,50,0.037339895,-0.000208483,0.040271459,-0.000119338,0.038374043,0.053200034,0.040338399,0.003518206,0.047515524,-0.000157055,0.035305775,-1592.09089,-0.00367652,1.037960859,0.03598951,-0.004117208,0.036929222
3,50,0.146625032,0.125413942,0.146559902,0.126028495,0.186766385,0.165337848,0.154796691,0.135656346,0.275190596,0.33024835,0.14343906,-1565.135443,0.126330753,1.013192677,0.146169098,0.12501178,0.131771361
5,50,0.082251108,0.096894205,0.078525287,0.09801508,0.143742117,0.172616394,0.083299953,0.104342428,0.074677593,0.099032028,0.082601402,-1583.040729,0.097010804,1.02050002,0.082234525,0.096446297,0.073691876
7,50,0.101279368,-0.001526865,0.107340489,-0.001284377,0.109751694,0.011049517,0.103980762,-0.00063907,0.06372551,-0.005213418,0.025012011,-1513.165758,-0.055972093,1.074305635,0.026520496,-0.056225852,0.018211633
3,50,0.12040604,0.130016936,0.114725092,0.131810875,0.170540891,0.169356378,0.121787445,0.140374259,0.218018069,0.201035156,0.118861306,-1505.859605,0.137137241,1.05861857,0.113052904,0.130186673,0.117175792
5,50,0.07306592,-0.001178446,0.095135837,-0.000425685,0.084395195,0.05805302,0.099745017,-0.000190894,0.121875349,-0.003129931,0.074384188,-1506.585993,-0.034188709,0.990319935,0.080832412,-0.03429788,0.067894841
7,50,0.078670172,-0.001159142,0.063472826,-0.00042876,0.090473484,0.016038785,0.065153195,-0.00027414,0.083489409,-0.002789752,0.042644656,-1538.420094,-0.036274245,0.965996793,0.049725641,-0.036630477,0.039657041
3,50,0.142154772,0.165940965,0.140725467,0.168508254,0.211386945,0.223094495,0.150504316,0.17393648,0.210959228,0.240635442,0.139027832,-1538.067047,0.170905074,1.02713841,0.141930765,0.165460857,0.128580951
5,50,0.097559563,0.088308083,0.089158061,0.090575638,0.20194657,0.181588513,0.088265244,0.095350578,0.081392951,0.091210247,0.062318935,-1581.242139,0.10466717,1.052599183,0.085834992,0.089008454,0.056752094
7,50,0.094066315,0.026427609,0.085166582,0.029300143,0.222098949,0.065301361,0.091104976,0.038374962,0.074833502,0.036159414,0.079842303,-1583.257075,0.031456062,1.047566055,0.093286517,0.026132932,0.072568389
3,50,0.145909698,0.059919571,0.146360717,0.060598192,0.192671394,0.117042048,0.153898346,0.070024771,0.233095433,0.166883072,0.144944727,-1509.833123,0.060816934,1.04640553,0.145708401,0.05947568,0.145117952
5,50,0.109020511,0.131852507,0.105446927,0.133228546,0.158028166,0.196490542,0.108151972,0.139336852,0.105685222,0.133537539,0.091349252,-1574.769989,0.138772947,1.032781465,0.105269074,0.133063044,0.094518315
7,50,0.04162951,0.053134309,0.041323505,0.053813018,0.086528189,0.11197268,0.046100027,0.060460777,0.041818447,0.052772225,0.039952356,-1566.783281,0.05437277,1.043280561,0.041639511,0.052765618,0.035357762
3,50,0.177938602,0.10478748,0.176782499,0.105769127,0.294621335,0.191168227,0.175224112,0.118043952,0.169639649,0.110452714,0.158779148,-1542.914499,0.118797722,1.100732341,0.178271398,0.104650198,0.118012006
5,50,0.159142596,0.089097033,0.159355232,0.08933568,0.18043833,0.183882869,0.159026659,0.096546534,0.159215744,0.08858316,0.15665951,-1561.286706,0.08912124,0.937309676,0.159017494,0.088495088,0.153943128
7,50,0.023331416,-0.001839205,0.037296843,-0.000600998,0.031236841,0.013216566,0.038455552,-0.000385694,0.034513002,-0.004251593,0.011194658,-1600.28139,-0.052331892,0.986268308,0.010629419,-0.051513991,0.005250077
3,50,0.198699104,0.134363855,0.199289607,0.135199686,0.254410968,0.211062434,0.200942462,0.144618511,0.199442636,0.136404045,0.172438755,-1538.535122,0.157147096,1.100283599,0.200750208,0.133454083,0.153349768
5,50,0.054839601,0.11839922,0.053467296,0.119168509,0.128091849,0.204692807,0.05535809,0.125673507,0.045214925,0.123887086,0.037482151,-1591.418319,0.125661417,1.032300553,0.053355789,0.118131393,0.031962692
7,50,0.139559664,0.108479611,0.135507396,0.109715778,0.191842393,0.16402203,0.136884373,0.115305396,0.143474447,0.109334176,0.143231621,-1646.396304,0.114337025,0.966664751,0.139638595,0.107860553,0.138769857
3,50,0.126894435,0.05694701,0.127166279,0.057804911,0.133897994,0.105833223,0.128325392,0.067630307,0.223610447,0.150649239,0.129119747,-1479.958472,0.058506194,0.893696024,0.127505093,0.056492245,0.118319272
5,50,0.080792921,0.057708048,0.077250877,0.059105706,0.129048873,0.137500514,0.078953472,0.067292542,0.077396541,0.05948684,0.077450901,-1577.734425,0.058281399,0.966749989,0.080582939,0.057023868,0.07552786
7,50,0.022774434,-0.000106726,0.030453918,-5.75E-05,0.054055771,0.044018903,0.029986126,0.003508142,0.018684497,-0.000884553,0.024774582,-1564.341388,-0.003940796,1.027409969,0.024518006,-0.004483825,0.017876177
3,50,0.180097879,0.183813552,0.17879584,0.185969524,0.196908959,0.202151648,0.191385516,0.192919369,0.240287772,0.267152562,0.177848669,-1538.2829,0.185861921,1.016928396,0.180106048,0.183634505,0.172523295
5,50,0.204341529,0.106351561,0.210358525,0.106812998,0.223753576,0.164614407,0.221480811,0.110891813,0.21644158,0.109574479,0.191396772,-1559.710983,0.111755088,1.013669165,0.204200027,0.105836087,0.173529252
7,50,0.170848947,0.017522634,0.178432971,0.019835716,0.076858556,0.093605239,0.127493271,0.030072274,2.060126725,1.970739163,0.092370942,-1576.685774,0.034115442,1.05186244,0.170758482,0.01678719,0.093009524
3,50,0.154442297,0.182934507,0.147162234,0.180573207,0.173874424,0.197905058,0.153445002,0.186107522,0.250869045,0.295248357,0.141870023,-1564.92937,0.185287507,1.016857789,0.147261323,0.179028721,0.135185386
5,50,0.123532557,0.025618002,0.123069418,0.025486044,0.146076492,0.104277875,0.121824428,0.034881351,0.122633468,0.02595759,0.111874977,-1567.160308,0.029716856,0.977376012,0.123294891,0.025067969,0.113895887
7,50,0.052358333,0.009090498,0.038531715,0.010223481,0.077695525,0.07333238,0.044562815,0.018172957,0.037051424,0.010347499,0.025566764,-1571.856291,0.023754658,0.959918398,0.05222143,0.008586419,0.023219226
3,50,0.191112716,0.115625769,0.190340368,0.116751904,0.201047048,0.141515729,0.197083634,0.125149732,0.248423602,0.219329802,0.188285528,-1511.132081,0.116384158,0.955484267,0.189802357,0.115430504,0.178910947
5,50,0.154379568,0.073792254,0.150775147,0.073981733,0.203904851,0.152883539,0.147928036,0.08098078,0.150972932,0.073062263,0.125389275,-1549.069294,0.082744855,1.053947807,0.150542416,0.07291394,0.114816546
7,50,0.098642206,0.070842014,0.090932681,0.072671179,0.134036887,0.120976501,0.077796628,0.080781352,0.080858836,0.080149832,0.051119601,-1602.292412,0.082748913,1.073105778,0.076325331,0.079764598,0.052342079
3,50,0.126173638,0.078247956,0.126621055,0.07903179,0.165817839,0.125678484,0.131339236,0.088643955,0.201548622,0.162685864,0.125598872,-1503.527851,0.083505208,0.962406363,0.126161374,0.077712116,0.125116175
5,50,0.121663297,0.110171587,0.118860545,0.112190906,0.224258819,0.184289226,0.123855249,0.118077818,0.120392679,0.111083221,0.12006023,-1560.406509,0.111071617,1.020151257,0.119838434,0.109861757,0.120444355
7,50,0.122956729,0.052419483,0.118085419,0.054842664,0.201580971,0.113434441,0.123793993,0.059355031,0.11528664,0.058315847,0.11342077,-1598.296359,0.061393578,1.058026724,0.133370201,0.053298836,0.109821534
3,50,0.215601322,0.192943453,0.212977411,0.194630702,0.341037603,0.249184136,0.212190481,0.199902843,0.185653132,0.215890606,0.202338282,-1571.17536,0.199933195,1.039748877,0.211814007,0.194289027,0.17926274
5,50,0.145720116,0.0884247,0.139610568,0.088665591,0.206928998,0.14383734,0.13804039,0.094058262,0.11713967,0.101484737,0.130763264,-1596.653846,0.090557034,1.023616626,0.137344315,0.087349802,0.108485571
7,50,0.059652961,0.032646622,0.013377861,0.032893679,0.16994876,0.078838251,0.03337401,0.039458988,0.010126009,0.032565918,0.023513484,-1563.04499,0.036315871,1.061154363,0.010979558,0.030839496,0.012436672
3,50,0.178013343,0.141741937,0.173828801,0.142872157,0.254965202,0.199331656,0.17678943,0.150367667,0.18242054,0.161225193,0.164868246,-1548.636099,0.144596366,1.049796118,0.175671738,0.140883163,0.161656124
5,50,0.083418744,0.163321487,0.078000192,0.164685823,0.173092511,0.23892084,0.081206962,0.170236717,0.075709087,0.164918425,0.067154629,-1594.58022,0.168617326,0.974215166,0.076557681,0.164563485,0.06637248
7,50,0.03315371,-0.00117544,0.030258402,-0.000612324,0.043301274,0.018205103,0.03302002,-0.0002847,0.028302533,-0.002898058,0.00501439,-1558.608813,-0.041879554,0.963292053,0.004877962,-0.040983777,0.003837151
3,50,0.156600172,0.139215596,0.155551044,0.139945876,0.168922121,0.160467143,0.160594103,0.147912457,0.21171031,0.224145724,0.155815948,-1485.69335,0.139511714,0.968510993,0.15633137,0.138887531,0.142328985
5,50,0.097835317,0.08954648,0.095706453,0.091426859,0.195522756,0.191434575,0.100669835,0.099860875,0.086753317,0.095085563,0.094087998,-1604.892529,0.092892764,1.014139269,0.097046037,0.088582115,0.084329945
