sigma_theta,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
0.1,0.010334671226826653,0.004860765887153889,0.010306020131455606,0.00483319921538282,0.02852305956269077,0.03179443417159086,0.01347821561538614,0.010998771578292462,0.010302263415947034,0.00459367913971505,0.010350316941866042,-1421.2112159802537,0.004529793525065088,0.8634106791057907,0.010344128891143209,0.0045297640531767915,0.009683218513396657
1.0,0.4847724042665031,0.5136350294290624,0.4839526473340004,0.5149165268808183,0.505866597877505,0.5307750530261462,0.4892324048577126,0.5178088767978329,0.4823387671682798,0.5206306675895144,0.4834486148057552,-1782.407392716307,0.5135094297940886,0.9607094441689102,0.48424537570303117,0.5133766093199138,0.4807818812863143
5.0,1.0445342781681262,0.8651807210033219,1.0435068161713537,0.8669676476197787,1.0775892143033154,0.8918621389156671,1.038408188685678,0.8686206905256608,1.0608368298995074,0.8880267640681853,1.0372705238031303,-3037.4568970667924,0.8676067259036543,0.9980969730940547,1.043102928882923,0.8658638677963245,0.9585630355091155
0.1,0.047148724954107143,-0.0006493716226700599,0.03236617676274923,-0.0002378957469202305,0.05703035591491488,0.019743231980192604,0.03138347332827307,-0.0001454065145801451,0.01779095335559193,-0.001155192842866768,0.017698046359690082,-1411.2127344928017,-0.021920915324646444,0.8454282689748301,0.018516169117424864,-0.021408195918499358,0.010012015836927552
1.0,0.5096463617890615,0.47654624496408154,0.5061495182028523,0.47944815252915374,0.5247412568469384,0.4884551620853517,0.5072461950944375,0.4813881788508236,0.5010577779763286,0.49115104860082553,0.5021796287857121,-1752.3718554330533,0.47704398295910505,0.9622535955051488,0.50647918179578,0.47599469867497235,0.49379476898431796
5.0,1.017970695850029,0.892476276602154,1.016593120914643,0.8946902494471674,1.0336198198156288,0.9165429271518912,1.0155179500453204,0.8968029806638091,1.0562333326867344,0.9210176687014184,1.0170986200052412,-3030.3926416400354,0.8985115449005416,0.9980823487835628,1.0179255741139246,0.894812520013785,0.9777513080764988
0.1,0.012680614393944925,0.016384105483286476,0.012693015986671038,0.01667200126383341,0.03443050452106511,0.03818309876587591,0.016383659061573495,0.022096980591109285,0.01267950344222918,0.016128831299510354,0.012684888746289435,-1427.0678806922392,0.016115239841978223,0.8703728375240101,0.013042003810858339,0.016116749483904867,0.010115474624048852
1.0,0.5256359030830753,0.4723150439648648,0.524899594247078,0.4737449710815761,0.524240125797992,0.4917272182133154,0.5216918967904572,0.47591500544607107,0.5240206929823924,0.47354478816281925,0.5254497194599993,-1751.4502685273847,0.47228694569921253,0.9380987029490979,0.5241210818868142,0.4720955224490535,0.5102638953237633
5.0,0.8778582223558918,0.9046591482484939,0.8792581958125695,0.9055703306021193,0.9056780867983092,0.9298848624139684,0.8767102516173733,0.9068079058941948,1.1037357072748795,1.1283713481957252,0.8776392560010802,-3038.437048236108,0.9081502276680649,0.9946678590369624,0.877681856337442,0.9044539603778303,0.8471864132043323
0.1,0.01421365328876943,0.043309784222585676,0.011548023098369662,0.04477272909691169,0.041103796023563566,0.06987476606911765,0.01731669747361656,0.0496607328674213,0.012217377223865398,0.04385481099994422,0.013292421783262766,-1441.4647043787486,0.04296705034465072,0.8491010881902423,0.014038122266756766,0.0429259933883593,0.010098752640289145
