mu,k,n,SURE_MSE,SURE_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
3,500,1000,0.4976890921620222,0.47225297712319275,0.4886014902581226,-1907.870703477316,0.4735719420904124,0.9775720006452491,0.49808694458466096,0.4709696111773503,0.4697797591737256
5,500,1000,0.32858786601641915,0.3147267790695253,0.31870786035435744,-2015.7657856259802,0.3262241615749965,1.0330726292065817,0.3247314525710254,0.32335524437155233,0.31857461232998835
7,500,1000,0.13767748764604762,0.010530058487543783,0.13999422346057475,-2055.1781374688085,0.01389828090728065,0.9947432651356864,0.13931533977135263,0.008095733223949991,0.13636667902285754
3,500,2500,0.36268402449197706,0.34003189686665064,0.35995548541551514,-4376.51593556779,0.342274304852971,1.01891530043681,0.36253973772241765,0.338573560099104,0.3590998662887009
5,500,2500,0.22268208810182127,0.21929684030386362,0.21730841749325713,-4644.098928367277,0.2208833385471562,1.0092589948437338,0.2204302622243529,0.21914229997412313,0.21642717349542068
7,500,2500,0.033510044891330706,0.027972572771568775,0.032163038865036575,-4639.8869915301375,0.027587037948822946,1.0027159875944616,0.033624798981422524,0.027324719757134335,0.03070837988362208
3,500,5000,0.22906795643118436,0.20745937539911338,0.22883153659421354,-8033.853743551053,0.20667694702910813,1.0456195333444773,0.22927485212665788,0.20620484034329548,0.22826509465133776
5,500,5000,0.1411573402723369,0.12805798751847525,0.1384275434380476,-8457.298424455405,0.12768848784564688,1.0676282576195966,0.14128355534867823,0.12645418471586944,0.1327548079877344
7,500,5000,0.029897062451727525,0.0577206084141626,0.02893015164149345,-8514.325341182783,0.05776861750292155,1.0325375168094493,0.029683413290693312,0.05742389936699656,0.028365227985144674
3,5,1000,0.021407589775625128,0.015434064124674251,0.018457701057031258,-1393.5903133086915,0.01465978067645915,0.9806077469523836,0.014953920290580073,0.013464789165796675,0.01084431402419331
5,5,1000,0.05568867318329363,-0.0006328167536437377,0.020366970146495175,-1382.280884936924,-0.03851162053935445,1.0556048567471392,0.022885056772102,-0.037170137705888236,0.008082662474143115
7,5,1000,0.07216454234902576,-0.0006265549287554677,0.01101471853173275,-1408.305743903236,-0.05768908263549906,0.9432426605098801,0.010788024505596013,-0.05694400765089563,0.00020504735418559644
3,5,2500,0.004179666140005063,0.009661724702222091,0.005697719270830066,-3457.9409343474263,0.008384819466334193,0.9832069356270613,0.006504831170757966,0.007667611340959957,0.0036393628780033225
5,5,2500,0.031944616714792824,0.006761942075394836,0.024346571421105134,-3444.93768855255,0.007739624805652238,1.0545863873112464,0.029363992089651878,0.00525615480908873,0.010589359646232461
7,5,2500,0.002130070148865045,0.014454186660948835,0.002386567284990991,-3442.053297322738,0.015873593569858895,1.013692334492566,0.0010958603904509638,0.013276666645511614,0.001995912298593732
3,5,5000,0.01138359114459513,-3.523207398011436e-05,0.009206312798880876,-6803.936780641502,-0.00452986150235065,0.97329124944243,0.009429203562926328,-0.0029665075214712487,0.009136220472274524
5,5,5000,0.04239700493128308,-0.0003277566142549404,0.01339182619585816,-6835.817974093777,-0.026558433296117984,1.0188517779534787,0.014208477148072576,-0.02490805144757451,0.009317470357998315
7,5,5000,0.0009685721598657762,0.0008054993725922032,0.0006429403201805864,-6829.977166941567,9.703590074423118e-07,1.0506638914031106,0.0008437056719110245,0.00012113570704696031,3.3772145162250554e-07
3,50,1000,0.12339121950844376,0.05605069625032911,0.12502749066329524,-1500.2323283411665,0.05788049613189446,0.9787256300543031,0.12324344300804234,0.05464514407271145,0.12192000398579408
5,50,1000,0.07765069025756648,0.058801166450094346,0.07667653181605173,-1520.269478043307,0.06636300588706308,0.9765566867489638,0.07751717126030043,0.058055323297836366,0.06901750021469673
7,50,1000,0.010881478721711555,0.04672775775977675,0.008962333988207853,-1573.619354855567,0.04673144428834848,0.9645704811958549,0.01690795749133979,0.04271427462758629,0.004323861470389297
3,50,2500,0.06954573032431131,0.10221380051859014,0.06969237567716985,-3662.361367057204,0.1018131818271755,1.0105986656657886,0.06991206593497284,0.10112520159872657,0.06454580871728283
5,50,2500,0.04439399876775535,0.05875238522054351,0.040611880267922125,-3678.320836846985,0.060446496619193935,1.060601317277116,0.0392110477729383,0.058985499526152126,0.04017175844722585
7,50,2500,0.016323884305018715,-0.0001765764376068546,0.00220659616542248,-3621.6782543963327,-0.01864168461574045,1.0379097981266339,0.0029887049215344286,-0.015472163249846927,0.00186420560953696
3,50,5000,0.04009027864518267,0.037210571664881356,0.03734921819858343,-7036.21788997702,0.03717894293679565,1.013996070590361,0.03839814304223981,0.03654157546603474,0.036348038232088244
5,50,5000,0.053578534519281344,0.08171155800809939,0.04580097667309078,-7173.035660838859,0.0851226237709343,1.0544686793384561,0.05236381431745288,0.08119948488621066,0.04330945131412387
7,50,5000,0.0024531893764750527,0.00581435659040435,0.003958025072231968,-7164.02267960065,0.005474369037003453,1.0520776597233692,0.001990981694000881,0.0048748406155838895,0.0022884934226852353
3,500,1000,0.4270481889338286,0.39285363494500075,0.42849583602599456,-1869.4848193089952,0.3948530047601671,0.9159673707275838,0.42768634146363144,0.3917504628549327,0.42643551934006146
5,500,1000,0.2927476308368696,0.293206871844485,0.28025077578631563,-2053.604255575454,0.30385005811320864,1.0166461511168567,0.29152110885654603,0.2914002606603972,0.2578677446168405
7,500,1000,0.09118763768011014,0.0314376666389328,0.09069908370450001,-2035.1867234733977,0.039143141704139676,0.9510958619268636,0.10219805531276745,0.03527783206504364,0.08608977562056873
3,500,2500,0.34971556897155687,0.35940705461106626,0.3483509216196264,-4403.512252874624,0.3589139795532914,1.0416229886331265,0.35055286782553313,0.35816851075745815,0.34343197604265635
5,500,2500,0.16052974100446485,0.1450313266946201,0.1613003958137464,-4569.9712230015675,0.14514108304894344,1.0277393490764475,0.16053063779917365,0.14446622543398827,0.16018542529324112
7,500,2500,0.06473725208597193,0.07224748628422058,0.06675215151471252,-4683.1608949324645,0.07208907917277793,1.0253102394094766,0.06869539254136818,0.069316348745273,0.0640675973311146
3,500,5000,0.23919181852096522,0.2456860156157676,0.23902589233415725,-8163.722324397777,0.24510687481418045,1.0100147072331302,0.23911251295583588,0.2447163138766835,0.23924110950566624
5,500,5000,0.11577201315660939,0.1786075051207512,0.11089577343656543,-8484.488548916568,0.17966575055166795,1.02521745674323,0.11581013300392405,0.1778688947256329,0.10906617091801302
7,500,5000,0.048704265295578565,0.004579584861054173,0.04860122329637307,-8442.963472696687,0.007746071947895689,1.0074108762382126,0.049469662872979825,0.0025625865250473,0.04895533832645663
3,5,1000,0.01885693424278892,0.05375729322888105,0.01830416151454142,-1395.9214035954005,0.054389161660441915,0.9015686389128693,0.02002049072006516,0.053017716622031,0.013432565418362052
5,5,1000,0.024054045064620225,-0.00021377352945751226,0.012697691390828826,-1375.2744969076202,-0.024426214652533418,0.9963781201035029,0.012264077675390941,-0.02566387005180627,0.011001765689455954
7,5,1000,0.025266399142703528,0.02399110108302625,3.1868744049568255e-05,-1377.9454116177867,0.03394021509053732,0.9893693245785282,0.00991402406691978,0.02973871640161224,0.011292319859915273
3,5,2500,0.026129207952774233,-2.293585636289208e-05,0.01845556023921752,-3420.986636375647,-0.0026406934905557136,0.9842087311378102,0.020656406161672733,-0.0014916304996489998,0.014508854478749132
5,5,2500,0.012529723998231062,0.056897410822549864,0.004261227537501017,-3463.5918807442167,0.059757077996030965,1.0253964331802876,0.014224440951356387,0.05507794666594746,0.001322321521822022
7,5,2500,0.02100096780256176,-0.0005266243705251327,0.0007834880516900194,-3405.9421064787807,-0.036032643050263866,0.984480540408492,0.0018643449342127215,-0.03531162612729677,6.5726144429007645e-06
3,5,5000,0.014751099892544372,-0.000255095145183077,0.0037083216010840893,-6855.754049183981,-0.01838404889167432,1.0316269080534253,0.004828867683795401,-0.017676740899781544,0.0024464792740310414
5,5,5000,0.011105375981831127,0.04870552297480372,0.0024879605687405247,-7015.5549330188105,0.05337207449177313,1.075166672101785,0.01118777211414942,0.047577066073040984,0.0003461818924487712
7,5,5000,0.02474459225040175,-2.9549214794678847e-05,0.01369136600825457,-6886.7918851342965,-0.0015231498069437294,1.050225962242834,0.015453951394015385,0.0008527364838044377,0.012611106543673875
3,50,1000,0.1555655051659465,0.07749969164069603,0.13544958838163118,-1491.75570911072,0.08054028491144755,0.9252866560669083,0.15746457310558287,0.07610049304535732,0.12144269063311654
5,50,1000,0.09551595999745417,-2.8556281730516275e-05,0.051662171482737586,-1481.7352898217503,0.002269897170700688,1.0281160392223716,0.05834398642344871,-0.00019248257051299332,0.02421869706667869
7,50,1000,0.10352385949112164,0.015580957911331324,0.10691634154281307,-1521.5265599901843,0.027737947267690514,0.9670871321823661,0.10884633231280567,0.026339565645044558,0.10744542106652769
3,50,2500,0.07281648036476644,0.03658224700224601,0.07035203024910007,-3547.225996588928,0.037327257976243526,1.035066716961347,0.07223062658124943,0.03515166858874818,0.06832130479087038
5,50,2500,0.04900603129048892,0.03642074118123164,0.04961188255269761,-3690.6210189082376,0.036518832470141205,0.9894090553724247,0.04865385692800534,0.03519831623776172,0.049636830773704704
7,50,2500,0.019322857421401947,0.022573135858366004,0.010211617000575544,-3700.585384138265,0.023761920560815632,1.0265299347220735,0.026304733897438183,0.02194724800322838,0.008475248872511658
3,50,5000,0.0466799397507822,0.06398946833092395,0.04159342165016785,-7074.161079702335,0.06473938685713874,1.050436047916977,0.04523872965711003,0.06274945502663959,0.0402978589723192
5,50,5000,0.05159608659742812,0.06493321234833384,0.04801804749124595,-7162.247031509747,0.06537678596731367,1.0367717690317395,0.05171935112229986,0.06425278885535882,0.047200739221586005
7,50,5000,0.02061683877019035,0.04527462295177429,0.021798265279574982,-7185.088798679919,0.04506181382970517,1.0588640232173532,0.02207849532287863,0.044229285565348615,0.020711051136423523
3,500,1000,0.4573328612866301,0.5093734584301356,0.4591679509385387,-1924.1739853158724,0.5093166910955711,0.9441096589990436,0.4592145381164043,0.507765945971807,0.45447577936636013
5,500,1000,0.24697888533090237,0.22381621821337286,0.25235761332004736,-2018.9797241440706,0.22389941603466879,0.9801080864996293,0.24687853371175617,0.2232515483015818,0.2497669822964243
7,500,1000,0.06115026867315936,0.19196611807103045,0.05081885570586684,-2095.0208132292187,0.19805479702791012,0.9467575505927573,0.0627726382797101,0.19043490885652045,0.04034288348431558
3,500,2500,0.3416162961717612,0.29309519393892625,0.34378746999020293,-4312.080815865087,0.29333495187356895,0.9971827053391582,0.34154135135313013,0.2924559058742052,0.3419811400655466
5,500,2500,0.16075428797912095,0.17112551259767825,0.1592434987820159,-4628.780000216966,0.1714576928209819,0.969777614260151,0.16063597862330117,0.17083324707504144,0.15920088497733909
7,500,2500,0.03632470625146657,-0.00041348919973315787,0.008173631441317563,-4649.131553845136,-0.022722115785721326,1.0388954637678016,0.00890883191162823,-0.02168557116626216,0.006914932524975283
3,500,5000,0.24310269299480355,0.2695101196852589,0.2410800028072208,-8139.186007821672,0.26897726308039693,1.0232983980061674,0.24380872467479348,0.2681720480145777,0.23882534190524216
5,500,5000,0.12701928478404723,0.13326038745094393,0.1262514992158693,-8462.285104317136,0.13273089954632197,1.0468240060834613,0.12757030822278775,0.13172621932087658,0.12473260693777126
7,500,5000,0.03655353711622481,0.017219176374423113,0.031221215061042244,-8448.414658080346,0.017186491283987745,1.0430215169406754,0.03517642278774413,0.01613723432341776,0.03029575118402002
3,5,1000,0.04949948300709741,-0.0004033810983253261,0.022696569774761526,-1388.766235656191,-0.030913840517200242,0.9572573398116537,0.02258680972845708,-0.029943641684467365,0.021596397562708713
5,5,1000,0.028912896019912263,0.038714473170196925,0.004170164429357173,-1408.208604715693,0.04843541516497476,1.0362280670128798,0.007896643764172014,0.04575986114447778,0.0033944776151155934
7,5,1000,0.03304897747651125,-0.0007011827939597878,0.0006389727875809836,-1366.1478332452723,-0.04829873518760837,1.0290460990888464,0.0050577547712862695,-0.04842933671807259,2.6269421560846654e-06
3,5,2500,0.015203976731237264,0.008063872670620186,0.007565563032023891,-3473.496225097375,0.010326446976991793,1.0449525613118071,0.01600680912224981,0.005408709894694039,0.007370932830778267
5,5,2500,0.0022401846021239285,-6.407164980191738e-06,0.0024630299325184833,-3491.5135991285783,-0.000802703751793888,0.999208641282994,0.0028097419185115096,4.2589512978156564e-05,0.0020295102200719715
7,5,2500,0.025835107347517403,-0.00026399341654396264,0.0255627400052127,-3436.888801738076,-0.02010122805378196,0.9936199232886022,0.02561704123112103,-0.018180889509572806,0.022378249515637917
3,5,5000,0.018894158177571164,0.015129153921506077,0.008914127756547967,-6903.560266486542,0.01927747987493094,1.0336448407884236,0.009554667933127934,0.018568642182335133,0.00854619081093716
5,5,5000,0.008246855369400109,0.007868672834816244,0.003148531568571685,-6952.174025784033,0.007758939692881904,1.0577286386494604,0.005504476491030641,0.00716427510535832,0.001819854019853944
7,5,5000,0.026889857678937125,-0.0004974403050415277,0.0002196023465383118,-6840.950836547623,-0.03011776583592091,0.9604928979325333,2.8099243458275546e-05,-0.02863037574334685,3.491592314962671e-05
3,50,1000,0.15245460441638675,0.13334382876809808,0.15325042407548067,-1523.9430859274635,0.1334839104599862,0.990495655018021,0.15227806846899095,0.1322977061952206,0.15243206148437455
5,50,1000,0.12251252585800469,0.15361520893811711,0.11492891704686871,-1598.4473466414488,0.1560257137125525,1.0046365747753911,0.12089883083579475,0.1531590576125077,0.11268898694325553
7,50,1000,0.0732668031354171,-2.799029452671675e-05,0.04945907552922159,-1547.548870491135,0.01688408094506167,1.034521318700144,0.058761133699386264,0.005645456908622691,0.04413555823312346
3,50,2500,0.09068222950037814,0.0422010755129355,0.08727997835001543,-3525.1755990904107,0.041643416168476506,1.0284919889334572,0.09004365829406537,0.04049493762202437,0.0842872972566233
5,50,2500,0.02736522038869583,0.04908887835127752,0.02506378373407642,-3655.051439096993,0.049394384720996824,1.017126763617208,0.02692030387301953,0.048030470181495186,0.02516457671743113
7,50,2500,0.023554995544779002,-0.0003825353763571911,0.004533970939234993,-3649.879140363159,-0.023000095967196283,0.9813653109013809,0.00434445920871929,-0.021066533409127078,0.001313055313588407
3,50,5000,0.0379616307344495,0.005542180030128111,0.03788778534356004,-6984.710884815549,0.00433408036456276,1.0061396537668996,0.03743332099779533,0.004109688533535518,0.037408872975427714
5,50,5000,0.04535399332498946,0.06907733521318223,0.04255864851445822,-7156.221276271994,0.06859749905866774,1.0195333056924825,0.0456774006210184,0.06773631159338911,0.04052340331879675
7,50,5000,0.01641037781678894,0.014666562954443543,0.01829243940590307,-7180.629979842327,0.015275760812743466,1.0171805933779043,0.015432175076889328,0.014750766336436573,0.016590518792082173
3,500,1000,0.41643441668061604,0.4466094251189304,0.40916648367192654,-1912.5000644251102,0.4491909105513207,1.0156244632783877,0.41536987343987314,0.44617554700803136,0.4065647261130742
5,500,1000,0.3129766326564144,0.2585575538057265,0.3085952746060246,-2041.732936604224,0.26076174066024305,0.9960276666100248,0.31328186939087155,0.25738818435332633,0.2942659203635104
7,500,1000,0.14234444691633003,0.08521517892123484,0.08810745663047215,-2050.034852433345,0.11608184678456018,0.9384483509751551,0.14999550491245228,0.0823229412678902,0.08196054255164893
3,500,2500,0.3066515857049952,0.3489605542600668,0.3062996351386587,-4354.191244554309,0.34934212362248634,0.9780990591897635,0.3072007320825146,0.3483024994078123,0.3052385853615014
5,500,2500,0.1597298512122226,0.10943329055648374,0.1570071261564862,-4550.744966231463,0.11016636039813947,0.9401371777130813,0.159757381753807,0.10928930789877504,0.15786692018182386
7,500,2500,0.058352609874213805,0.05666628355276389,0.055968428896838396,-4609.516344738145,0.05757542007330467,0.9734200750414331,0.0587761092935385,0.05614373087273816,0.0562978041801202
3,500,5000,0.22158136425217886,0.21870218517326867,0.21956724184128784,-7994.375986942368,0.21907241464530888,1.0561104842957827,0.2189290452597736,0.21853466026300958,0.2175494324149518
5,500,5000,0.11405113478329386,0.0910383195792072,0.10695318191058166,-8390.439149673577,0.09423601905118321,1.037147596361998,0.11395257066550603,0.09033988630359345,0.10557091360931024
7,500,5000,0.05745199184080216,0.07665928415855433,0.05401657379229857,-8616.24126026624,0.07793538206640133,1.0398225976612003,0.05741348580431756,0.07572389466962523,0.05267957364767841
3,5,1000,0.0331982039999593,0.02639585838812832,0.026281291686095803,-1395.1533856373203,0.026211828105561837,0.8639346071233128,0.02802050332839268,0.02293387857080779,0.01856319750396964
5,5,1000,0.02097036945779754,0.04143086487783694,0.020081242731709924,-1404.8817243514536,0.04127217159033739,0.9784119769428137,0.021129502346883267,0.04112402999643541,0.012186437749149254
7,5,1000,0.03545483920905165,-5.766428615447694e-05,0.00771632583855648,-1428.6464244553558,-0.005120991098877539,1.0360452064693328,0.009648262709254202,-0.005120448062838023,0.00090938921578919
3,5,2500,0.011871855582300653,0.05118279951984023,0.012737647721990717,-3502.899261136989,0.05003633642476143,1.0066633677234482,0.01372101272549919,0.049296973404091116,0.010630144892902576
5,5,2500,0.009132875525124843,-7.720889966403775e-05,0.002212891532747501,-3435.714565435398,-0.00489991726510616,1.0031390551591597,0.0033203006236894646,-0.004985749404158924,0.0020555424000259772
7,5,2500,0.0013327727737044639,0.009562916346912425,0.005127562995843829,-3484.623678350931,0.006609548712436117,1.018694666565068,0.004212714577717973,0.006102537142957408,8.630860351069472e-05
3,5,5000,0.012622382981908499,-8.471756217550138e-05,0.007369634491405401,-6873.105815552126,-0.0056593791418916226,0.9465304558070933,0.008248110134057199,-0.005464379694156014,0.007169140705626143
5,5,5000,0.016878278479286614,0.026500525091707094,0.015152799550067235,-6920.4121408865885,0.027485192918881147,1.019757829087476,0.016411976360758956,0.025638485779102847,0.013797939181515227
7,5,5000,0.0033401779665356165,-4.109015815593011e-05,0.0004357964897026137,-6883.93667374878,-0.004550942641705296,1.023381174511634,0.0004734181176637767,-0.0021708638802892893,7.455615230998964e-07
3,50,1000,0.16385510436084527,0.09603471397169142,0.15535806876413816,-1483.3633264535606,0.09785203294245366,0.9379173947340896,0.164332732376373,0.09456313540449833,0.150280785362596
5,50,1000,0.0872382741503269,0.09897597827358118,0.08605183000193894,-1533.871817693082,0.09888308756133801,0.9715082440186636,0.08969059683617456,0.09708432063293958,0.08468565587600466
7,50,1000,0.0022655084483851223,0.005443174312289102,0.0034596908940877774,-1522.6810164522394,0.007182431488741713,0.9011674485546194,0.0023194613201721137,0.0048538023624767,0.0009112076706441186
3,50,2500,0.05615940674157829,0.05440912525141575,0.056975510379137714,-3514.6916813598637,0.05405866369885571,0.9850635342278125,0.058273003837629345,0.05229121525470655,0.054914106955315775
5,50,2500,0.06237871943762831,0.0037820879247670745,0.06204596036892585,-3542.3119280614524,0.0034335490905155895,0.9847633796602088,0.0635675870987383,0.0027603673281511873,0.06024288561586255
7,50,2500,0.008562196141716143,0.008958233565354384,0.004151702497959205,-3659.0955289044596,0.011294904348887939,1.0360551468363515,0.003783714828226657,0.01089553717935869,0.0028848724219863713
3,50,5000,0.041581582051021214,0.01974773869724031,0.04100214085682259,-7004.016235689935,0.018567264933314256,1.0342302918505202,0.04113208023823899,0.018091350921044615,0.03968719957974428
5,50,5000,0.04198528509895412,0.06802113950415951,0.03137073435688445,-7168.179040866123,0.07184480774655368,1.0732982610184552,0.040221951270681296,0.06803965651657218,0.030161111236597957
7,50,5000,0.03503966814372846,-0.0003570556587881583,0.009743920191618481,-7079.289268820463,-0.018246453998055766,1.0476408662542485,0.010048746909079984,-0.016996294445142848,0.01008319441391661
3,500,1000,0.4712429719309008,0.5351692156966696,0.4603882665503268,-1910.803982189159,0.5397848427711697,0.9576818902368062,0.4689624554056722,0.5350180455208735,0.4592336936408075
5,500,1000,0.22818606382079318,0.2033135965298086,0.21733889818633637,-2026.6205234590996,0.21420652932107168,0.9918502897578335,0.2110769337955222,0.20853256952599258,0.2147124450301879
7,500,1000,0.05006968057266293,0.019425974173924714,0.03423841811562913,-2040.2415198605008,0.030490607568750647,0.9513743195772593,0.0516349364357025,0.0171488419306163,0.028375042820315027
3,500,2500,0.3625126813762767,0.31108284856232693,0.36032329428796545,-4344.7796417554855,0.3114839412275454,1.0374742763583258,0.3623962325418589,0.3104607672700218,0.35981435696841
5,500,2500,0.1868920642451317,0.18071909052388255,0.18743412702477238,-4543.10214080488,0.17999147375127467,1.000202937668276,0.18766511534217095,0.1799878068623937,0.18102868853788942
7,500,2500,0.02609262137218646,0.03872121182274677,0.02481369002215992,-4652.027889497911,0.04073841660366361,1.0030919711361364,0.026988474312350304,0.037362015443505876,0.023754563738544725
3,500,5000,0.24448682126326515,0.21239769526697638,0.2426437952823986,-8105.463079712896,0.2119979389165539,1.0363432822706553,0.2450899504688478,0.21139286783898478,0.24148794529746836
5,500,5000,0.12336274270375044,0.10332815501503992,0.11007453429452255,-8368.77787129645,0.10966173374088357,1.0653542870232509,0.12240725510536939,0.10246684646211543,0.10541423278303677
7,500,5000,0.0416038627807056,0.054592527672721915,0.039593680182263474,-8527.87982542434,0.054158183197531254,1.012226057740005,0.04080601319385409,0.05335025795742822,0.03892704838571339
3,5,1000,0.041542092324109124,0.025644754177118784,0.04153945722934487,-1405.940702408069,0.023888030839200155,0.9561459611922403,0.041551818316459495,0.023723188118174674,0.034012641536141544
5,5,1000,0.04136326170608322,-0.0008463541415201234,0.00590508797904088,-1403.063833225328,-0.04875423652238555,1.0313989219645152,0.008497572157943107,-0.05010283167773946,0.004422204270720064
7,5,1000,0.05146749107793789,-0.0002701396471891258,0.047064747289827076,-1420.8542322112612,-0.029034173732326963,1.0209751566988172,0.05218554513144242,-0.03036715311551029,0.04651713347006016
3,5,2500,0.028166764189037338,-0.00033601033623417606,0.013782779126576938,-3443.42384054334,-0.020871886557773722,1.009887980801974,0.014376111726785677,-0.019073309835910185,0.01253423678110272
5,5,2500,0.016911240914376343,-5.068271985728643e-05,0.012173656266683382,-3438.5259834203507,-0.006031163406595624,1.055699169758899,0.011897306013780728,-0.0037289766102067004,0.011646346354374807
7,5,2500,0.012005328275100598,-0.0001486534179917726,0.000125859396280446,-3456.5993623822415,-0.021849828244077434,1.030827364150369,0.0012156618035592892,-0.02124172608685294,7.668970923698828e-06
3,5,5000,0.0108697192361838,-9.26816990127918e-05,0.006005766297132281,-6891.580216526307,-0.009223741194354807,0.9729343082764584,0.006352133123692297,-0.007626034113506467,0.00507187896049398
5,5,5000,0.010052790501558578,0.0032590221654523704,0.00832738737133047,-6898.479480861283,0.005050276608723107,1.0263453980247859,0.009670204311039342,0.00271093234524069,0.007772979278385247
7,5,5000,0.006997343088145173,0.023641538320391373,0.006348726336696978,-6966.061571880135,0.023556329530320545,1.0661784554682172,0.010075861984665806,0.022055644345556537,0.005308146214179214
3,50,1000,0.1073533370550245,0.08822242494865122,0.10847803689039415,-1475.5625517475971,0.08823874266367239,1.017721301400801,0.10848876007158428,0.08570580977125929,0.1072250219949341
5,50,1000,0.1373101428829708,0.10369874226822003,0.11689447402081432,-1536.317058119012,0.11128290579627902,1.0664938712944632,0.13582755642651995,0.10332882212505455,0.11786481180790612
7,50,1000,0.03697267744554928,-0.00029365411270805455,0.03519015587118258,-1526.1444125903595,-0.03695752900480556,1.0304238775000172,0.03671347539138003,-0.03670338134638928,0.03265547802565804
3,50,2500,0.11114001277571797,0.14465033927755047,0.11038325445694738,-3675.279519761209,0.14715192968000082,0.9401756862582777,0.11147528439092601,0.14343499805028403,0.11016746354856134
5,50,2500,0.020680098137175047,0.031278016861071956,0.015473173008289891,-3643.9144119727234,0.03550959392389741,1.0179060510197673,0.017251272052731144,0.03207201203325167,0.014664069583442494
7,50,2500,0.01869824805902456,0.036818570848443234,0.01796054046145313,-3661.8373662522945,0.036632072388597954,1.0105926663214992,0.018791537246828242,0.03604464279735548,0.016080894719648783
3,50,5000,0.06426774036168628,0.012995406454030672,0.05824941062214978,-7025.38624678262,0.01646151812308999,1.0684928005921066,0.06469287321405551,0.011764913737901951,0.05728323465632468
5,50,5000,0.05204127266849058,0.053556671147562886,0.04899814422491085,-7142.49448164531,0.05358870667437422,1.033917900472787,0.051727899393600806,0.05231797929719141,0.049783191704689554
7,50,5000,0.01227514927155785,0.016964704809322575,0.012870618908956464,-7127.885648331398,0.01659379324212714,1.0559359580644734,0.012337022962379918,0.016316940948316552,0.012045175985224985
3,500,1000,0.376876631872717,0.38807225087215397,0.37790466661964883,-1913.5277973725313,0.3946307496977254,0.9923015694168719,0.37715048970280773,0.3872910384630429,0.3518270311611459
5,500,1000,0.24419298175445042,0.23149800347188262,0.24441017368697238,-2044.9625392788957,0.23522571279742646,1.021665003817981,0.24708135834674705,0.2299625403568082,0.23561931246739173
7,500,1000,0.06311444325078579,0.07891109945558673,0.0410385614109319,-2077.787240879249,0.08654922413352256,1.0012113862222178,0.06767297183184487,0.07670080225373135,0.031083912052112132
3,500,2500,0.3509294250674154,0.3203387539915817,0.35099662067276444,-4363.0166334265605,0.31976526971609764,0.9779972960334551,0.35122642874277765,0.3196593550057802,0.3499309134331667
5,500,2500,0.23025314179531398,0.1543927242605929,0.2303422890978619,-4654.532657788274,0.15432755964322442,0.9435507288796758,0.23029902381032372,0.15355596746850753,0.23093465105412156
7,500,2500,0.042570348727764454,0.05773234616193549,0.04324835277916746,-4718.715912004775,0.058705362252373564,0.978508073511795,0.042770897778024036,0.05664194862055265,0.042393609698934236
3,500,5000,0.23000226292067524,0.22252445493119158,0.2299797163085987,-8011.429657496912,0.22214545354572746,0.9946938375977216,0.2299157963371923,0.22172053095912617,0.23002780736443984
5,500,5000,0.0922110620451817,0.06754267209630034,0.08654498065894636,-8328.240723086239,0.07003951086506349,1.05125455349192,0.08743481248850347,0.06828520141370427,0.08365686221298416
7,500,5000,0.030557662371931842,0.010045562719886766,0.02948898292021514,-8477.113400033242,0.009721476132331553,1.0061310889290844,0.03221381865620261,0.008171378928896229,0.028764628252745183
3,5,1000,0.05819426472181553,-0.00039787572232239657,0.029554760828821396,-1363.2472441852897,-0.02586639591510152,0.9654090993703046,0.030249357016652257,-0.024466264690297522,0.030657242880673178
5,5,1000,0.02629941537764757,-0.0008957265701897086,0.0024191378955329525,-1349.2571628541032,-0.05689298742061101,0.9299827932939163,0.00358740973684503,-0.05758366983771748,0.0003355471952615202
7,5,1000,0.0231055148053896,0.029577423599125494,0.02465780073631213,-1380.1413855597393,0.028523011984019603,0.9724803294508463,0.025134649822329963,0.028402287047511663,2.8846687354664995e-05
3,5,2500,0.038001804925583124,-0.0009357668955726695,0.004411847363345389,-3449.8421612349575,-0.05201381553142219,0.9154101437731775,0.004884219739734606,-0.05115015221803024,0.003056992152280686
5,5,2500,0.0038670001646241596,-2.246767617016303e-05,0.0012898457184585062,-3462.913495668962,-0.0027854962461584362,1.0328214012614585,0.004927703917904951,-0.00298353249685224,0.0013068350735820136
7,5,2500,0.001978885226279618,0.01833701672973748,0.00184434830569334,-3512.280906461614,0.017269852628545412,1.0410369933409789,0.0039035248188332866,0.015904628579157178,1.581073449163033e-05
3,5,5000,0.012052556459479233,0.03414022719461336,0.009092986961715694,-6974.215803121197,0.03427243316031345,1.051035256076982,0.012554493594120652,0.03323693719827115,0.005169291744487755
5,5,5000,0.010686441978281457,-9.806232645678393e-06,0.010100018501091719,-6896.82673975077,-0.0013472663736745745,1.023946114020605,0.01056433287972512,0.0006804862331988261,0.009502822623570743
7,5,5000,0.013409731832874616,-0.00014535587353275333,0.000679619690148616,-6888.487636376788,-0.01714543865577325,1.0153869374864763,0.0007024252752032758,-0.015508637707788875,4.482960913765559e-06
3,50,1000,0.15186106698555843,0.08934748134681422,0.1529197349981393,-1513.8299460504468,0.08836264197954233,0.974790275526555,0.15437068635982962,0.08774066016532925,0.1472838899914184
