,mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
2,5,50,0.07197184369586973,0.02942882939656647,0.06932379871785613,0.029334843399060447,0.08880523174134806,0.0538557759475616,0.17204339443625344,0.14010382291023438,0.16497895385842756,0.14434106080352058,0.05237620891693547,-1598.2950391385002,1.1491670987597318,1.0543181101666574,0.06873297918490624,0.029192261518371426,0.04505962489796218
3,7,50,0.001999497087137783,-0.01408096715732154,0.0018985699901787126,-0.014019280809989824,0.004121382060567033,-0.009451808323740124,0.3131728677717667,0.306554589846226,1.9015608566379794,1.9041509438809199,0.0019670827836492247,-1610.2691116945798,5.367194865692072,1.3276047661343897,0.0019195420700401213,-0.014048483326714404,1.8550059510864354e-06
0,3,500,0.4378697266630831,0.4963872412294995,0.4378758247106597,0.49639642483006424,0.4400867604931891,0.51323532234907,0.43778718720706866,0.4965700777572922,0.42082623751324216,0.50250608464936,0.42662120129201364,-1949.3668895878436,1.575526888939501,0.8491861259525877,0.4378729634551989,0.49637831450136927,0.39873894931596393
1,4,500,0.329698626193318,0.24667664146112658,0.32984608582411135,0.24805296444777675,0.34995610814192735,0.255375660313322,0.3764167727537593,0.32699998612978515,0.37645381028853575,0.3267484943235095,0.3170362527422671,-2040.4955381682944,3.8039289667744143,1.1573546085351778,0.33120303764146647,0.24675057481673957,0.3115228103374344
2,5,500,0.1296013806891404,0.05354365686268807,0.12947409579680372,0.05349767083265397,0.13318754945250513,0.06513351564911272,0.5216342387086602,0.5337648875901816,0.5216478755359875,0.5333765855864144,0.12636175488204696,-2078.276395202287,6.5126908611491094,1.6698904727527688,0.1295567466719566,0.05350054453057555,0.12459079352417808
3,7,500,0.013642990386182262,0.025228896241946814,0.013646261546758229,0.02532767532021012,0.024782685756103998,0.030786095090099254,1.8178377676936348,1.9601861733073755,1.8173545710897663,1.9596557555375835,0.013655504618385772,-2120.80973352041,11.993919737817127,3.2624221902162964,0.013661999170303175,0.025286450309943122,0.0010537687007415707
0,3,500,0.4707420174596527,0.47822283904001417,0.47084750104254836,0.47822005004376456,0.49252137943880786,0.5039438294499603,0.45889493513049734,0.48160189402184417,0.4570496669271967,0.4821749092702828,0.4645419170756773,-1970.418656376289,2.2793436681327,0.8596532258301158,0.4708261603434183,0.4782074076022266,0.44856341857771265
1,4,500,0.2011613585525472,0.18799580629033516,0.20111401815956426,0.18779713531337394,0.23206716905285227,0.2014301085913221,0.2792745549599422,0.28787207058120795,0.27912273816071165,0.2876241172272403,0.19133007096438448,-2029.2087785926556,4.358281146419026,1.1699242932726683,0.1913571195052218,0.19144269455051427,0.18919064140119976
2,5,500,0.06102201548043223,0.07698647314425285,0.06106439715963324,0.07694678301459203,0.05966338683649282,0.09297593797024684,0.47909419736476283,0.46048605706531204,0.47883532377298044,0.4600961366844854,0.06146248800404192,-2077.8229897387973,5.600090523247246,1.5784597673815461,0.0610104895413129,0.0769394700504895,0.05965531582466334
3,7,500,0.005504809762234625,-0.008457466225668326,0.003008945554824903,-0.007557762356563672,0.009125195710507296,-0.00749648565937639,1.862220288818218,1.698799160398833,1.86256046045741,1.69825731922831,0.01288038552667051,-2103.995079719386,10.49359361879624,2.993476220754956,0.0032458747753420334,-0.007817515348288225,0.006556105850020004
0,3,500,0.43482965390940104,0.44893113415686936,0.4347880560377737,0.4489587784500129,0.44516347615988355,0.4793333470224261,0.43142614634906273,0.45165742767647454,0.4314922033830551,0.4514692026641201,0.43204819407952894,-1922.1843596747824,2.2563677853806507,0.8199358188754463,0.43483395805659536,0.44892424809332443,0.41172033819717335
1,4,500,0.3144993219055118,0.2807985232848996,0.3142169840118773,0.28077355354588757,0.3177576993992421,0.2881556253781166,0.3609618131793077,0.36571928998164094,0.3608383765992054,0.36548698549379016,0.30602810912988193,-2056.035519585984,3.2354984396148265,1.1945554527617364,0.31424681087740586,0.28079486826460337,0.2874938037704599
2,5,500,0.1780612069369832,0.09124264224300214,0.1780616759147401,0.09128389127513765,0.2288102877922596,0.11505750729126658,0.5232913045712796,0.4730633016559548,0.5226317516947965,0.473013258217678,0.17193217605231034,-2080.3614353578337,4.61063477739647,1.5540586819482005,0.1780660160849646,0.09123056212037318,0.1662842387220409
3,7,500,0.055325325304707296,0.04515890241052625,0.05517499446420422,0.04518856337793227,0.04845952978018521,0.048984614047412604,1.6642642960805945,1.809620226582957,1.6641349814637856,1.8091481570430188,0.05075868645413455,-2134.750053504243,11.889723313142987,3.1067141955785957,0.05524046123733532,0.04520245154931991,0.042684859853196505
