,mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
0,3,5,0.035721579361839284,0.013035073810310905,0.03570442150922002,0.013033623231427214,0.041909469924402,0.01970847325089949,0.03309648052736595,0.01382496173081347,0.04102190522621875,0.021751289695561355,0.030824763880712754,-1429.5587272749349,0.17096708137261818,0.427053148935667,0.03399453735483235,0.008846889383151393,0.028016561896923708
1,4,5,0.019125158617171834,-0.0030459102290956255,0.019129594234219283,-0.003046183045023554,0.05914686980152239,0.02387583730718461,0.03903249864257138,0.0061016546733078485,0.07161702528220773,0.029109817029569968,0.019562454927882982,-1428.4320214834552,0.16938424951967135,0.43568393985453396,0.019117878544590253,-0.0030576526449449374,0.018535400347307263
2,5,5,0.03413356164378447,-0.0039653336651603015,0.0341396024066938,-0.003959407023690801,0.08335353243371366,0.033804894200956594,0.06437154144273148,0.014507617547740439,0.06455986369731916,0.014470717877397647,0.0319761394142832,-1435.8124313265912,0.1427516457534284,0.4755346651121486,0.034135938042072426,-0.003972439760382486,0.0273752948235316
3,7,5,0.003500115575617137,0.018918613076535848,0.001444547991592361,0.020226520236507894,0.003217717259349502,0.019184740174574926,0.12735973725298785,0.16655995478795557,0.18440590445618338,0.22828532032998464,0.0028430297330316223,-1460.4705529540115,1.0358202534828607,0.6018512977257355,0.0034743563311335902,0.01892041706398709,1.7392303370094335e-07
0,3,5,0.044039765164836826,0.024773454012719867,0.04410920203968305,0.024759365422184373,0.04376422564916669,0.02483301547453584,0.043407893486189404,0.025065713176568354,0.04404473247008761,0.02476516664218707,0.044153876452315687,-1431.5075152297482,0.02667159643623404,0.4143860768378863,0.04412038542553506,0.024757857638850512,0.03832679197067235
1,4,5,0.017780536489201994,0.003985567208112116,0.017797171013367526,0.0039872342320347795,0.060003632476334064,0.03036903013019537,0.03888699836450808,0.013160672461718377,0.06947580153675055,0.03760116323129614,0.023603837085965067,-1434.3147219360576,0.13797723381930246,0.45310276311605413,0.017786284486722363,0.003976608679386459,0.01682432677682338
2,5,5,0.026258256377105448,-0.03376577393589969,0.02629533440603216,-0.033765424904273686,0.09377760521850226,0.00046376690255442557,0.06699742579734187,-0.02096986193636735,0.11288155943682135,0.008115723205791256,0.03078015114800215,-1416.2442579888057,0.19020929042143234,0.4276264679457902,0.026269428620167366,-0.03377611339712371,0.026700221555220647
3,7,5,0.01732305016098686,0.012297911524609163,0.017351802786870294,0.012330638076288552,0.00858339313338158,0.01634265173016604,0.13273389748723524,0.13393799954688848,0.1971069882255471,0.19729077366305386,0.020220720823520215,-1458.2035614487318,0.8115806996615134,0.5642467212682822,0.004245658803619964,0.022143667295428146,0.0003995778118231392
0,3,5,0.03774740884301682,-0.008203740602891686,0.03769385146883509,-0.008194102004427918,0.04325618171884564,0.0034829664811770727,0.037045798123735194,-0.0025329324437359446,0.044311572173110214,0.0038416623469829576,0.035478362561014914,-1419.3396677389842,0.04268253615139884,0.3767773742236402,0.037735200748048946,-0.008210694659833734,0.03603592585645589
1,4,5,0.07332951979826484,0.056994960339640105,0.07736726530773998,0.050456727446778135,0.08998501689176562,0.08148220921767188,0.06493987818688214,0.06867701529477495,0.06931691596967675,0.10955785696591602,0.07300140486983557,-1466.3747472130278,0.24269287252386312,0.4878638301791034,0.0774356623008906,0.05041743015381371,0.06492394077929968
