,mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
0,3,5,0.022066271201167532,0.012577845308489714,0.022142377428565257,0.012575442732453439,0.0372704810088403,0.03531030125787765,0.025903603751968183,0.02599056756370419,0.040101594420280405,0.038142106292320024,0.018987635989712814,-1435.7543810584293,0.16041329398172322,0.432483185062395,0.022154134607838317,0.012567154205167299,0.018993327833838496
1,4,5,0.010299208917007514,-0.008516537583080208,0.018734269843842563,-0.014751005225178233,0.05790690267851965,0.030746506224792483,0.03674020818290073,0.008949882457607488,0.06579810591829072,0.049781810647996735,0.01337825354052053,-1431.4282815377637,0.32410250670308777,0.44657779944409093,0.018745918618908092,-0.014767077379465036,0.006806315271119597
2,5,5,0.0016170017868014869,-0.0027171569863082825,0.0015979834709556997,-0.0027118309380475695,0.07170195722909993,0.09725751054947933,0.05157810628176524,0.06848243554274677,0.09513188652362832,0.11469765844863969,0.0011853890291801967,-1448.3709078461711,0.5613790173895359,0.44605170769404434,0.0016053847803470897,-0.0027285295168592255,0.00046471165361770144
3,7,5,0.03310634305209986,-0.03309856902585602,0.03964785191821594,-0.03868857884967633,0.055464791274517804,-0.03740630366549817,0.1357883943374891,0.1586597618457299,0.18616078032068986,0.23238439302389816,0.02299174380966818,-1438.664177316801,0.891041489874769,0.6097824623777794,0.03302831044154463,-0.03309333394208954,7.76389246475603e-08
0,3,5,0.023392312651030908,0.03571134797229547,0.023342897443361,0.035719896003986604,0.04263470772152149,0.06148222562018168,0.025519216296215213,0.04546160174475426,0.038940830888435425,0.07094743495247507,0.0232804170739375,-1452.5107217503,0.18108711442044045,0.4818585276197564,0.023390852230222057,0.03569703055363152,0.017140633257811365
1,4,5,0.03525937044203996,0.04683341139077584,0.0352379518097126,0.046836092090923105,0.059125497253564786,0.07763521079693715,0.041252732805651046,0.06241311475414523,0.06735298033421534,0.09252821628675406,0.029999410666140865,-1461.6256538254625,0.19905501997438388,0.44239092715755285,0.03532396411149619,0.04673795597965454,0.018348645399246705
2,5,5,0.04270991251686809,-0.005245009822305405,0.04284683150879447,-0.005253816701731352,0.09275426828434605,0.05557978436300732,0.06968858614879042,0.03164876771090212,0.10455911903584827,0.07954113412950278,0.04663019676233225,-1441.5050678136402,0.32502824851794776,0.4788593588003644,0.042871832919478166,-0.005266784355656,0.045388160598437685
3,7,5,0.0010453898745661585,-0.03196774144223264,0.0010988581310076306,-0.03195605879484583,0.0010669700048648405,-0.03177555680893147,0.12572517136474926,0.08129751087801128,0.1933185281331725,0.1465514825508019,0.0011725986277937306,-1434.462060209938,0.956789765153811,0.5536853191415316,0.001095740378687897,-0.03197286576010299,2.1360433057179364e-10
0,3,5,0.04975583361343493,0.05667532350706142,0.04976652371623265,0.056672844817082936,0.04950141511241779,0.056859384514057636,0.04955922858108978,0.05684986065228509,0.04974205531460495,0.05668234754446485,0.04878213352750377,-1448.430998311153,0.10004857267012994,0.3876086271454367,0.04976260984574846,0.05667130122914773,0.026654431311754576
1,4,5,0.011358035243385991,0.02480158795946636,0.01102077384640191,0.024855286402308822,0.0566960718800733,0.059973108437736754,0.038223767110706394,0.04304968657229324,0.07462961708801158,0.07310747215149627,0.011941764190006133,-1449.208322272318,0.15287902355069674,0.4415465089695285,0.011443355559079148,0.024789388773600193,0.0054332183323248535
2,5,5,0.025842602145015058,0.025544207872418612,0.025390028734943074,0.025351931266049177,0.08410836339996447,0.0764255095976655,0.06276026120664531,0.05463486168764666,0.103293136165259,0.09295075008640243,0.02687938389728871,-1452.8237457624184,0.4239400843274834,0.4724397456662539,0.0254018365850651,0.025336927547815323,0.026411292870912435
3,7,5,0.013962405760614994,-0.04190440606774564,0.013943717944798574,-0.04187048053730314,0.021636775254665997,-0.039410947724999236,0.13040635257993066,0.08004071593957997,0.13040553828525858,0.08005267577817131,0.011991475558159334,-1433.5562087520973,0.970931528439593,0.5780603176103314,0.01395056860304764,-0.04189940792014193,0.0008658204524826514
0,3,5,0.05877234320079347,-0.004122330845182773,0.05872451801129521,-0.004121663769478005,0.04191010009064159,0.031202042618927634,0.036764610445301986,0.012986625478610563,0.04132901707908457,0.03613689659613738,0.04884000629027272,-1431.955621524285,0.19245395416502198,0.4155209005384261,0.058767616480052985,-0.004132651615929944,0.0408878432212474
1,4,5,0.03156497688684836,0.05756649338664443,0.031589511433707015,0.057577246251699306,0.07730407439759514,0.08709371485663997,0.04861394760709003,0.07212432080955204,0.06788695419653147,0.10575066928657634,0.027990080800282004,-1468.109758006594,0.3544935214014272,0.49673706802101536,0.03161822129217637,0.057559116517103125,0.009961336573011525
2,5,5,0.020786240068838675,0.024332384501132082,0.020702013498590816,0.0243377979758302,0.07892912027011612,0.10000693991327445,0.0545776366522036,0.08522593064373973,0.05472762874610553,0.08520249890616788,0.017485608538820484,-1457.3879365782664,0.6461329142867048,0.5181947740244088,0.02073744546953056,0.024326853414736435,0.0019473626963246293
3,7,5,0.008529305146934934,0.06911126815139415,0.01424146165196554,0.06643118235902011,0.008298034801571213,0.06929047305635026,0.12912454276563667,0.22155625146289323,0.18427552220435942,0.2843876396501541,0.010062877630720994,-1486.227204300262,1.0847369678826886,0.6255124408196521,0.014220722806189148,0.06641159503815083,5.598269592889422e-10
0,3,5,0.0476638447513477,0.11108469696782959,0.047620485299597004,0.11109444566400975,0.04825469191507991,0.11121297182313288,0.04761155452143455,0.11119270455978221,0.04821661244726771,0.1111308602867548,0.047089254481757756,-1478.839092449019,0.1384072908721255,0.4731427373223917,0.047682415339705186,0.11107767075075527,0.026110968544470255
1,4,5,0.048880558506520094,0.06411214198113567,0.04858670900374119,0.0644305388015141,0.07843384063850545,0.07896304189537683,0.057732939316752295,0.06861005272163971,0.07826825444631053,0.07893230965179965,0.0510105033675116,-1459.8317679016523,0.2351290153754617,0.4255442970847955,0.04886474752629361,0.06410139202044275,0.03246302150920959
2,5,5,0.02846643501315531,-0.07269438220766529,0.03013583554127784,-0.07060748849959532,0.08915706642404328,-0.010935934597715118,0.06642043334779513,-0.04108001986233171,0.11102278028368102,-4.2533657954209046e-06,0.02681032772498395,-1402.0356027690398,0.4143292446066771,0.4276817717194449,0.02849366543763411,-0.0727064320478554,0.02392538743825517
3,7,5,0.0015779763553490373,0.002620146557955195,0.0015021494337379131,0.0026859532053214253,0.0016417266705840692,0.0026538441301707963,0.1255972107632002,0.1578493309588771,0.1809497755615564,0.21859999508054717,0.0017268386743215024,-1451.7369219702293,1.046052642575056,0.5855622168316936,0.0015520879327306785,0.002625081948387333,8.777153297218131e-09
0,3,50,0.11969633757720256,0.16102520282057184,0.11970647655407349,0.16102616328572822,0.13733122140857607,0.17630515516334413,0.1281370738501033,0.16565943383606146,0.12818447494675414,0.16560175341312858,0.12322028717187232,-1569.8598591080809,0.6112372319951905,0.7084858844509038,0.12725196064932776,0.1588839234542768,0.11821165695678718
1,4,50,0.13974673739071078,0.08980799809501695,0.139632593035967,0.08984846552455224,0.1676378959352364,0.0977637363830113,0.18671328220110034,0.13199531881365556,0.1765916050509009,0.14201285962288762,0.1358162249236583,-1589.81436929507,0.4905324652278657,0.8431725408471135,0.13964288137535716,0.08980081033586453,0.1190483385713124
2,5,50,0.08540924270780802,0.036018797760387314,0.0859703342123764,0.03613659724620311,0.07700073664782599,0.06295889102291062,0.1760083777383701,0.16705789577001884,0.1767603610873315,0.1669137071141497,0.06970212411432207,-1609.422934587702,1.924306664807024,1.0585944130740987,0.0848638179657133,0.03596961194485152,0.06802917714457879
3,7,50,0.01694514554947398,-0.004944812179206224,0.0006204578955072949,0.00591553464366325,0.01892632788641061,-0.004240940461365426,0.33769766518719924,0.3527203575154608,1.8037459558109312,1.8264870825969357,0.011103769025417744,-1618.2590036115057,4.2710301713678875,1.3597853645782598,0.0006288417767113657,0.006027391720701758,3.764918076401245e-05
0,3,50,0.14666097850322357,0.19267585666324089,0.146645243509468,0.19271619982147012,0.16320611110332311,0.20498699570801704,0.15688289607685169,0.19765063353877257,0.1567661431296175,0.1977161808201936,0.15099665561798004,-1574.3268221194826,0.321486226721775,0.6589791664823694,0.14661318585890104,0.1926623916752087,0.1406102700962137
1,4,50,0.11331486495511091,0.06853954784297912,0.11333849199016777,0.06854080150392519,0.12226144336800664,0.07463944106850795,0.13919024708332148,0.12768517728212578,0.13909953825722982,0.12753470103047904,0.107276234699696,-1596.5786135374901,1.2390633319601647,0.9174336144807753,0.11333258683382381,0.0685330462865993,0.10590947443534646
2,5,50,0.08898399065560976,0.09869560264816915,0.08890392851646232,0.09869729127904861,0.11776676592400818,0.12712911605102772,0.18317757574449214,0.2231963967478439,0.18109693933319923,0.223145616694811,0.08251569080188083,-1635.6653003553365,1.761946438803123,1.0513145721240045,0.08892967115118061,0.09866508976216687,0.07446792106406326
3,7,50,0.0017867465149817281,-0.0561585876092704,0.0017398104737080182,-0.056173429619942906,0.007715100896815732,-0.049134356436903094,0.3146696208567505,0.297266834393321,1.900307627062453,1.9430493945723875,0.0015547206340619868,-1589.256129823877,5.372513910228231,1.349714214890335,0.0017526601755371149,-0.056188590740712016,2.356715019210274e-05
0,3,50,0.14126068151630036,0.10707071657002348,0.14136006486970315,0.10707544846039764,0.16535554158914456,0.12782234840368073,0.1475240704329743,0.12210761394994074,0.14804594686914657,0.1219960907616503,0.14080093914015412,-1543.8835234622559,0.6771733552427845,0.7006380418571919,0.14136213321546034,0.10706059725443037,0.13749365748676431
1,4,50,0.10391472814806207,0.068333110945822,0.10390232595610584,0.0683265396748825,0.12296452233400391,0.08363296773622006,0.14890357057726208,0.11493601386014485,0.1496472625611624,0.11477349962751487,0.10006515956504188,-1584.3084823603217,0.8415644160579087,0.875155038573045,0.10389733139110126,0.06831719840354981,0.09197313255583117
2,5,50,0.05584873385828234,0.02894765535995657,0.05587675594209379,0.028908675606667204,0.07616976182819063,0.04404692317095737,0.15140013227471105,0.16110075505427698,0.1518482428942852,0.1609658440919402,0.05765331513323402,-1603.5030692641099,2.2869618415355917,1.078812749849813,0.055863364612578036,0.028908645947421974,0.050142486893081824
3,7,50,0.008270151444418651,-0.008040058761530872,0.00834499665241041,-0.007992402059199549,0.008031034498141788,-0.006634198873711739,0.35431806484566464,0.3314718543503982,1.9777065639026319,1.9337136303450544,0.0069534744743474,-1614.8383306138412,3.8790037698590716,1.3552584173191136,0.0022912158396253364,-0.0035303039377179175,4.979767651619549e-08
0,3,50,0.19709187454079224,0.1847011482900714,0.19708167986890754,0.18470301718293014,0.20370273003372225,0.2131593415606908,0.19536166492893306,0.19739353920997746,0.19682789950232116,0.19694652324903883,0.1918628582500598,-1560.4504659101185,0.5179882051383151,0.6230557095276233,0.19708489514768918,0.18468804378416076,0.18156132560523539
1,4,50,0.1003218984449586,0.09747861049278618,0.10037029338447868,0.09747302783528744,0.10423904172480009,0.10451647540157023,0.16283927094105816,0.15752867914793728,0.16279457896397065,0.157487877071346,0.10136476493089697,-1591.584844199177,1.022899499156377,0.8625262044960669,0.10034658441019455,0.0974452910353632,0.10032831891468959
2,5,50,0.06375987688960404,-0.025997483934996582,0.06402886425204142,-0.026052142818854693,0.08260280929906542,-0.0034285048221695436,0.1593723744571986,0.11570337502166968,0.15873551393603902,0.11555958906248202,0.06168496103974838,-1583.0601411712464,1.6651605605622204,1.0732147676152481,0.06399009941501932,-0.026071657037909063,0.05557106723708449
3,7,50,0.0030052050303301836,-0.02687757569732321,0.001976437656034306,-0.026006257609036083,0.0259888444575926,-0.010413179286391256,0.32834642278800663,0.30051883820518355,1.966091817516305,1.9419229368493542,0.002865658890748298,-1604.2196975487705,4.932326106084464,1.343982157786521,0.0019793095983843506,-0.02596669023919765,1.6708718219738902e-06
0,3,50,0.12294468165447833,0.09185333469778198,0.12293750362948207,0.09185108059009145,0.13681017644902407,0.11505437139550759,0.125081457926057,0.12012190419287254,0.12500756176580077,0.120008514825151,0.1212467177284935,-1549.1646436734109,0.6821347013943878,0.7457937388152921,0.12294370492989884,0.09183778595378772,0.1164685390667851
1,4,50,0.1449216029460875,0.0986952826201998,0.14466550660386998,0.0987326052557196,0.16421500329537747,0.107330336740941,0.1908248673620544,0.14604776055562343,0.19075036305427565,0.14598207392161158,0.14209767832455028,-1587.6767558583797,0.5776591061217267,0.8355884144357244,0.1447835033563048,0.0986825456049187,0.1444057606236762
2,5,50,0.09361785976468881,-0.019384583958839015,0.0937871439012286,-0.019341371131340337,0.1367160071029229,0.0036108424547435336,0.25109716008314037,0.1063838924759325,0.23214015838218774,0.11359519384302075,0.06837184662392382,-1576.0092578196636,1.2866758462457184,1.0043809315884384,0.10280442827666494,-0.0258271901487974,0.060599458157139796
3,7,50,0.02412089502707237,0.019670492271037347,0.027514128889393776,0.019295554708843383,0.05920775798566101,0.02673203356724298,0.33340193555418485,0.376821779748811,1.9008905190775214,2.0341745926085966,0.01703789913229948,-1627.8129036351866,4.6034704577798795,1.3731087459046458,0.03018650646297501,0.01924874812842984,0.0002372048592103479
0,3,500,0.41430872378067773,0.45560744586883833,0.41428559027927436,0.4556478846526957,0.4328978372026668,0.47378059088032887,0.4144615571380894,0.45590811555857136,0.414164041870109,0.4556789070754085,0.41360096087473236,-1942.1782226930657,2.030567232806961,0.846724241607582,0.41431233559185937,0.4556002317270982,0.40746850504174215
1,4,500,0.4690553639941298,0.36589702877635116,0.4652715028956204,0.36616668792628887,0.4986572417828064,0.38300218876472675,0.4950806242605363,0.41680122327666325,0.4849739667016155,0.42424144104076733,0.4569498390345924,-2078.2434077203347,2.976963026785554,1.1293296228403233,0.46980007767114906,0.3658565291942398,0.4555367898590718
2,5,500,0.10290640456259385,0.16918935520623474,0.1026155674581846,0.16930728606002185,0.10014437756661052,0.17925447601550695,0.4777438102573048,0.49555531750357706,0.47713722506286993,0.4951945167559868,0.09690172336400941,-2105.874450162587,6.020484975585074,1.5456335173859899,0.10281666022785252,0.16916426777241986,0.08614341022590782
3,7,500,0.03316331380695747,0.011617954606061858,0.019511000018319145,0.02154070057082083,0.03149277621719055,0.02273726901333487,1.7204672931083451,1.6551396354726782,1.700203976742874,1.6624328822654992,0.01884533781917623,-2124.397307125135,7.470926148081235,2.9419720949208865,0.033163772291990204,0.011826673221275428,2.2769125583211956e-05
0,3,500,0.5278625980460522,0.4623799222608152,0.5276667345088212,0.4624277981553119,0.5241002281982603,0.49372233723946624,0.5124204286035767,0.4693708013556036,0.5122733749852616,0.46911044908086186,0.5147212471556631,-1945.72158153924,2.1990526991476798,0.8516722160122044,0.5278361888917606,0.4623882642675635,0.5041363706357919
1,4,500,0.19884958987258766,0.20537565384787285,0.19883438455322877,0.20531529562543346,0.20715921721355451,0.240352353151658,0.27350946722810776,0.26248135309887677,0.2730738705986396,0.2622267784200676,0.19518815774420334,-2035.273540552946,3.4543966289694836,1.1094545179432143,0.19884054125078973,0.2053002753661724,0.19059612018110283
2,5,500,0.15075807022399668,0.24694460099828736,0.1503868056519224,0.24710789615525755,0.15670591027352038,0.2666184649320776,0.48566664830371276,0.570432770913545,0.4856656210188444,0.5699525295948991,0.14800208613020194,-2133.9441904735577,5.443637953342626,1.5388602516892662,0.15034019745245322,0.24697836510418825,0.11577517955067536
3,7,500,0.04718656802208361,0.00454088079153189,0.046857720493826485,0.004658409140850836,0.029704239538206282,0.02334262750061589,1.8846367032802906,1.8530449293220217,1.8846678480060635,1.8523421085237715,0.028839493425987968,-2111.281010418054,12.447670523240973,3.126015616901408,0.047213053471453985,0.004560301668706416,0.03223839913665741
0,3,500,0.47811301400841055,0.40500646463978024,0.4781268156528766,0.404947425094859,0.48051652866283917,0.414495441722896,0.4784248444608373,0.4052415248590992,0.47823068191159956,0.40498938405558055,0.4783001823176866,-1920.0802959988714,2.459798880419634,0.8701041275740556,0.478129790255595,0.40494112279465116,0.479049866492906
1,4,500,0.32551781482997927,0.2440144354592196,0.32549830604108093,0.24403776237962713,0.3459737445327031,0.2655584919260591,0.35682173293241093,0.28256513450055787,0.35664732063147486,0.2823707318908357,0.32227079074679676,-2049.6457028314817,3.1697778316823935,1.0758385429560284,0.3254351830553167,0.24399843266990753,0.3219217823073844
2,5,500,0.13486815233226204,0.1638654609921764,0.13481803184338756,0.16387365167822554,0.16540328449691247,0.18767520767439647,0.47220768124364754,0.48126507526688966,0.45825266577630874,0.4864835061011522,0.13235145452913796,-2122.1916127002905,4.748532485704122,1.491828593514676,0.12904890059822946,0.1656766282535896,0.10706971831557306
3,7,500,0.005690275568186788,0.03771440662066243,0.0055543630514951845,0.03777469269367111,0.005332902987232622,0.041497046045432855,1.6903826915473705,1.6316354455184365,1.6897676665112766,1.630991621124509,0.010900034258224526,-2129.7499813960912,6.274339571081859,2.8865128766568606,0.016154020945567598,0.031697573484800845,7.316733815130597e-05
0,3,500,0.3871974906454315,0.37914410234801177,0.38717739651295,0.37916407383748085,0.4081129184375955,0.39650772889654834,0.3883916947702653,0.37938656246907976,0.3730596483101756,0.3885723714485184,0.3831962203283187,-1942.5061637431186,1.7658980701735032,0.8602935859604804,0.38715043390170234,0.3791456974579628,0.3712451721378465
