,mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
0,3,5,0.05703547637736932,0.045040582604922295,0.05667555903990733,0.04641599481118487,0.04223421499423388,0.0636784689420881,0.03957069256132764,0.058068206462389756,0.04419971120248632,0.0640958289159978,0.04694952666760189,-1450.3624623435485,0.08964671487473197,0.40520728961059993,0.057050653001939136,0.04503051989575033,0.04327831381103587
1,4,5,0.015797028145741635,0.03529542742546687,0.015790909382103424,0.03530142812620125,0.05315759375737674,0.06544332658730741,0.03514943517390055,0.05023965956174652,0.06643323130890579,0.08023572050645475,0.01423473160928505,-1452.8275071162213,0.25508765036547176,0.4652654836007423,0.015790503663612444,0.0352869627919697,0.013218622015794525
2,5,5,0.006838975990758926,-0.025059318515328416,0.00678510610483291,-0.02505899439387963,0.008381856257672857,-0.020557378873419227,0.06363918013449729,0.010063439538276384,0.11354982075252237,0.04802036980972844,0.010640576563887779,-1428.0802443305988,0.26135264961043003,0.42706243982775255,0.006767859556435611,-0.02506861968928547,0.00861269696372681
3,7,5,0.0029892607970932166,-0.061527342372824936,0.0031987213680807957,-0.06151263376023644,0.0032118789695993024,-0.06143422838365223,0.13330824662641205,0.10610712040764747,0.19942581623450853,0.18220651794060405,0.004150246212418634,-1419.5780730876554,0.8675514350448743,0.5431798035045168,0.003202977206581816,-0.06152413096937232,3.922882827200635e-09
0,3,5,0.03439699722125183,0.037750158608893344,0.034403224978436314,0.0377981700225173,0.043089071219083966,0.04231664096781333,0.0356621846366544,0.03842126318705414,0.043358018502430616,0.049941321691790566,0.03247727904362011,-1443.2592368568617,0.05663276542097174,0.48674306165833653,0.03438787308372483,0.03774735236807101,0.025171703704747347
1,4,5,0.039231707384311684,0.08727511941034027,0.03923375751451908,0.08729161587694466,0.05985793550765337,0.10137154366877962,0.051551021166226806,0.0941614352412264,0.0732605799751488,0.10579035435134847,0.03967226373598106,-1472.3276724061643,0.17114169935871884,0.4507062363725027,0.039227658129581705,0.08727082691351075,0.02907261657393434
2,5,5,0.0346574190086648,-0.014588769252454767,0.020160157187582815,-0.018716219793298707,0.03599949061000015,0.0024745821264777986,0.058612635237049654,0.03240572639775837,0.10017515727675513,0.07972455348679887,0.008056583555818227,-1438.3634816355157,0.22568117919142106,0.45554412978532494,0.019712414114266153,-0.018739256245985415,0.0015670359498272635
3,7,5,0.003795999072223866,-0.036493413780142536,0.003832600689435401,-0.03647923856500802,0.002115925935535097,-0.035344907039452665,0.13053332769826514,0.05931319662712622,0.20572798131621803,0.1256027526711457,0.0052084089237000985,-1431.8321731823944,0.7410667232368455,0.5275558669609596,0.0038192143635451268,-0.03649325356467148,5.438633603488062e-06
0,3,5,0.01582707255907678,-0.04901529940881926,0.046076459158477995,-0.03785429442607608,0.0459051253126375,-0.03769684295419006,0.025483854784321122,-0.04479481371894713,0.04601351246062814,-0.03782771899735372,0.020362036609173247,-1398.9201831216913,0.022375044004684014,0.39307169223695587,0.015824614124316565,-0.049019923591604536,0.01500501621880559
1,4,5,0.00175924433341183,-0.055945478562192195,0.0017531656028377707,-0.0559391602082701,0.04749702408419467,0.00521402044469221,0.02828098029592571,-0.021107123161607205,0.028337161606339076,-0.021171720101792062,0.0010917854968500232,-1414.6410748272597,0.20556037095955434,0.4633518779715221,0.0017602651313979722,-0.05595634588778046,0.0014428207663415497
