,sigma_theta,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
0,0.31622776601683794,0.09268970610326295,0.047140772111677054,0.09907615271801708,0.03783931169944299,0.15182557507580316,0.0632958427199767,64.14098136058269,64.42602257638147,64.14006492515847,64.42510303234262,0.09534198263618568,-1441.0447925401745,96.2769933398517,66.10269784666899,0.09920139746279649,0.03784192229011887,0.08672464678800043
1,1.0,0.5175635733284932,0.48137764055900084,0.5130316142757185,0.4803404338408509,0.5176527666166791,0.4894615166824549,52.60199567389971,52.129605740833114,52.601081392919326,52.128692491836205,0.5167464523153082,-1753.6592289168398,78.12025348852892,53.733276099532844,0.5131579220459902,0.4805616425621529,0.5059953655818685
2,2.23606797749979,1.105147042307558,0.9950971639826662,0.9414683844178997,0.8082939642715388,0.9671117138493168,0.8322290103501286,34.140763629187575,33.759785303436445,34.14025623794258,33.7589379899358,0.9121546539980974,-2299.480620457348,40.343122418096826,35.22432747968135,0.9136800328130189,0.7840457000005238,0.866871436695802
0,0.31622776601683794,0.09040877048409145,0.0991051622661264,0.09034077824252595,0.09922147535107115,0.09036632347913415,0.09924014017503692,63.77042697179425,63.55216789225607,63.76950601371584,63.55124857956284,0.08991354250188767,-1472.1101427477834,97.01985225716074,65.2284894881219,0.09042111311143934,0.09914484096187971,0.08864927061355429
1,1.0,0.5082976123205684,0.46812735291079005,0.5081099620549682,0.46795385838370385,0.5143039940109018,0.48117318129127035,54.49212199315503,54.036191932265474,54.491210357196614,54.03527699870864,0.5059560651842436,-1739.4508193143013,73.1612366213697,55.64455281029693,0.5049055958107741,0.4649811001575679,0.4987427212029018
2,2.23606797749979,0.8480208233955217,0.8125145013369197,0.8481697131401974,0.8125966971963451,0.8832012984669113,0.8289767632022604,31.457666796980487,31.83047014756735,31.44864105844243,31.83455726125163,0.8461690455227768,-2315.7194311707617,33.23227770062807,33.278725568745216,0.8480772530439492,0.8125698416522628,0.8267762989757229
0,0.31622776601683794,0.08944962908209987,0.05836459956361705,0.08950764357227192,0.05838970277087083,0.10513296446347745,0.06999491924862628,64.00880547011903,63.94272657307801,64.0078872684183,63.941807092917074,0.09010057019995428,-1448.8510578335572,79.91722057320038,65.62050229507243,0.0894993842938026,0.05837283604922959,0.08862635514876098
1,1.0,0.5051683739548221,0.46761856667233476,0.5045428446903151,0.4669906646881479,0.5082256624390917,0.4872721619070414,54.18350976703853,54.61737375627718,54.18260497269699,54.616459811653044,0.49763681873473237,-1730.355429253861,75.06498337954146,56.22065633535988,0.4989315794604316,0.45503270556721326,0.4800506475135878
2,2.23606797749979,0.8900415568872702,0.8363547825143812,0.8678613475878938,0.8018347576127981,0.9119235793743489,0.8457570504070254,31.80431563074239,31.60949777140155,31.803687192911624,31.608659498011463,0.8689120039482657,-2318.6888168872424,44.15190027629943,33.06418112544635,0.8679060804366173,0.80192120472315,0.8535917286055945
0,0.31622776601683794,0.10962148075388409,0.05974576746934645,0.09675147106797131,0.05487176665053903,0.13502274727123914,0.06639044346686114,64.17662608565594,64.25119962172572,64.17571010096991,64.2502801299651,0.09482246228350073,-1448.3338000675485,84.59321159217373,65.92995383728677,0.1127978307816907,0.06030238951494721,0.0917629305131479
1,1.0,0.5355892428342636,0.48749676672755893,0.5308818967739207,0.4743838377968382,0.5343815360131478,0.5060053398517328,54.586414015118294,53.929978418888055,54.58549463598594,53.92906462311829,0.5310051555154763,-1746.879984675806,58.50336131443731,55.5416333729871,0.5313945967052728,0.47436375185243335,0.5234145682370761
2,2.23606797749979,0.7949490782347938,0.8299656815094777,0.7684000292710157,0.8093517172747934,0.7900159324485445,0.8387432684257724,30.73313726627645,30.64120288309903,30.740729456965425,30.64637483653888,0.7592546728534666,-2335.972709673646,38.48722841970516,32.083562958943524,0.7923840993907756,0.8299246236949528,0.7357531847786741
0,0.31622776601683794,0.09881353521706972,0.007056048261221349,0.0945840865335022,0.004920507303581985,0.17883583581527954,0.046204744777611044,64.25421047603785,63.48804575158702,64.25328881276091,63.48712620479466,0.0955659951786866,-1422.1186255284617,100.48287372465136,65.1668225169876,0.09467655578330153,0.004849712005421111,0.0867856739107805
1,1.0,0.5282741463982696,0.49568447850511804,0.5191076277696172,0.47352762099649637,0.5484757602151994,0.49440495000841317,53.03810480477961,52.99750064764907,53.03719160086978,52.99658665146352,0.5153663015764056,-1751.89191163621,76.02612236533433,54.60339285058877,0.5186665553787948,0.47359414175190434,0.5014686184748385
2,2.23606797749979,0.9157689441670844,0.8743454051150661,0.8415516207790803,0.8036814988362867,0.8562142805631585,0.8402722677622058,31.52571216888509,31.395772570748594,31.52490745508543,31.394931097578077,0.840639402252747,-2289.2678115076933,49.98740701027818,32.8651458712147,0.841467823933857,0.8037140965499189,0.8266341841343574
