,n,experiment,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,data,NPMLE_lower_SURE,seed
0,100,c,0.06560918824491391,0.08866294877378333,0.09317682476546212,-0.02080779581528347,-0.04212121463289833,0.5341925107769347,train,False,1200
1,100,d,0.018291791369560922,0.018276789352462346,0.010696184576195816,-0.008396771420994433,-0.008398504360602832,-0.0022885071125831225,train,False,1200
2,100,e,0.20006855391922757,0.20005667682230524,0.4266180158676042,0.15882566778872928,0.15882731962374108,0.2890955580179423,train,False,1200
3,400,c,0.0528185636698876,0.052813783700233874,0.08825525513103298,0.00932424359928767,0.009315796920089454,0.4725207373336319,train,False,1200
4,400,d,0.0038828670603853433,0.0038830080718068906,0.003820105688221591,-0.014295265910598563,-0.014295542304869359,-0.008594116246464391,train,False,1200
5,400,e,0.18707569199511925,0.18644129140375923,0.27404644649084653,0.15085458687080255,0.1508133637834257,0.3494603454230349,train,False,1200
0,100,c,0.07391078520093532,0.07378423982941046,0.055299202575292486,0.07266367277598576,0.07265431607362445,0.550488969340528,train,False,1201
1,100,d,0.0065637058060312205,0.007896081670772673,0.006406467344263069,-0.008316283703547533,-0.009181438280708321,0.0202751328842672,train,False,1201
2,100,e,0.15874465581280198,0.15874423604093443,0.29028198527515764,0.13085017121326775,0.13084551679276354,0.9360297713750606,train,False,1201
3,400,c,0.05317272347980428,0.05317776576437872,0.09741422491339008,-0.013801787545216727,-0.013805834135696316,0.567751860107803,train,False,1201
4,400,d,0.018076947740485502,0.008868402361622394,0.010252250741151284,0.0014888657079591815,0.0033854553990261137,0.035408983546535586,train,False,1201
5,400,e,0.16518989515602972,0.19494154915951128,0.26292904293763386,0.157058158334878,0.1509588540416302,0.5765272250378753,train,False,1201
0,100,c,0.058903136984550165,0.05889001633524846,0.09373869666019292,0.09501420552870186,0.09500812364888163,0.30663846277148393,train,False,1202
1,100,d,0.008700082872912745,0.008701249940024773,0.00738325641837712,-0.014814560444389837,-0.014816298483050083,0.06155938464755014,train,False,1202
2,100,e,0.177870641915106,0.17787745975036653,0.21238023720269922,0.13067571411817497,0.13067132186772726,0.33070095474554195,train,False,1202
3,400,c,0.05473795512170485,0.05477613253564562,0.07543671866944002,0.00682650431982438,0.006770693184798802,0.5364029633956904,train,False,1202
4,400,d,0.006870404386207379,0.01296403633154053,0.007092800312280209,0.023511573859754675,0.020999043518518726,0.1881179809306551,train,False,1202
5,400,e,0.16613799940683946,0.16614301506161813,0.27004757690223646,0.16988259433454242,0.16987498679036034,0.31950980298765197,train,False,1202
0,100,c,0.2049015292518811,0.20501259060203111,0.13436339204624037,0.05636387264027775,0.05632594890865598,1.228313600921969,train,False,1203
1,100,d,0.003940504814809852,0.003934372215439879,0.006045690502063497,-0.004096620484183191,-0.004103105722100189,0.07344077174759583,train,False,1203
2,100,e,0.16992383283145368,0.17642422365785812,0.2883758703276004,0.1453376596327593,0.1462271125662306,0.312555371624735,train,False,1203
3,400,c,0.05327087476703886,0.05327268112979319,0.0850942605199025,0.010153377386948676,0.010157749441738702,0.6214204275471432,train,False,1203
4,400,d,0.003769232544587062,0.0037693810575523973,0.0041836181784375955,-0.004093509633348269,-0.004093671067438187,0.008327647435896247,train,False,1203
5,400,e,0.16275672423542958,0.16274066543860854,0.24737581900563962,0.16997345544719314,0.16996840997080465,0.29641489485011957,train,False,1203
0,100,c,0.11233384787039385,0.11231727876773855,0.10543847080926241,0.08353797813024165,0.08353459786447295,0.3784850684467267,train,False,1204
1,100,d,0.006328509855989988,0.006328890257772068,0.006818956512110319,-0.005066304582344703,-0.005066509458432265,0.01292652260200633,train,False,1204
2,100,e,0.28797030710751864,0.28798938773401417,0.3899221517879266,0.1554424175943442,0.155444385845692,0.27604799805394575,train,False,1204
3,400,c,0.055646228446378856,0.05573081124750325,0.07253064217314764,0.011895536080787963,0.011791916294440697,0.9491818896960612,train,False,1204
4,400,d,0.004914154352433099,0.004914293852073525,0.005442768539614089,0.014269303866462338,0.014269030494329408,0.02086231726674587,train,False,1204
5,400,e,0.18869312929873827,0.1886131460294425,0.2752266891903314,0.14677295457675604,0.14676198971425108,0.3493521649382935,train,False,1204
0,100,c,0.06985283433648413,0.0698626367728187,0.08542722687995044,-0.10999096958104446,-0.11001400254321332,0.5736676511030435,train,False,1205
1,100,d,0.009949036982652095,0.00995052633783728,0.004976174781502719,0.014094425402908542,0.014093760944544514,0.041294507883595115,train,False,1205
2,100,e,0.2028492304756662,0.20286702377785787,0.27267136980069334,0.05969633102666421,0.05968691221990394,0.42929379822865565,train,False,1205
3,400,c,0.13636340169753225,0.13605348571829487,0.08478918026466686,0.09640638164897787,0.09633967591517369,0.5929523132566463,train,False,1205
4,400,d,0.005712221408848971,0.005724508283215052,0.00643643725126743,0.0002015072843019361,0.00018740063569619992,0.021277255989722726,train,False,1205
5,400,e,0.21132526282823988,0.21133190808176977,0.2782919711920006,0.13310629861845974,0.13310028289440048,0.3214469331258002,train,False,1205
0,100,c,0.06832618756920943,0.0683220051786814,0.07830840082573068,0.09610416634858168,0.09609600906080018,0.6809809123885124,train,False,1206
