,n,experiment,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,data,NPMLE_lower_SURE,seed
0,100,c,0.061992100405370454,0.06204716983366651,0.05526840980046673,-0.023031402893786464,-0.023065235737542978,0.8609912947590729,train,False,2000
1,100,d,0.0035855382399210133,0.0035856744877019375,0.004092230179664885,-0.006379416656465242,-0.006379603753727246,-0.005334093816831693,train,False,2000
2,100,e,0.17007529037811714,0.17014454070287166,0.21061609078113258,0.10467727933864868,0.10468000057704227,0.341314034675801,train,False,2000
3,400,c,0.05751063924319487,0.057518365036513586,0.06375568777251822,0.034955721578514204,0.03486293653034068,0.7954508509204165,train,False,2000
4,400,d,0.013260176491432392,0.013259782954066164,0.007241881020187579,0.006585080277013784,0.006583898632918484,0.0659553193741138,train,False,2000
5,400,e,0.1896517557840622,0.18964711861842215,0.2602232436030692,0.1332246256044968,0.13321523215170067,0.46993340754653556,train,False,2000
0,100,c,0.056127224775234484,0.06862718000169321,0.08265995801800752,0.0029017919572083884,-0.005887004633439972,0.8552033996093941,train,False,2001
1,100,d,0.01435148077157186,0.014349387101101061,0.014876121811115164,0.021719653676792277,0.021718964998534335,0.05468138087417609,train,False,2001
2,100,e,0.24527825409514648,0.24521584902204016,0.34044528546753017,0.13802954555158525,0.13802438806928155,0.3086403783839657,train,False,2001
3,400,c,0.061132475366851624,0.06113068387013155,0.06656066029517613,0.09079754372475321,0.09075429279320446,0.6442039459515463,train,False,2001
4,400,d,0.004517679834403198,0.004515843104355788,0.006141560136765211,0.011576417316744223,0.011574404818001476,0.07539458800167803,train,False,2001
5,400,e,0.20092255255575592,0.20090943051864488,0.2912195764702939,0.183036541290397,0.18302782003055512,0.3111877959951217,train,False,2001
0,100,c,0.11746534886745667,0.08996290063579451,0.06279398245053587,0.023405539084129644,0.026801945757069987,0.4718415080555524,train,False,2002
1,100,d,0.005578387251424816,0.00557837136374841,0.006076930860883175,-0.01889680129559876,-0.0188973343197568,-0.010977459994860866,train,False,2002
2,100,e,0.16626929633911647,0.1662733214007113,0.23776945735054997,0.1507605610165382,0.15075250703206053,0.3053494529199701,train,False,2002
3,400,c,0.061771264955574064,0.08984727607543405,0.09042310933418939,0.006763902049464008,-0.01042717192971729,0.8523289461276048,train,False,2002
