,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
35,SURE-PM random,0.3319456069144385,0.3324679413939261,0.33204850687011295,0.3319720702162636,2,200,h
36,SURE-PM random,0.3319707294468622,0.3325028989021025,0.33204257095756967,0.3319706699030929,2,200,h
37,SURE-PM random,0.33194637084730977,0.3325172385956987,0.33205391384097316,0.33197429962690683,2,200,h
38,SURE-PM random,0.3319452701423774,0.33248836925992753,0.33204737119534494,0.33197132591896045,2,200,h
39,NPMLE,1.195913037511304,,,,3,200,h
40,SURE-PM uniform,0.3081080827435667,0.3087842472354629,0.3081884392207478,0.30812408788230217,3,200,h
41,SURE-PM NPMLEinit,0.30858717653458856,0.30859781408466574,0.308590171840396,0.30858804825015523,3,200,h
42,SURE-PM random,0.3081091020775149,0.3087239446107615,0.30818208897222976,0.3081253924719111,3,200,h
43,SURE-PM random,0.30810901647201405,0.3087945137750314,0.30817187521238154,0.30812691939500253,3,200,h
44,SURE-PM random,0.30810854664827375,0.30873881036225226,0.308189686407203,0.3081248778610201,3,200,h
45,SURE-PM random,0.308109162106785,0.3088455402560069,0.30820012040743633,0.30812613706131375,3,200,h
46,SURE-PM random,0.3081093858212546,0.30876401359267347,0.3081970724238518,0.3081265611898424,3,200,h
47,SURE-PM random,0.30810789423751983,0.30876857843253946,0.3081844235098778,0.30812300863615816,3,200,h
48,SURE-PM random,0.3081143808401251,0.3088182487151569,0.3081927132631982,0.3081259382427372,3,200,h
49,SURE-PM random,0.30810984351842036,0.3087337865918441,0.3081944141315675,0.30813842367121524,3,200,h
50,SURE-PM random,0.308109683625529,0.30869749663547497,0.30818547857710354,0.3081257494401999,3,200,h
51,SURE-PM random,0.3081096879599589,0.3087381486217767,0.30819037237689045,0.3081240446090757,3,200,h
52,NPMLE,1.1039544477522742,,,,4,200,h
53,SURE-PM uniform,0.35260085262522345,0.3532454362594199,0.35270207049456626,0.3526262696465552,4,200,h
54,SURE-PM NPMLEinit,0.35311102632735275,0.35312953492167926,0.353115909145671,0.3531124043174675,4,200,h
55,SURE-PM random,0.3526002258396837,0.3532149731240647,0.35270105642160066,0.3526251242508771,4,200,h
56,SURE-PM random,0.3526020478462724,0.3532282316299345,0.3527061531499672,0.35262835609605836,4,200,h
57,SURE-PM random,0.3526009582198217,0.35322726109792163,0.35270423463172756,0.3526288047935727,4,200,h
58,SURE-PM random,0.3525998769149056,0.3532112202590074,0.3526998275723785,0.35262470232662674,4,200,h
59,SURE-PM random,0.35259941020718594,0.3531887298922515,0.352699408872387,0.3526246109130407,4,200,h
60,SURE-PM random,0.3526001386371464,0.35325052632204496,0.3527057446694105,0.35262546144846235,4,200,h
61,SURE-PM random,0.35259971920746486,0.3531433057989002,0.3526919346746147,0.35262329673251036,4,200,h
