,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
24,SURE-PM random,0.9392131074205591,0.9409407988292346,0.9396601440379371,0.9393465240971162,1,100,i
25,SURE-PM random,0.9392279124504702,0.9410169935577803,0.9397068457766184,0.9393713070743442,1,100,i
26,NPMLE,3.937274069419441,,,,2,100,i
27,SURE-PM uniform,1.371351954211374,1.3719959787571896,1.3714860435868355,1.37139325230551,2,100,i
28,SURE-PM NPMLEinit,1.3712853774978737,1.371302773940115,1.3712895713640967,1.3712868594149534,2,100,i
29,SURE-PM random,1.3713500322376655,1.3720058379987012,1.3714822161611238,1.371390443526869,2,100,i
30,SURE-PM random,1.3713520852680596,1.3720222527262387,1.3714937406527157,1.3713944996250484,2,100,i
31,SURE-PM random,1.371352340846654,1.3719772278066529,1.371484672377465,1.3713932592167861,2,100,i
32,SURE-PM random,1.3713530008255566,1.372090851477929,1.3714998359885942,1.3713962816696346,2,100,i
33,SURE-PM random,1.3713553715472324,1.3720533596897804,1.3714985052648598,1.3713991366361626,2,100,i
34,SURE-PM random,1.3713568951615878,1.372113060373923,1.3715085258250963,1.3713990074734317,2,100,i
35,SURE-PM random,1.3713592334644842,1.3722775320064597,1.3715263924403485,1.3714082748032472,2,100,i
36,SURE-PM random,1.3713493253228348,1.3719815841450578,1.3714778979019229,1.3713881053580748,2,100,i
37,SURE-PM random,1.3713559358136616,1.3721431604958576,1.3715101843189847,1.371399800573691,2,100,i
38,SURE-PM random,1.3713511340757725,1.3720337210673534,1.3714949898093267,1.371391662183679,2,100,i
39,NPMLE,8.984988400297308,,,,3,100,i
40,SURE-PM uniform,1.518470391368303,1.5200579765656388,1.5187117364911173,1.5185375747006626,3,100,i
41,SURE-PM NPMLEinit,1.518398774328955,1.518420025420658,1.5184045069504069,1.518400399983843,3,100,i
42,SURE-PM random,1.5184638088272728,1.5199976339136916,1.5186908535397792,1.5185123019248217,3,100,i
43,SURE-PM random,1.5184649705004418,1.5199456713784487,1.5186881832737575,1.5185177904135216,3,100,i
44,SURE-PM random,1.5184607736600892,1.520169101438087,1.5186704027509237,1.5185043219014809,3,100,i
45,SURE-PM random,1.518462650494861,1.5201849345239176,1.5186838236401345,1.5185083500623322,3,100,i
46,SURE-PM random,1.5184654376822735,1.5198772321077527,1.5186564687434108,1.5185094042783513,3,100,i
47,SURE-PM random,1.518462623225593,1.5200803543565646,1.518666407621541,1.5185063274046369,3,100,i
48,SURE-PM random,1.5184675272623864,1.520056425156038,1.518687440222449,1.5185146895435073,3,100,i
49,SURE-PM random,1.5184614466851443,1.5201354285715516,1.5186771143772935,1.5185068147427419,3,100,i
50,SURE-PM random,1.5184718211193964,1.5201743327229256,1.5187293265595887,1.5185347103914355,3,100,i
51,SURE-PM random,1.5184660602830402,1.5201228597616157,1.5186948635236606,1.5185215040276003,3,100,i
52,NPMLE,6.027510817852929,,,,4,100,i
53,SURE-PM uniform,1.2580708757209766,1.2587303140405754,1.258222528394363,1.258120082002052,4,100,i
54,SURE-PM NPMLEinit,1.2601029278987403,1.260256390090679,1.2601433130935544,1.2601145209410936,4,100,i
55,SURE-PM random,1.2580663032542327,1.2587181615324983,1.2582127023241758,1.2581128378092246,4,100,i
56,SURE-PM random,1.258072331217948,1.2587306841384542,1.2582323845445615,1.2581236196831334,4,100,i
57,SURE-PM random,1.2580717931752128,1.2588113029979928,1.2582284984621361,1.2581217673985663,4,100,i
58,SURE-PM random,1.2580697133391983,1.2587016874291317,1.2582203321449044,1.2581180650547674,4,100,i
59,SURE-PM random,1.258074679487583,1.2587181299773198,1.2582300125701464,1.2581250960447483,4,100,i
60,SURE-PM random,1.2580774696440795,1.2587011289221073,1.2582363448163567,1.2581356674716295,4,100,i
61,SURE-PM random,1.2580769087828332,1.258711925874743,1.2582349149991443,1.258129184633118,4,100,i
62,SURE-PM random,1.2580739639154457,1.258828206306746,1.2582310509307506,1.2581234584147831,4,100,i
63,SURE-PM random,1.2580764167130098,1.2587613112273852,1.2582420778624726,1.2581298606701796,4,100,i
64,SURE-PM random,1.258089704816465,1.258772891461311,1.258227579992115,1.2581224268059088,4,100,i
65,NPMLE,5.82359623496351,,,,5,100,i
66,SURE-PM uniform,1.275773714084026,1.2766927704160629,1.2759029078912159,1.2758141491431423,5,100,i
67,SURE-PM NPMLEinit,1.2757227956992552,1.275726033225601,1.2757236293463432,1.2757231037232122,5,100,i
68,SURE-PM random,1.2757753837758663,1.2766936855755597,1.275927870970532,1.2758124716215866,5,100,i
69,SURE-PM random,1.2757771030914626,1.276665688503315,1.2759219655766867,1.275814561231806,5,100,i
70,SURE-PM random,1.2757943230839037,1.2768550476045704,1.2759950907775153,1.2758480576389615,5,100,i
71,SURE-PM random,1.2757743452377457,1.2767503176750323,1.275906506755826,1.2758074234031778,5,100,i
72,SURE-PM random,1.2757902647854564,1.2767080862220468,1.2758992681917938,1.2758057454857823,5,100,i
73,SURE-PM random,1.2757736116160232,1.2766409061133783,1.2759020786514828,1.2758062976268116,5,100,i
74,SURE-PM random,1.2757734501464313,1.2766087101571026,1.2758922493058247,1.2758040501547634,5,100,i
75,SURE-PM random,1.2757771221916137,1.2768399447834862,1.275936384953344,1.2758149787622062,5,100,i
76,SURE-PM random,1.2757816012215915,1.2768182260680112,1.275942875304221,1.275822348061909,5,100,i
77,SURE-PM random,1.2757807878840128,1.276736977841349,1.2759301920527129,1.2758197597506393,5,100,i
78,NPMLE,5.420966375271501,,,,6,100,i
79,SURE-PM uniform,1.3290223763675888,1.3299207436414193,1.3291785523383302,1.3290454961084155,6,100,i
80,SURE-PM NPMLEinit,1.328947024431607,1.3289632151350204,1.3289510677063807,1.3289481441752597,6,100,i
81,SURE-PM random,1.3289922875009434,1.3298322011931643,1.3291157340981905,1.329021195097849,6,100,i
82,SURE-PM random,1.3289900110282715,1.3298592745747064,1.3291201994432091,1.3290232000563227,6,100,i
83,SURE-PM random,1.3289926017705975,1.3299057541224304,1.3291507379023628,1.3290313616104728,6,100,i
84,SURE-PM random,1.32899040071643,1.32981043889005,1.3291197106681634,1.3290236685563084,6,100,i
85,SURE-PM random,1.3289888603471396,1.3298368840477335,1.3291197440115419,1.3290213610212496,6,100,i
86,SURE-PM random,1.3289906908533826,1.3299007846648125,1.3291301010792083,1.3290250313611214,6,100,i
87,SURE-PM random,1.328993266819672,1.3299137531461234,1.329150269751876,1.3290336475504612,6,100,i
88,SURE-PM random,1.328989269199171,1.3298906627183735,1.3291320115823269,1.3290241086328272,6,100,i
89,SURE-PM random,1.3289889139199025,1.3298421211363396,1.3291175195274862,1.329021532091934,6,100,i
90,SURE-PM random,1.328987036099123,1.3298379498865163,1.3291164488450247,1.3290196313152152,6,100,i
91,NPMLE,4.895192874993205,,,,7,100,i
92,SURE-PM uniform,1.3921696470562501,1.3929920527229525,1.3923148595104111,1.3922091756838268,7,100,i
93,SURE-PM NPMLEinit,1.3812714493326148,1.3813383947709366,1.3812910998035437,1.3812775263708539,7,100,i
94,SURE-PM random,1.3921675990947084,1.393230171245071,1.3923398007397003,1.3922105756338987,7,100,i
95,SURE-PM random,1.3921717508032492,1.3929766539755786,1.3923162450462019,1.3922115342901054,7,100,i
96,SURE-PM random,1.3921680901058529,1.3932295004230224,1.3923417828464744,1.3922150174121088,7,100,i
97,SURE-PM random,1.3921749255489682,1.3932956473252562,1.3923730622491866,1.3922246868679957,7,100,i
98,SURE-PM random,1.392171008209648,1.3931257270452546,1.3923351785784905,1.392214350807314,7,100,i
99,SURE-PM random,1.3921719142429783,1.3930555354224623,1.39232629739265,1.3922134024859054,7,100,i
100,SURE-PM random,1.3921746415156826,1.3928895702588346,1.392317170997777,1.3922217053782777,7,100,i
101,SURE-PM random,1.3921837970011228,1.393331995409376,1.392379559618077,1.392224133531064,7,100,i
102,SURE-PM random,1.3921696283722167,1.3929366905404799,1.3923015934344078,1.3922074021152804,7,100,i
103,SURE-PM random,1.3921653146473176,1.393133528356717,1.3923200501624722,1.3922050022593033,7,100,i
104,NPMLE,6.400652975620767,,,,8,100,i
105,SURE-PM uniform,1.272476544116894,1.2747418640234145,1.272860338307072,1.2725708929714465,8,100,i
106,SURE-PM NPMLEinit,1.272365588409013,1.2723993939923708,1.2723741397947874,1.2723675104534835,8,100,i
107,SURE-PM random,1.2724740292542907,1.2746431004736616,1.272838984482615,1.2725647193922993,8,100,i
108,SURE-PM random,1.2724821788163923,1.274814207033794,1.272896673490153,1.2725884784037214,8,100,i
109,SURE-PM random,1.272483354688453,1.2748717587841991,1.2729046211004669,1.2725971814550412,8,100,i
