,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
85,SURE-PM random,0.03392714661662353,0.03460966381847321,0.03401934123815416,0.03394986139082576,6,100,c
86,SURE-PM random,0.03393037420575723,0.034621768939787925,0.03402835083531599,0.033954249051540014,6,100,c
87,SURE-PM random,0.03392852343096351,0.034564879264414046,0.0340199810729618,0.033952391521121686,6,100,c
88,SURE-PM random,0.033929036794881996,0.03470378720239303,0.034038808626309563,0.03396264539615984,6,100,c
89,SURE-PM random,0.03392710447698555,0.034617155118717734,0.03402345911239309,0.033951541875798484,6,100,c
90,SURE-PM random,0.03392615059991421,0.03458042580573015,0.034019617224331,0.033947906585091656,6,100,c
91,NPMLE,0.6007222651232768,,,,7,100,c
92,SURE-PM uniform,-0.03826270631495149,-0.0377969934731162,-0.038204007221412865,-0.038248263634213374,7,100,c
93,SURE-PM NPMLEinit,-0.03827565228560339,-0.03826476328047946,-0.03827230075632869,-0.03827466090091221,7,100,c
94,SURE-PM random,-0.03826409255850102,-0.03785930486804588,-0.038211942419485896,-0.03825119138700771,7,100,c
95,SURE-PM random,-0.03826297142930926,-0.03776761513105484,-0.03820396887432146,-0.038248601253314835,7,100,c
96,SURE-PM random,-0.03826092941564866,-0.03774472549916012,-0.03819535712663367,-0.038244528588563045,7,100,c
97,SURE-PM random,-0.03826137371045128,-0.03771303055827424,-0.03819732998113153,-0.03824562508930846,7,100,c
98,SURE-PM random,-0.0382631196910026,-0.03785084182929119,-0.03820781339181416,-0.03824927272071989,7,100,c
99,SURE-PM random,-0.03826438720228445,-0.037811365995827656,-0.038212513209779926,-0.03825168040150672,7,100,c
100,SURE-PM random,-0.03826296877224081,-0.03777502450574744,-0.03820256699686922,-0.03824844774082891,7,100,c
101,SURE-PM random,-0.03826166450832716,-0.0376730834274013,-0.0381964417338375,-0.038245957617548496,7,100,c
102,SURE-PM random,-0.03826314118262921,-0.03780474494458872,-0.03820524150775476,-0.03824902009776309,7,100,c
103,SURE-PM random,-0.03826122922461778,-0.037762015976432084,-0.038197408931052904,-0.0382453919696691,7,100,c
104,NPMLE,0.4361047488322663,,,,8,100,c
105,SURE-PM uniform,0.0033458827563695335,0.0035683450742621404,0.0033662551870133938,0.0033501963495229602,8,100,c
106,SURE-PM NPMLEinit,0.0033422073873315126,0.003342207401430386,0.0033422073966221434,0.0033422073919170715,8,100,c
107,SURE-PM random,0.0033458077354617897,0.0035782605281858082,0.0033661688108847444,0.0033500626043219484,8,100,c
108,SURE-PM random,0.003346287486914292,0.003600011683431177,0.003370212829170853,0.0033511921352926068,8,100,c
109,SURE-PM random,0.0033456227037660115,0.003550430664094364,0.003363073187379513,0.003349471690310537,8,100,c
110,SURE-PM random,0.0033457765185305986,0.0035721271374152506,0.0033675719094999577,0.003350200326394486,8,100,c
111,SURE-PM random,0.003345735610771783,0.0035907875359967533,0.003368752847645524,0.003350226242915895,8,100,c
112,SURE-PM random,0.0033461901643654104,0.0035844802527084598,0.003368607938857977,0.0033508972243403434,8,100,c
113,SURE-PM random,0.003345827798480627,0.0035541810858940436,0.003365028612884231,0.0033499884134131717,8,100,c
114,SURE-PM random,0.0033458307196246296,0.0035598797559053706,0.0033660590514357834,0.003350099143737637,8,100,c
115,SURE-PM random,0.003345881365337533,0.00356766238275128,0.003366386393201708,0.0033502034853805183,8,100,c
116,SURE-PM random,0.0033460112784135278,0.003558755645376124,0.003365402022114239,0.0033503021436776235,8,100,c
117,NPMLE,0.6274297903195872,,,,9,100,c
118,SURE-PM uniform,-0.006350378896704143,0.02535695847500506,0.025009070994671277,-0.0061060053722469835,9,100,c
119,SURE-PM NPMLEinit,-0.006405426446065477,-0.006228627573873098,-0.00640403140429271,-0.006405054722965957,9,100,c
120,SURE-PM random,-0.006352766127847929,0.02534245329780134,0.025017042932154253,-0.006112878688952748,9,100,c
121,SURE-PM random,-0.006342120159120981,0.02533707966997241,0.025008486281347473,-0.006104781158473287,9,100,c
122,SURE-PM random,-0.006350526700090953,0.02538804461458426,0.025005763294556404,-0.006119208858678178,9,100,c
123,SURE-PM random,-0.006352556314502138,0.02538050729843093,0.02498579970016813,-0.006148583914850221,9,100,c
124,SURE-PM random,-0.00634990936523188,0.025328942281578434,0.024994382513345386,-0.006153958440771987,9,100,c
125,SURE-PM random,-0.006350162525576764,0.025344162393729233,0.024996819997998188,-0.006114618183529359,9,100,c
126,SURE-PM random,-0.006350028435334849,0.02535176528324051,0.02500824997664168,-0.006097573900358597,9,100,c
127,SURE-PM random,-0.006350533406124228,0.025362506402868377,0.02499498043972437,-0.006121879144574791,9,100,c
128,SURE-PM random,-0.006350599901703546,0.02532778894135397,0.024986539931945443,-0.00612954715805742,9,100,c
129,SURE-PM random,-0.00635041167618283,0.025386403505843588,0.025013467952621226,-0.006113047320712681,9,100,c
