,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
48,SURE-PM random,0.14063531537594973,0.14086116055780773,0.14067850265773368,0.14064552493962434,3,100,e
49,SURE-PM random,0.1406384018160998,0.14082444235529107,0.14066780819088362,0.14064239635027323,3,100,e
50,SURE-PM random,0.1406347112259307,0.1408430024379672,0.1406751188850807,0.14064494433180688,3,100,e
51,SURE-PM random,0.1406371839343078,0.14086374563794568,0.14067733619225936,0.14065059799640087,3,100,e
52,NPMLE,0.35820714231225337,,,,4,100,e
53,SURE-PM uniform,0.10517493784255663,0.10563681004157545,0.10524521812743302,0.10518931658815318,4,100,e
54,SURE-PM NPMLEinit,0.10516250796546593,0.10516825322730383,0.10516417550854108,0.10516299222259022,4,100,e
55,SURE-PM random,0.10517961768758241,0.10564803149669466,0.10524999286058445,0.10519237720966046,4,100,e
56,SURE-PM random,0.1051735176866702,0.10561185312542165,0.1052305253900478,0.10518472156018568,4,100,e
57,SURE-PM random,0.10517802490463829,0.10563696674704133,0.10525174339750926,0.10519399847852767,4,100,e
58,SURE-PM random,0.10517363739536563,0.10564337566425891,0.1052393219547762,0.10518584333878891,4,100,e
59,SURE-PM random,0.10517295563943378,0.10559999977362906,0.10523199709571664,0.10518418874296927,4,100,e
60,SURE-PM random,0.1051808900886354,0.10563424284615984,0.10525071224330006,0.10519372318719107,4,100,e
61,SURE-PM random,0.1051743346528918,0.10560462362549529,0.10523764178186823,0.10518714203952627,4,100,e
62,SURE-PM random,0.10517524241517336,0.1056692811956463,0.1052517526469363,0.10519001841116235,4,100,e
63,SURE-PM random,0.10517501262908362,0.10565943937080398,0.10525070529345797,0.10518963327646431,4,100,e
64,SURE-PM random,0.10517508685471952,0.10564865370901153,0.10524519526730756,0.10518910557766858,4,100,e
65,NPMLE,0.3571081762973111,,,,5,100,e
66,SURE-PM uniform,0.1142514560515755,0.11491670175728398,0.11472808471158405,0.11464750295679427,5,100,e
67,SURE-PM NPMLEinit,0.12885716489151125,0.12886028494063562,0.12885795719921955,0.12885738720979734,5,100,e
68,SURE-PM random,0.11425673625137737,0.11494723119678295,0.11473419933722301,0.11468137510308057,5,100,e
69,SURE-PM random,0.11425221806280195,0.11494893651154751,0.11473422009878664,0.11466544714815771,5,100,e
70,SURE-PM random,0.11425085716480655,0.11491390021210894,0.11472491285132375,0.11462836079535282,5,100,e
71,SURE-PM random,0.11424687460492326,0.11495949478366402,0.11472048347021495,0.11457106076534278,5,100,e
72,SURE-PM random,0.114256383850262,0.11498715282032275,0.11473909024903893,0.11466238401918066,5,100,e
73,SURE-PM random,0.11425051975192549,0.11492343279334247,0.11473132228059367,0.11466314927052476,5,100,e
74,SURE-PM random,0.1142450663454233,0.11491478567525558,0.11472152664774558,0.11455741995879169,5,100,e
75,SURE-PM random,0.1142500802168347,0.11490840467151518,0.11472893822043272,0.11465107064259715,5,100,e
76,SURE-PM random,0.11424587855901568,0.11492865258618,0.11472221382900347,0.11456645459769607,5,100,e
77,SURE-PM random,0.11425022409323571,0.11489098106720444,0.11472159733276233,0.11461105433722939,5,100,e
78,NPMLE,0.414131910207056,,,,6,100,e
79,SURE-PM uniform,0.1481459598780556,0.14840798930474997,0.1481896477201316,0.14815613085647988,6,100,e
80,SURE-PM NPMLEinit,0.14813106394590916,0.1481418589936522,0.14813413062066444,0.1481319807982416,6,100,e
81,SURE-PM random,0.14814581953029504,0.1484293447279817,0.14819468481474693,0.14815672120169424,6,100,e
82,SURE-PM random,0.1481458114278764,0.14841834225693545,0.14819094599830912,0.14815582329860943,6,100,e
83,SURE-PM random,0.14814564796864232,0.148412549292741,0.14818909452454151,0.14815529669600275,6,100,e
84,SURE-PM random,0.14814515430157024,0.1483924338842158,0.14818559058392503,0.14815424429589286,6,100,e
85,SURE-PM random,0.1481448370264517,0.14841056245304074,0.14818791515473373,0.14815398191056522,6,100,e
86,SURE-PM random,0.14814593611847443,0.1484088440996485,0.14818900821944353,0.14815558302879098,6,100,e
87,SURE-PM random,0.14814574590769247,0.14839198935881776,0.14818924192172417,0.1481558833013581,6,100,e
88,SURE-PM random,0.14814551507682894,0.14841654482210528,0.14819030497644958,0.14815509775678493,6,100,e
89,SURE-PM random,0.14814487887075806,0.1484005786507629,0.14818689438715268,0.1481540213246902,6,100,e
90,SURE-PM random,0.14814644844537278,0.14842637383529222,0.14819363627624527,0.14815683830115475,6,100,e
91,NPMLE,0.3221693994360802,,,,7,100,e
92,SURE-PM uniform,0.15112780220847255,0.15150102402082666,0.1511710399971548,0.15113123067661882,7,100,e
93,SURE-PM NPMLEinit,0.15229285232828482,0.15229683247469544,0.1522942578596348,0.15229336636761254,7,100,e
94,SURE-PM random,0.15112246920985192,0.15152416345487502,0.15117874604452325,0.1511330798290337,7,100,e
95,SURE-PM random,0.15112272098728632,0.15152145099970482,0.15117724835219412,0.15113317579490748,7,100,e
96,SURE-PM random,0.15112164312237064,0.15149300965550352,0.15116870206890773,0.15113042293003878,7,100,e
97,SURE-PM random,0.15112177701544574,0.15148868921870431,0.1511676263206636,0.1511304705437734,7,100,e
98,SURE-PM random,0.15112239644301673,0.15150105996990285,0.15117616183182706,0.15113285756216022,7,100,e
99,SURE-PM random,0.1511223716779204,0.15150735868570045,0.15117134160524884,0.1511318464636927,7,100,e
100,SURE-PM random,0.15112206723129495,0.15150701766034821,0.15117599592096817,0.15113244416018395,7,100,e
101,SURE-PM random,0.15112626227754383,0.15150039659622386,0.15116433098602214,0.15113000979862057,7,100,e
102,SURE-PM random,0.15112185198889969,0.15149990658997659,0.15116919197672943,0.1511311780901795,7,100,e
103,SURE-PM random,0.15112225847973648,0.1515149636186424,0.1511767142877862,0.1511323235377379,7,100,e
104,NPMLE,0.32803401357326334,,,,8,100,e
105,SURE-PM uniform,0.17792551603338486,0.17814159419137002,0.17795860261555776,0.17793305090111464,8,100,e
106,SURE-PM NPMLEinit,0.1779655566098597,0.17801989944252317,0.17798153313339557,0.17797021998507087,8,100,e
107,SURE-PM random,0.17792580408698216,0.17813585757709288,0.17796049031670028,0.17793369167041664,8,100,e
108,SURE-PM random,0.17792575653367937,0.17814699481235746,0.17796017555855637,0.177933450123405,8,100,e
109,SURE-PM random,0.17792504110803772,0.17812591765066055,0.1779554614965753,0.17793206467620276,8,100,e
110,SURE-PM random,0.17792513055687234,0.17813058902691817,0.17795621287088795,0.1779335178406134,8,100,e
111,SURE-PM random,0.17792593783709618,0.17814794098639136,0.17796307029811442,0.17793437073563229,8,100,e
112,SURE-PM random,0.177925440194599,0.17814300676948402,0.17795881550618556,0.17793314321781734,8,100,e
113,SURE-PM random,0.17792543263773386,0.178143871152155,0.17795898773122926,0.17793295444487423,8,100,e
114,SURE-PM random,0.17792529726382336,0.17813034757528437,0.17795664424168348,0.17793244529425617,8,100,e
115,SURE-PM random,0.17792552698287775,0.17812980030757575,0.17795925351734707,0.17793319725983747,8,100,e
116,SURE-PM random,0.17792540318036235,0.17813707747630897,0.17795925896775405,0.17793448733367437,8,100,e
117,NPMLE,0.2950519469027608,,,,9,100,e
118,SURE-PM uniform,0.14132732744766868,0.14153630916866014,0.14136068702288412,0.14133407596083664,9,100,e
119,SURE-PM NPMLEinit,0.141321516335638,0.14133007928022912,0.14132376607300975,0.14132214160238696,9,100,e
120,SURE-PM random,0.14132812915059736,0.141552152060735,0.14136340671268371,0.14133494258844465,9,100,e
121,SURE-PM random,0.14132679023006042,0.14153575699397847,0.141358083918169,0.14133293962508367,9,100,e
122,SURE-PM random,0.14132693747169311,0.1415346926195412,0.14135908107215947,0.1413336027828388,9,100,e
123,SURE-PM random,0.14132743020397193,0.14153057680440007,0.141360333483426,0.14133430435481492,9,100,e
124,SURE-PM random,0.14132716063038558,0.14152319976536154,0.14135733864488856,0.14133363017457662,9,100,e
125,SURE-PM random,0.14132725892750492,0.1415390579492536,0.14135980757908706,0.14133357429373852,9,100,e
126,SURE-PM random,0.1413270703468551,0.1415316935752974,0.14135771977433542,0.14133341294749605,9,100,e
127,SURE-PM random,0.1413277876496086,0.1415439517333823,0.14136387471055706,0.14133536930102486,9,100,e
128,SURE-PM random,0.14132862144180755,0.14153274257091192,0.14136351437429887,0.14133622448537017,9,100,e
129,SURE-PM random,0.14132756677663502,0.14153623995543022,0.1413595940254985,0.14133436830878288,9,100,e
