,n,experiment,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,data,NPMLE_lower_SURE,seed
1,100,d,0.03453915237143045,0.034540501897861564,0.01927935076047801,0.031667350178805356,0.03166489821044699,0.053547580226120675,train,False,1804
2,100,e,0.1921056892324245,0.1921052990291081,0.36515197861322496,0.1513180161811631,0.15131911631009426,0.23846847195047602,train,False,1804
3,400,c,0.061035507611346865,0.06100430610174488,0.08058783489932608,0.018267095350384892,0.018258228374747318,0.39741556195794625,train,False,1804
4,400,d,0.004890287532324805,0.00489026566490114,0.005887115034467835,-0.007692136809464571,-0.007692192017619562,0.09392588428090683,train,False,1804
5,400,e,0.1490413845638514,0.14904055392118432,0.2432465661081633,0.18499005520474396,0.18498635225294888,0.36721376674454265,train,False,1804
0,100,c,0.053845341989420516,0.05384904154595494,0.07897470954530621,0.0033780213879541065,0.003370963205296107,0.6234558114491914,train,False,1805
1,100,d,0.00657865700073004,0.006578567729940858,0.006490129202800719,-0.0004235150505159524,-0.00042410160042138044,0.005514673927928211,train,False,1805
2,100,e,0.18795916875595042,0.18797488002370705,0.24332881657455765,0.1226429293142832,0.1226255093232216,0.26661817839881247,train,False,1805
3,400,c,0.05838446005608347,0.05838408605519968,0.09435696818932655,0.04081528306404963,0.04081471023380601,0.5799065228368369,train,False,1805
4,400,d,0.012672704714456315,0.012612009092528336,0.008599812812517586,-0.00034745028618466734,-0.0003860777448680075,0.1413301338982995,train,False,1805
5,400,e,0.21330123649977115,0.2133031656447012,0.27116060948105114,0.14258397422036187,0.1425755134611325,0.322332075894029,train,False,1805
0,100,c,0.15131212369313998,0.1513189959001023,0.11053923470200144,-0.045253153704933026,-0.045296647144063014,0.6889307675173575,train,False,1806
1,100,d,0.006319153652969178,0.006319875189997606,0.010667082680237992,-0.002226474591826637,-0.0022272892090439457,0.04901018817404743,train,False,1806
2,100,e,0.24058939281823197,0.24056567231866435,0.24388727850356096,0.0896157366087737,0.08961086152427676,0.21612283260795295,train,False,1806
3,400,c,0.05655254320371984,0.056551460387997576,0.07435966866895498,0.014087903462020749,0.014086941081210896,0.5329937261312689,train,False,1806
4,400,d,0.00482062860130919,0.004820816618706596,0.005633664557929421,0.001065531195013616,0.001065052634851771,0.006788313782396181,train,False,1806
5,400,e,0.18831616744417343,0.18831909363110133,0.24652019320446633,0.13771782288618667,0.1377100096989497,0.336960949236081,train,False,1806
0,100,c,0.18054544206468875,0.1806277985747557,0.0612018456649806,0.04836700309708505,0.048300028271033926,0.23020142774404698,train,False,1807
1,100,d,0.014741744162356756,0.01476744329082811,0.009052906547004693,-0.006325849379723696,-0.006328792520130957,0.015524593472310144,train,False,1807
2,100,e,0.22660122442383532,0.2266137888642363,0.2087592284021479,0.13911619754683188,0.13910965644591705,0.2845639561487957,train,False,1807
3,400,c,0.11328931061170565,0.11343516239508596,0.08012722305828665,0.05773390871147676,0.05762439082314849,1.1653254570780076,train,False,1807
4,400,d,0.005383927163237117,0.005522453568186173,0.005703274448330997,-0.005131073557404218,-0.0053419876108835316,0.004236496967302443,train,False,1807
5,400,e,0.17470994881280127,0.1743636950960551,0.279641136193286,0.14864381609561647,0.1486223844301273,0.3553911957921862,train,False,1807
0,100,c,0.08767798865371523,0.08746992945079014,0.08028923810509343,0.09990353275841798,0.0998918196553754,0.7466228512850577,train,False,1808
1,100,d,0.045418802548638754,0.04536197426216397,0.022612646795943107,0.013279838555141286,0.013275145147097956,0.0659636397827592,train,False,1808
2,100,e,0.23850965365582597,0.23851419469321578,0.32219045281077174,0.14888880086028636,0.14888419519942858,0.31523163429987633,train,False,1808
3,400,c,0.06550963491313215,0.06752294240229634,0.0947060969185293,0.13397224308847172,0.13303669182894198,0.6193423649442292,train,False,1808
4,400,d,0.0134683751405669,0.013474132497725411,0.00946473786837587,0.02454413996013411,0.02454246676471218,0.13926804439893906,train,False,1808
5,400,e,0.19766059064849606,0.19766949857484314,0.29174696908627384,0.16884050741886808,0.16883727013335642,0.3058769166111373,train,False,1808
0,100,c,0.11161486990637226,0.11160841790767848,0.13110891862027538,0.08765851906938195,0.08763949077791865,0.8646326767563676,train,False,1809
1,100,d,0.003856352886100428,0.0038563739361180192,0.0038681906920260177,-0.0025612547961495124,-0.0025616616136010253,-0.0018966326638734188,train,False,1809
2,100,e,0.13502197499928825,0.13504038910071187,0.2943850981192327,0.15097345371448959,0.15097315110637624,0.2803303232122582,train,False,1809
3,400,c,0.05044971841614242,0.060425821688076746,0.0894374920049861,0.029506064759587718,0.02348660645291652,0.5958663223533958,train,False,1809
4,400,d,0.005264516508975273,0.005264672580694594,0.004855174657473067,-0.024808996852317192,-0.02480953166405426,0.09110192186205769,train,False,1809
5,400,e,0.20429560878845734,0.20251770643412428,0.29599694696665446,0.1420806684418474,0.14197302257075387,0.33342315497580166,train,False,1809
0,100,c,0.11336180765750811,0.11335867889952546,0.05712779102957971,-0.012390926216614702,-0.012379548396408068,0.9530234839339969,train,False,1810
1,100,d,0.0031862989640810712,0.0031966539116793464,0.004334385517783856,0.008112160252674876,0.008108966593897761,0.030606212421861054,train,False,1810
2,100,e,0.22559222542674104,0.2255798134902168,0.2982591942550668,0.09571344821580695,0.09570486656875637,0.3876733595674986,train,False,1810
3,400,c,0.05891897694769083,0.08405827409416602,0.09224973056170141,0.06393535359641049,0.046761097498877434,1.2111868686300113,train,False,1810
4,400,d,0.004988600630745348,0.004990866218042782,0.005503067484558914,-0.0049506507056145035,-0.00495170031858244,0.028704765975278067,train,False,1810
5,400,e,0.23647746427430216,0.2364113914676009,0.3410787843756485,0.179512684429754,0.1795007723785797,0.3010076524764157,train,False,1810
0,100,c,0.04856844914207389,0.06576321493791663,0.09616051770284033,0.036360636852492266,0.03951406191561738,0.5670087963318147,train,False,1811
1,100,d,0.0054561977600525065,0.005456171959878928,0.005457222510195383,-0.0111169701267848,-0.01111744565932467,-0.0024887075784101854,train,False,1811
2,100,e,0.1737258732281299,0.17372758656148973,0.2104921650455458,0.10028499259847827,0.10026879301318481,0.37206953802330545,train,False,1811
3,400,c,0.05712859497271875,0.05625074307353137,0.08279169190241994,0.007838593667713667,0.0075609092154221005,0.4879392299235306,train,False,1811
4,400,d,0.004689973025684355,0.004817421218428106,0.006858576156397982,0.0033492385550058226,0.0033672172624321208,0.09310820584970006,train,False,1811
5,400,e,0.17347711852894335,0.1734680200903234,0.3178463837619435,0.14196238833457897,0.1419553244254955,0.2869556482171342,train,False,1811
0,100,c,0.16786722993417003,0.11775595794161596,0.10744012434167655,0.07810245655371603,0.08055037274798948,0.47251718780561625,train,False,1812
1,100,d,0.012465167201216446,0.012465208505967202,0.015147237049335687,-0.021128722912068215,-0.021129095709814968,0.013315808922308445,train,False,1812
2,100,e,0.19543880875722455,0.18958789644660137,0.22131269695690847,0.0900937283426251,0.08963348791932983,0.32396271732586057,train,False,1812
3,400,c,0.056494967354230576,0.056577591909879515,0.07572713870719644,0.043057379985252456,0.04299301328431142,0.24051799757564815,train,False,1812
4,400,d,0.0077419540079292784,0.007742965564653128,0.007838571503376371,-0.007678237167983788,-0.007682788923066966,0.016263393086566838,train,False,1812
5,400,e,0.16357426815925752,0.16770695594071397,0.2627815139088885,0.15937590077916586,0.15972767292784074,0.332253562428596,train,False,1812
0,100,c,0.0916662681559558,0.09174688143487247,0.07839060174186173,0.09609670107688117,0.09604354660649506,0.5868589154925361,train,False,1813
1,100,d,0.003099941456130535,0.0030999881512134304,0.004555504450375401,-0.01175720517331273,-0.011757518428827787,0.03657207270100141,train,False,1813
2,100,e,0.15711197085266979,0.1571112170302337,0.19640269778061817,0.06492858726493594,0.06491796754782207,0.38233428642837625,train,False,1813
3,400,c,0.05409849686039194,0.0541083903022795,0.06436679438271166,0.05123276501515939,0.051216233765747035,0.674074494022423,train,False,1813
4,400,d,0.006202558314575237,0.006201345578195299,0.0048276310445358505,0.013653981645244801,0.013652802272072257,0.019296521689097314,train,False,1813
5,400,e,0.19624541779836752,0.19506037726561,0.28295775500535986,0.15399861172499943,0.1538808940271576,0.3589052819008509,train,False,1813
0,100,c,0.0942178636246781,0.09420014978377975,0.1381397029521178,-0.07105431634216594,-0.07105620151186863,0.2846232818950636,train,False,1814
1,100,d,0.0037983321990729046,0.003798390541600882,0.004312044061461265,-0.02284988178642971,-0.022850286684839655,0.022928585839119595,train,False,1814
2,100,e,0.1714037861569426,0.1714034915686787,0.224394956036755,0.1354066394202188,0.1354036156230437,0.2907335341979153,train,False,1814
3,400,c,0.09044770536574537,0.09022058091228466,0.10599027381097167,0.0699651719202182,0.06995232520483163,0.818622016022281,train,False,1814
4,400,d,0.005207453005071234,0.005207653045516636,0.006413485298874575,0.00281425311588535,0.0028139098083620516,0.12424666914623483,train,False,1814
5,400,e,0.15439074923557103,0.15501185440746026,0.2558156563242978,0.17928124308066223,0.17989158928319726,0.3116566513084056,train,False,1814
