,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
50,SURE-PM random,0.027762520014255686,0.028492989803668323,0.028087251311978888,0.027784439591649387,3,100,f
51,SURE-PM random,0.027756262711348043,0.028515421948797696,0.02835036819678578,0.027781523295865966,3,100,f
52,NPMLE,1.0504916926605492,,,,4,100,f
53,SURE-PM uniform,0.04587332426643521,0.046457937468821625,0.045951702708200697,0.045889778491791516,4,100,f
54,SURE-PM NPMLEinit,0.04585976736016562,0.045867863118103855,0.04586271032788836,0.04586068801113676,4,100,f
55,SURE-PM random,0.04587190951961588,0.04637030348032461,0.045936111159354386,0.045886164990872655,4,100,f
56,SURE-PM random,0.04587383087726813,0.04643761570171968,0.04595871395365727,0.04589193674814546,4,100,f
57,SURE-PM random,0.04587490733284483,0.046505871500836946,0.04595751037993672,0.04589278947460436,4,100,f
58,SURE-PM random,0.0458746266690023,0.046541731857304,0.04596490407528755,0.04589287659137604,4,100,f
59,SURE-PM random,0.04587326345839862,0.046432353330095634,0.045953155248962714,0.04589011089271239,4,100,f
60,SURE-PM random,0.04587185058546069,0.04646260611239853,0.045945761638414524,0.04588694536423283,4,100,f
61,SURE-PM random,0.045872932973001074,0.0464670243932013,0.04595279896804812,0.045889322213390996,4,100,f
62,SURE-PM random,0.04587433027424439,0.04651149092277983,0.04595640050156696,0.045891801376378896,4,100,f
63,SURE-PM random,0.04587283220197016,0.046479728070640436,0.0459522126865248,0.04588894245124358,4,100,f
64,SURE-PM random,0.04587446996791776,0.04647804816685202,0.04595083674276545,0.0458913758055521,4,100,f
65,NPMLE,0.6555399841771786,,,,5,100,f
66,SURE-PM uniform,0.07791068717319291,0.07799587802823126,0.07792077136401687,0.07791300167420033,5,100,f
67,SURE-PM NPMLEinit,0.07790964466419084,0.07800918576399539,0.07792496843087449,0.0779132295078253,5,100,f
68,SURE-PM random,0.07791056643435504,0.07799189121190864,0.07791949006411784,0.07791272501585275,5,100,f
69,SURE-PM random,0.07791055797938597,0.07800833203401282,0.07791974856304434,0.07791275435348205,5,100,f
70,SURE-PM random,0.07791084884417898,0.0779937140672753,0.07792242891833447,0.0779133899368697,5,100,f
71,SURE-PM random,0.07791137768860537,0.07798554555300229,0.07792083187266272,0.07791308974928014,5,100,f
72,SURE-PM random,0.07791089677398162,0.07799759364760434,0.07792212433554453,0.0779134638990196,5,100,f
73,SURE-PM random,0.07791070705986712,0.07799116344545752,0.07792090585060307,0.07791304764568437,5,100,f
74,SURE-PM random,0.07791055682538492,0.07799547808245734,0.07791892074407429,0.07791262848287715,5,100,f
75,SURE-PM random,0.0779104666620534,0.07799502455333063,0.07791864078174093,0.07791251702680568,5,100,f
76,SURE-PM random,0.07791077055461201,0.07798959024797028,0.07792120712966487,0.07791357901285359,5,100,f
77,SURE-PM random,0.07791074549547922,0.07798708662833576,0.0779211794359658,0.07791311831083071,5,100,f
78,NPMLE,0.220290178315135,,,,6,100,f
79,SURE-PM uniform,-0.13685263972442507,-0.13679812213980114,-0.13684496716730862,-0.13685076754422823,6,100,f
80,SURE-PM NPMLEinit,-0.1368543966859403,-0.13685412774039776,-0.1368543291254828,-0.13685437777821122,6,100,f
81,SURE-PM random,-0.13685229322343226,-0.13680279218642724,-0.1368440571659824,-0.1368501711738955,6,100,f
82,SURE-PM random,-0.13685236370396225,-0.13680644991764596,-0.13684448268775426,-0.13685032145885728,6,100,f
83,SURE-PM random,-0.13685204683483504,-0.1367928179792556,-0.1368424875888835,-0.1368496281936004,6,100,f
84,SURE-PM random,-0.13685157827288513,-0.13679086943523402,-0.13684070951462105,-0.13684875326538354,6,100,f
85,SURE-PM random,-0.1368519706054721,-0.13679432645327927,-0.13684238017848038,-0.1368495104076991,6,100,f
86,SURE-PM random,-0.13685194530918998,-0.13679805495955505,-0.13684245924366154,-0.13684948410679126,6,100,f
87,SURE-PM random,-0.13685205650654111,-0.13679961781608654,-0.1368429336647477,-0.13684969795223126,6,100,f
88,SURE-PM random,-0.13685285067689457,-0.1367839583755933,-0.13684256162359304,-0.13685073945641263,6,100,f
89,SURE-PM random,-0.13685247038704035,-0.13679435974326773,-0.1368441409243303,-0.13685042820475438,6,100,f
90,SURE-PM random,-0.13685175864521162,-0.1367941724226393,-0.13684156469604858,-0.13684911223362015,6,100,f
91,NPMLE,0.8411610574847879,,,,7,100,f
92,SURE-PM uniform,0.06415120283978766,0.06463843955367736,0.06423093657338796,0.06416698414160678,7,100,f
93,SURE-PM NPMLEinit,0.06414209116595067,0.06419404947039993,0.0641544589688047,0.06414547102247838,7,100,f
94,SURE-PM random,0.0641504534958883,0.06464675111871948,0.06423142454735498,0.06416692560959796,7,100,f
95,SURE-PM random,0.06415098167272205,0.0646039476045398,0.06421896465036028,0.0641646227746196,7,100,f
96,SURE-PM random,0.06415398575616366,0.0646519489188968,0.0642410286393973,0.06417475901262967,7,100,f
97,SURE-PM random,0.06415377997641983,0.06465520037491061,0.06424419976893275,0.06417528664816409,7,100,f
98,SURE-PM random,0.06415087867316444,0.06460515506595307,0.06422744962696775,0.06416647534871558,7,100,f
99,SURE-PM random,0.06415277591782093,0.06463726888329006,0.06424160363232218,0.06417531242712193,7,100,f
100,SURE-PM random,0.06415104793489,0.06466435261213746,0.06423489382663221,0.06416790252962479,7,100,f
101,SURE-PM random,0.06415241420712803,0.06461832052539095,0.06423216405816781,0.06416933663636869,7,100,f
102,SURE-PM random,0.06415049871586824,0.06461067529897192,0.06421883690896436,0.0641640897564865,7,100,f
103,SURE-PM random,0.06415382032873815,0.06465757992003247,0.06424212275461962,0.0641749389750126,7,100,f
104,NPMLE,0.517766370252161,,,,8,100,f
105,SURE-PM uniform,0.01967590706682955,0.019847896664461046,0.019692408357568924,0.01967967528499919,8,100,f
106,SURE-PM NPMLEinit,0.01967254366373183,0.019673270409943343,0.019672726403880035,0.019672594721617854,8,100,f
107,SURE-PM random,0.01967580524318663,0.019830112340351248,0.01969182838248656,0.019679471937366272,8,100,f
108,SURE-PM random,0.019675891735788226,0.019838770228306827,0.019692147746261525,0.019679626984324444,8,100,f
109,SURE-PM random,0.019675854074938284,0.019839880928082892,0.019691807774166677,0.019679532270431965,8,100,f
