,n,experiment,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,data,NPMLE_lower_SURE,seed
0,100,c,0.0483733631873791,0.04837427336308748,0.09925286123035068,0.06334078265907188,0.06333536304766874,0.7481119747899391,train,False,800
1,100,d,0.007713424278326724,0.007713519183396745,0.011406300719541535,-0.03211354250337964,-0.03211413398538131,0.01880024605470503,train,False,800
2,100,e,0.19745749442338462,0.19746917521826857,0.19036429580343447,0.07046417911148112,0.07044624175469856,0.25797766981964876,train,False,800
3,400,c,0.051356483829196685,0.0513685843814645,0.08386015488593648,0.03617866354721798,0.036190929072196384,0.7628688422962935,train,False,800
4,400,d,0.00484898147924644,0.00484994779446345,0.005079618200157712,0.0020636385028479686,0.00206338152036885,0.1448551323396144,train,False,800
5,400,e,0.18250345057148704,0.18251176505485325,0.26364618957537134,0.13329597767682685,0.13328649831890155,0.32953005339250874,train,False,800
0,100,c,0.06438530092614837,0.06438927379545761,0.09237011314214996,-0.06692384148191238,-0.06692695274187024,0.3310813412518773,train,False,801
1,100,d,0.004261070323170356,0.009084045946804127,0.005178862475362823,-0.007509541852697606,-0.010160907316649013,0.06645412688105874,train,False,801
2,100,e,0.11716507216715222,0.11715407319160236,0.15846709212953777,0.05182046237331566,0.05180994902716243,0.43467566964771726,train,False,801
3,400,c,0.06322940093977766,0.06323418964415786,0.0807558965907819,0.09299284842518368,0.0929894643652726,0.7895955063346605,train,False,801
4,400,d,0.00553865163000082,0.005539150429327245,0.004607184451361943,0.010084622129968466,0.010084269266138932,0.06454908867168513,train,False,801
5,400,e,0.18718184641099114,0.18710253787132186,0.24296231238165295,0.1519431514798636,0.15193206316015917,0.3339581648842064,train,False,801
0,100,c,0.12960901025045357,0.1296215522426854,0.14993426434147936,0.11509093975835398,0.11506943917726119,0.8554083122279522,train,False,802
1,100,d,0.0432037614060726,0.04322612568323225,0.007349006174366828,0.04143181876597847,0.04142934465473441,0.15242788505211907,train,False,802
2,100,e,0.2681296073028556,0.2681442626753039,0.39323173334930933,0.1688033275144551,0.1687982414674699,0.2728547392981026,train,False,802
3,400,c,0.051299361486577155,0.052160657647804545,0.09259419185041061,0.03898999202059457,0.038398470393703546,0.6746436760275454,train,False,802
4,400,d,0.01543711578492998,0.0154550301122646,0.007732615767826349,-0.0024930989432544416,-0.002495136815965644,0.047505290823353405,train,False,802
5,400,e,0.2035167201167243,0.20355296409872342,0.25489955011419196,0.14431954189547633,0.14430506202687077,0.33131474945898626,train,False,802
0,100,c,0.2910520807464641,0.2937724148608983,0.16866129904061755,0.03560668468429903,0.03616405328484916,0.37467433229329106,train,False,803
1,100,d,0.005517177084050386,0.005517456647142944,0.0041726521640575295,-0.032245868016342404,-0.03224638939473682,0.06170829015835075,train,False,803
2,100,e,0.17107937888074068,0.17108132396539888,0.24868858739918984,0.17143639981695685,0.1714326395582255,0.2954461422185034,train,False,803
