,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
73,SURE-PM random,0.025137338581870967,0.02524610719457156,0.025164629349291,0.025140319174774942,5,1600,d
74,SURE-PM random,0.025137471241582894,0.025244768596699333,0.025163527785094234,0.025140582261068384,5,1600,d
75,SURE-PM random,0.025137888327510734,0.025246807529102053,0.025169326066799124,0.025141771481743708,5,1600,d
76,SURE-PM random,0.02513749875827644,0.025245190168928726,0.02516531666197938,0.02514057866602629,5,1600,d
77,SURE-PM random,0.025137513894881103,0.02524989814307945,0.025168350703667207,0.025140352442325896,5,1600,d
78,NPMLE,0.052689224254079965,,,,6,1600,d
79,SURE-PM uniform,0.009437543314340359,0.009499657815167489,0.009467884820245711,0.00944759168611899,6,1600,d
80,SURE-PM NPMLEinit,0.009424539464609385,0.00942469496410137,0.009424629714256305,0.00942458504393313,6,1600,d
81,SURE-PM random,0.009437627177155683,0.00949676524136283,0.009466230046966012,0.009447637155101916,6,1600,d
82,SURE-PM random,0.009437671778671036,0.00950178201076504,0.009468176556240201,0.00944763894151917,6,1600,d
83,SURE-PM random,0.009437866181815089,0.00950080520815094,0.009469016581062951,0.009448197503952808,6,1600,d
84,SURE-PM random,0.009437462639212288,0.009500927555034675,0.009468568483942938,0.009447480146284715,6,1600,d
85,SURE-PM random,0.00943714835176003,0.00949939547006725,0.0094672447342532,0.00944713267651693,6,1600,d
86,SURE-PM random,0.009437432532173098,0.00950015009552704,0.009468273022522684,0.009447342078429611,6,1600,d
87,SURE-PM random,0.009437398242764771,0.009499877568035586,0.009467802553374493,0.009447391018239736,6,1600,d
88,SURE-PM random,0.009437620767453777,0.009499938611051082,0.009467837652038753,0.00944801427592278,6,1600,d
89,SURE-PM random,0.009437056611570007,0.009500100403657435,0.00946793566421146,0.009446935938804711,6,1600,d
90,SURE-PM random,0.009437995301905637,0.009499353329491953,0.009468607045994979,0.009448578353418106,6,1600,d
91,NPMLE,0.17473180992910295,,,,7,1600,d
92,SURE-PM uniform,0.0028556791697705998,0.009124000639444105,0.002982776603878836,0.0028839564926548887,7,1600,d
93,SURE-PM NPMLEinit,0.00308489661489725,0.003196365289827714,0.003111832774580314,0.0030928628534517876,7,1600,d
94,SURE-PM random,0.0028553745429532994,0.009095380131992722,0.002971458238364235,0.0028820121722059077,7,1600,d
95,SURE-PM random,0.0028577271769798076,0.009138031910184469,0.002985113790862197,0.0028878806093116617,7,1600,d
96,SURE-PM random,0.002856062898276459,0.009118155164495132,0.0029886571386584927,0.00288579285243177,7,1600,d
97,SURE-PM random,0.0028563198462289562,0.009086657987064779,0.002980301884765293,0.0028841214485487397,7,1600,d
98,SURE-PM random,0.002855437022585701,0.009112812167056087,0.002981359892318061,0.0028855492465378243,7,1600,d
99,SURE-PM random,0.0028573747458107944,0.009112824173954249,0.002986491184276101,0.0028887470571952356,7,1600,d
100,SURE-PM random,0.002856014057413514,0.009093374013360318,0.0029776886227934262,0.002883098976070162,7,1600,d
