,n,experiment,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,data,NPMLE_lower_SURE,seed
0,100,c,0.0595697659421553,0.05959065461214747,0.06736686734541135,0.003869146611276406,0.0038635096038338902,0.5346525960613091,train,False,1634
1,100,d,0.018658328699138214,0.01867362818991706,0.00918312614547346,0.00613548343730777,0.006133454426155148,0.0442542050570033,train,False,1634
2,100,e,0.2874289980739347,0.28756171387418883,0.2925040962213313,0.12936973098974192,0.1293571663224263,0.25723201046801136,train,False,1634
3,400,c,0.059215854773877946,0.05921479706166477,0.07751297452850917,0.012743330009851093,0.012741434207129174,0.5013060509315546,train,False,1634
4,400,d,0.00784397995188508,0.007842412680062427,0.00696209476068258,-0.0018957037226702235,-0.0019258397795893245,0.015691453562187496,train,False,1634
5,400,e,0.1941725998874274,0.1941782202761258,0.2744898354094647,0.1570459941817039,0.15703787780799097,0.28391618979317357,train,False,1634
0,100,c,0.065539125147682,0.06551434114158462,0.13756233774982607,-0.05332508842583735,-0.05334605752127878,0.33529083921579184,train,False,1635
1,100,d,0.005627794297486336,0.005627983355218762,0.003507618855064775,-0.03545851384291382,-0.03545897027420304,0.008096370664962063,train,False,1635
2,100,e,0.20049173267258863,0.20049785719942473,0.31779584042919073,0.11914345621310567,0.11913392628463228,0.3172693367110995,train,False,1635
3,400,c,0.057348712398851046,0.05734863781954705,0.08406948473775736,0.027014043289369027,0.027012246698212578,0.43159860760469854,train,False,1635
4,400,d,0.00485530565630162,0.004855129296083593,0.005048631984595981,0.010374903595045684,0.01037513231241654,0.1212908438230572,train,False,1635
5,400,e,0.18786421124781605,0.1858104809711329,0.24924040733225974,0.1378987700596011,0.13832554255324328,0.3518036757484836,train,False,1635
0,100,c,0.08955515138541212,0.08954252548021692,0.08050366463595017,0.08849463766772182,0.0884831602362597,0.7533327770519708,train,False,1636
1,100,d,0.009510754722984783,0.009511261705861964,0.010398423968247465,-0.00556555280545032,-0.005565942824704493,0.021247323431303738,train,False,1636
2,100,e,0.20992751227675976,0.20738762042792433,0.2641481385373296,0.15000991865831353,0.16499496519775128,0.24469397317493843,train,False,1636
3,400,c,0.06827456375546627,0.0777105783640078,0.08677379729064612,-0.001413546956823737,-0.007093442490949471,0.7499403347770546,train,False,1636
4,400,d,0.004014547238707529,0.0040146142374556685,0.003986025982484993,-0.0039819896066588005,-0.003982175559412386,0.05272829436415414,train,False,1636
5,400,e,0.16841544712930165,0.1683956932279778,0.2340642771271316,0.14665887598774238,0.14664495678501235,0.3079781768453636,train,False,1636
0,100,c,0.0789799168532973,0.07887185179151592,0.07733271836326118,0.07298961007169809,0.07298533510669501,0.8385834256391463,train,False,1637
1,100,d,0.019295552455852003,0.019324461428264755,0.017581377780259654,0.012943330875563994,0.01294038307431725,0.015417408268754419,train,False,1637
2,100,e,0.2576970269614211,0.25769674079080385,0.3694556323468926,0.14931375286532025,0.14930990791585083,0.34237048252130103,train,False,1637
3,400,c,0.05773919355816002,0.057742038855087455,0.071189093297344,0.02611708632194329,0.026112464749757577,0.7699904192941335,train,False,1637
4,400,d,0.00545969148570067,0.00546902958378241,0.005409280247838944,0.01441477752260413,0.014409867956176025,0.07671265472207008,train,False,1637
5,400,e,0.18604516980615748,0.1860313442957305,0.2807016691742431,0.17103348800500964,0.1710259844790007,0.3178312665008858,train,False,1637
0,100,c,0.06065907415528046,0.060655660301243655,0.06997984690685446,0.03673481342460157,0.036725443398058104,0.3677359960328591,train,False,1638
1,100,d,0.02075334447594028,0.028400154154349284,0.021314033733427936,0.01588192276130277,0.013511940731910546,0.07901962233859078,train,False,1638
2,100,e,0.3054689575358245,0.3054773906439714,0.32189498890971846,0.09174738881001591,0.09173128682925186,0.3524610807534334,train,False,1638
3,400,c,0.062395014052231274,0.062424915363768374,0.08156565845601467,0.053069041872027184,0.0530539505823262,0.8904571317036546,train,False,1638
4,400,d,0.004244163999828901,0.0042420592969170424,0.005672979614878259,0.007117394938327966,0.007116032177753535,0.0258672316782703,train,False,1638
5,400,e,0.17108813227138506,0.17108644732194936,0.23688959105510596,0.14425293892290866,0.1442339172691719,0.34447750355960083,train,False,1638
0,100,c,0.15217321437875828,0.14242454035115018,0.10014295037564777,0.02246220049297577,0.017462020405690382,0.9183503185687862,train,False,1639
1,100,d,0.005735560091877087,0.0057356453400460965,0.005433660955805639,-0.030361676572607053,-0.03036239872243872,0.017595361140082522,train,False,1639
2,100,e,0.20428738963618287,0.20425880923707976,0.22345564826753686,0.09686345803707383,0.0968471184497782,0.31069039031529605,train,False,1639
3,400,c,0.06949417458546654,0.06963345205286658,0.11364682653661523,0.024014536865808792,0.023975019254025513,0.47341229886303227,train,False,1639
4,400,d,0.006273141135014953,0.006273184341927237,0.006716543033149772,0.0018559001270170227,0.0018554493847824105,0.033883638503248756,train,False,1639
5,400,e,0.22508925369060587,0.22554076455514196,0.30942586395265453,0.15622699701546613,0.1562076385721839,0.25789465966573405,train,False,1639
0,100,c,0.05800135243469743,0.11708272697448194,0.12169405695813541,-0.011166475751682796,-0.04237128055380133,0.7560655800566152,train,False,1640
1,100,d,0.003705185078282705,0.0037052267893183106,0.004085031779779052,-0.01213819254546511,-0.012138769990080825,0.03474773688588481,train,False,1640
2,100,e,0.1775337885129891,0.17966889758135693,0.35804344962440604,0.1396622591169307,0.1510102907970197,0.2748365316868541,train,False,1640
3,400,c,0.0572644797078415,0.05742159083293366,0.07605356190167946,0.023739834436549218,0.023701366846740655,0.7367410203634784,train,False,1640
4,400,d,0.004434446312855513,0.004434528191365214,0.005874208957135496,-0.0036652592296094965,-0.003665386235097259,0.05735526335047299,train,False,1640
5,400,e,0.19473231269276892,0.19472067345503452,0.2714466309305931,0.1382591016425691,0.13824043174847953,0.32076064235357005,train,False,1640
0,100,c,0.0719485271768701,0.0719445142709669,0.08183383424774245,0.04441036314495484,0.044403773752556934,0.3706060548311514,train,False,1641
1,100,d,0.007480151536703578,0.007479962328943946,0.01073215930880006,-0.018188360789613344,-0.018188436821136574,0.09463793553073442,train,False,1641
2,100,e,0.20749207035738157,0.2074967428262444,0.2542329036672305,0.13195014504158104,0.13194195258973396,0.27347483182035787,train,False,1641
3,400,c,0.059790378731309726,0.05979167733585765,0.09695249783849329,0.01746724149176785,0.017466716457115724,0.36281844862670043,train,False,1641
4,400,d,0.007698650831092074,0.007707528462285413,0.007072110147960525,-0.0002071549314270449,-0.00020992382693838963,0.048345468244326784,train,False,1641
5,400,e,0.1785509662814361,0.17855901937915442,0.27972519329690404,0.15532441202887348,0.1553165053919699,0.3068376777070367,train,False,1641
0,100,c,0.07723358462540295,0.07723034383513111,0.08882978110710947,0.07493771559173566,0.07493409454391653,0.549003963687843,train,False,1642
1,100,d,0.008090707171742276,0.008098670279568383,0.00804393729379687,-0.01576855888409403,-0.015773984233526443,0.0454979691542259,train,False,1642
2,100,e,0.2384728432413483,0.23847760064972578,0.34895229298207375,0.12313558152124862,0.12314466442681472,0.5893681862984365,train,False,1642
3,400,c,0.06726434226081641,0.06726544112471643,0.07399198610757009,0.043383988088682414,0.043374407768734996,0.7892187957594562,train,False,1642
4,400,d,0.005993073801372418,0.00600983217179505,0.006611604039678642,0.01491556208613968,0.014913785639573707,0.038234365444474214,train,False,1642
5,400,e,0.15956967407949496,0.1595436106100034,0.26031495790633175,0.16372676466420472,0.16372011430901395,0.311856096358226,train,False,1642
0,100,c,0.2585074739525767,0.258466978803939,0.191583252920943,0.10490358057309805,0.10487764464895691,1.0859856777529882,train,False,1643
1,100,d,0.014701461392180848,0.014702008629905158,0.011681888949779699,-0.008584319533873171,-0.008584578382480003,0.03773309292930613,train,False,1643
2,100,e,0.28088104965792443,0.280822243852401,0.3286956992123582,0.099043747630929,0.0990315000701693,0.3265839612240925,train,False,1643
3,400,c,0.05586426147039258,0.05585916480803544,0.07951119069481488,0.04152933053933729,0.041525437103477926,0.3388036552015731,train,False,1643
4,400,d,0.005139144871227015,0.005139525016372698,0.006671050438193144,0.0003465937988677936,0.0003461453106551282,0.05733706346770205,train,False,1643
5,400,e,0.19670772325822392,0.19681299027433707,0.2976224448260773,0.15992371813466036,0.1598533657459521,0.34568852518725324,train,False,1643
0,100,c,0.09600473412736099,0.0942835155299779,0.10003891252193549,0.055556650285105105,0.05549626096383392,0.8688651025382947,train,False,1644
1,100,d,0.01438446741873792,0.01439109287557319,0.011147272558284613,0.021801182920528427,0.021800499870714526,0.1376321081800125,train,False,1644
2,100,e,0.2056729491334904,0.20564676644134305,0.2583620392846306,0.1364342558095381,0.136425916474072,0.32885162152149744,train,False,1644
3,400,c,0.06319190399417933,0.06322245587073046,0.07358258126194567,0.06641529018853597,0.06636243568404473,0.3342984733886166,train,False,1644
4,400,d,0.007034054005011437,0.007034135738109636,0.006635471301219784,-0.005167974789943166,-0.005168040543277002,0.07108352718263765,train,False,1644
5,400,e,0.17312252303733186,0.17316399820750428,0.2557366736040105,0.14664945119986209,0.14665038999053528,0.3655409256295363,train,False,1644
0,100,c,0.06287255741709444,0.06287075328854172,0.05567052794689978,0.07680101984383932,0.07679354201333262,0.7373331366549506,train,False,1645
1,100,d,0.00677271323529482,0.006772938130451457,0.007838653589939584,-0.008375718597034591,-0.008376166125771327,0.025222123696380407,train,False,1645
2,100,e,0.2226407645531965,0.2226453432287782,0.3404691246137797,0.1496506313182253,0.14964378281797225,0.31791162023441666,train,False,1645
3,400,c,0.06268437770229304,0.06260078164454813,0.06351090904251203,-0.023949201040389598,-0.02396152449666488,0.6741412204923836,train,False,1645
4,400,d,0.004678705228604967,0.0046791577846252656,0.003658433532343212,-0.006899508533596936,-0.0068996911249955065,0.011957101231228737,train,False,1645
5,400,e,0.16461956154498622,0.1646249852351307,0.2923381367546274,0.16303624991137128,0.1630333538544862,0.34605443742357794,train,False,1645
0,100,c,0.06657733981082975,0.06656626577208305,0.052445954457597345,0.046745120347164576,0.04673640047916464,0.5472636002091558,train,False,1646
1,100,d,0.00631035025565365,0.006310371378071349,0.0062114664284408025,-0.009302606862535843,-0.009302841996329043,0.020569480680192136,train,False,1646
2,100,e,0.19350961308930292,0.20131131215303302,0.22383456357892392,0.05624376261727939,0.05695434819199555,0.47054725030885536,train,False,1646
3,400,c,0.05395264847144651,0.053973083329429024,0.08028489712367826,0.036258608195157506,0.03623727400492996,0.650269975668973,train,False,1646
4,400,d,0.005558547448298071,0.005511876185417024,0.0074403081919722424,0.0021774913545906396,0.002042481795507225,0.010755813475574331,train,False,1646
5,400,e,0.17835724348048276,0.1782173137523127,0.25210679727767976,0.1568276491203136,0.15636916088404967,0.34794602998158536,train,False,1646
0,100,c,0.07937664883883794,0.07940540529027675,0.0785390135893485,0.061797782804627985,0.06176844881177445,0.49037635585493644,train,False,1647
1,100,d,0.006644485752877683,0.0066445216586523284,0.010153629173776829,-0.02960584258734901,-0.029606240363053954,-0.011080690792715888,train,False,1647
2,100,e,0.23189061269201186,0.23174150472139673,0.28876429506239526,0.13972719302145487,0.13972713139645535,0.3484922637803317,train,False,1647
3,400,c,0.06117156503540389,0.061194302835680794,0.0973164954392016,0.08776951167362157,0.08773387061904359,0.7943638971848622,train,False,1647
4,400,d,0.006869156716089611,0.006870993850758123,0.007365339581309688,0.0027929392423287603,0.0027923316991014958,0.01130526443317791,train,False,1647
5,400,e,0.17647130812801556,0.1764762285616924,0.2418496789937017,0.16749246397987463,0.16748885181129203,0.31517163187269764,train,False,1647
0,100,c,0.07270394312965306,0.07270893497846047,0.09820488534481894,0.12811256421833236,0.1280876190602676,0.6442049176601945,train,False,1648
1,100,d,0.007107648778572082,0.00710926164900722,0.0062602911414623395,0.015976779147933513,0.01597637429074604,0.057195389934659106,train,False,1648
2,100,e,0.1887438561093355,0.18902059799368254,0.2785263684795838,0.12686719563635712,0.12685843043263995,0.3121653381635394,train,False,1648
3,400,c,0.053987073158750246,0.053985381237102885,0.08990697283408514,0.011629260161453629,0.011627224360754838,0.5925716760492431,train,False,1648
4,400,d,0.005187653086012409,0.005187740031898079,0.006121536327914908,-0.011059080380440563,-0.011059512491190802,0.02259565439050279,train,False,1648
5,400,e,0.16495270496707956,0.1671232129170974,0.2894296134472759,0.15519017592177325,0.15932406949556022,0.3099632930683611,train,False,1648
0,100,c,0.08079713929863848,0.16004942825010257,0.12437275433072417,0.005058941629060243,-0.03055066005473293,0.7322566357321274,train,False,1649
1,100,d,0.003929973092232614,0.003931684839378951,0.004645014857102148,0.0028320292022615055,0.002831723229704384,0.0031570455845433896,train,False,1649
2,100,e,0.18152156875772543,0.18161436797183597,0.34007493487551493,0.13603694835124303,0.13603441186869888,0.25205583047771735,train,False,1649
3,400,c,0.06837508849021391,0.06852383013370791,0.08312840391155804,0.09353369276920916,0.09348834909633709,0.9011939425100448,train,False,1649
4,400,d,0.006604773992713186,0.006605119482668839,0.0057929013657553406,0.014262100412081011,0.014261840678819056,0.07514425122468665,train,False,1649
5,400,e,0.19559285107580685,0.19561860003992618,0.2917836111281289,0.17489613080037938,0.17489095404999308,0.30233454141210553,train,False,1649
0,100,c,0.062342692738892105,0.06234425576415924,0.0973299898000958,0.05140019102915041,0.051398843280555793,0.38678142380726016,train,False,1650
1,100,d,0.05067992333418554,0.05069302093879843,0.012028481136272725,-0.00589446373444332,-0.005908930243923294,0.09483488533337463,train,False,1650
2,100,e,0.23956456705182583,0.23958611372346084,0.32355747572933014,0.16506611690470258,0.16506591865172937,0.25859216252173683,train,False,1650
3,400,c,0.05784665916568476,0.07859481149298594,0.08486496797156025,0.012537572366218726,-3.3848348872851376e-05,0.6528129365853562,train,False,1650
4,400,d,0.005914669090085712,0.005913927059663236,0.006046543314639747,0.014475378195307016,0.014475028424679586,0.07875590420812266,train,False,1650
5,400,e,0.21328524212919844,0.21326966230282163,0.3216213270633552,0.15511677579402658,0.15511303471189244,0.32890184402899325,train,False,1650
0,100,c,0.07226926029033794,0.07226691283691444,0.06181549059899097,0.03100370732250127,0.030995155923344557,0.5824095831034378,train,False,1651
1,100,d,0.005372387295055581,0.005372369025956889,0.0045445653457187075,0.014929360124345835,0.014928930920414613,0.06522952952576089,train,False,1651
2,100,e,0.25960956747309166,0.2596107194874516,0.39676036241858836,0.14030018957643645,0.14029783294722645,0.3285479070677515,train,False,1651
3,400,c,0.0815802266651772,0.08164703112847276,0.06770869300867405,0.04397640199308143,0.04393137966901037,0.7885182703389576,train,False,1651
4,400,d,0.003952246693958934,0.003966491498030436,0.0038528492824190124,0.005606982802661094,0.0056000253916055525,0.009377806793582816,train,False,1651
5,400,e,0.15280732066500094,0.15280908932266526,0.24301492232988214,0.16183106139774595,0.1618206952209836,0.33442011032071156,train,False,1651
0,100,c,0.05767661647349606,0.05769205340666827,0.08769465076172868,0.03807060258070592,0.03804707663555419,0.5404225801595463,train,False,1652
1,100,d,0.007110595184706711,0.00711649005600976,0.007665695454664672,-0.029420206921721894,-0.0294224121539834,-0.02359644633912211,train,False,1652
2,100,e,0.20715089549261329,0.20718096888764032,0.3082546120367148,0.16312498917142193,0.1631194871975496,0.2998548883473759,train,False,1652
3,400,c,0.058889666885878926,0.05893380543327164,0.09280884700030154,0.053877696098926224,0.05384630965094744,0.48370598493212297,train,False,1652
4,400,d,0.006852236707641043,0.006861957838850543,0.008149482089436498,0.012942371001364101,0.012936228098276707,0.021717192788575996,train,False,1652
5,400,e,0.17209154506251576,0.17221355639513164,0.20796956508035774,0.14650516217743842,0.1464913681307452,0.3348432850385041,train,False,1652
0,100,c,0.05414627069544329,0.05413618176736932,0.09020465916648536,0.0412161701076704,0.0412121724228821,0.4159753177952538,train,False,1653
1,100,d,0.006194426687424797,0.006194358018998783,0.003584750388824127,0.009684065155814282,0.009684021143935554,0.12213973613474913,train,False,1653
2,100,e,0.2197847722407384,0.219786685957403,0.3332408792516936,0.14184416786188883,0.14184148840624267,0.3706556724683426,train,False,1653
3,400,c,0.07476730886081753,0.07399552880830103,0.10556143565423272,0.07973952332059085,0.07968559430225454,0.4694242716177232,train,False,1653
4,400,d,0.01286387288469844,0.012870154539407644,0.007360239483194293,0.014765296919073806,0.014765662410712643,0.14187834755012127,train,False,1653
5,400,e,0.19230617150244797,0.19542811431446083,0.303706450695438,0.15949675283003126,0.16086188998085482,0.3446351129404285,train,False,1653
0,100,c,0.06480064768727394,0.06469102240882642,0.10093704624212174,-0.08459913503243258,-0.0846347932215089,0.17544615287822382,train,False,1654
1,100,d,0.008585446146296902,0.008585497105562757,0.005448921531707468,-0.01564159024306772,-0.015641683049667583,0.1445014876006975,train,False,1654
2,100,e,0.16764083227648188,0.1674825846210424,0.2510570475014411,0.10908760654731467,0.1090923486390831,0.28024602912213564,train,False,1654
3,400,c,0.05819486375489609,0.05821123414680698,0.07716356135325728,0.0847550093311743,0.08474386520574825,0.8049664112821759,train,False,1654
4,400,d,0.011486860514540963,0.011486263047719927,0.007537172562394637,0.004563549013952848,0.004563582024803345,0.10727596428997792,train,False,1654
5,400,e,0.17152294208546498,0.17307606663739405,0.2846958702606155,0.18092238503662825,0.18093854130381512,0.30096757528614326,train,False,1654
0,100,c,0.06343979293871313,0.0638542467370272,0.10254165607489168,0.04217041971983143,0.04272411638515635,0.42765690368891585,train,False,1655
1,100,d,0.005098313117085657,0.005098457394224289,0.0038400501978780297,-0.020751921483311408,-0.020752346812116986,0.015977115505250907,train,False,1655
2,100,e,0.22813343612302706,0.2281147613297692,0.20208208083920953,0.10056132055927072,0.10055325406063638,0.34301478652337664,train,False,1655
3,400,c,0.062192602328490984,0.0621948914205217,0.07652369722736568,0.046424966866496505,0.0464110406306429,0.7806496671506328,train,False,1655
4,400,d,0.006206935238570982,0.006214342390864825,0.006636168955956228,0.005854814774930084,0.005854045860754695,0.03796815186815406,train,False,1655
5,400,e,0.21231618098055433,0.2123146346397709,0.2825302638542484,0.18010069434119813,0.180092597214325,0.31644205260121067,train,False,1655
0,100,c,0.1520124265550017,0.15206153493611685,0.1422430993144511,0.005000064465956839,0.0049707056983142196,0.4637326629455643,train,False,1656
1,100,d,0.005018215220666196,0.007467441131011971,0.0052868703034402945,-0.011685475465908066,-0.012606437798453758,0.03356789897257943,train,False,1656
2,100,e,0.27065657684905053,0.2707881840147785,0.24502084894416418,0.1397179291503518,0.13970317441901742,0.2449258808137179,train,False,1656
3,400,c,0.05314194464662303,0.05314203926787139,0.07224405863772504,0.017271342901358722,0.017268240803384457,0.5540615343763231,train,False,1656
4,400,d,0.00518288206437694,0.005182657351428661,0.0052873089686794284,-0.008401470119428716,-0.008401375395832673,0.09230522668979364,train,False,1656
5,400,e,0.18651263950086147,0.1865134489184395,0.26763002343343884,0.15629090527653525,0.15628746656850928,0.3303407509431441,train,False,1656
0,100,c,0.060950074965612625,0.060944492315904375,0.05441357769028391,-0.013933953004569304,-0.013940580950928877,0.6372798335848749,train,False,1657
1,100,d,0.03729480298276501,0.037274740648635805,0.0044170898489814085,-0.018782214198955868,-0.018789327238538007,-0.006707886240382539,train,False,1657
2,100,e,0.19359807241299506,0.19360688916481705,0.28351995516089873,0.15983349968180321,0.1598313645712527,0.2910404653820253,train,False,1657
3,400,c,0.053903270381552855,0.053912418236752135,0.10383943526614595,0.0739462630483051,0.0739439577799287,0.44533097017558226,train,False,1657
4,400,d,0.005339439940452836,0.005339428469638396,0.005638889851583254,-0.01252937663376903,-0.012529376983002329,0.06100764060896978,train,False,1657
5,400,e,0.15993665245309294,0.1599542375490429,0.26246499545379387,0.16607862468659498,0.166073118472033,0.31498180946812615,train,False,1657
0,100,c,0.05989832066196636,0.059935682023173904,0.0932302610074835,0.09019634799051446,0.09018224119838777,0.47228061653739994,train,False,1658
1,100,d,0.02578658967353951,0.025767548180735032,0.008514670300371159,0.00584014799368692,0.005837272876381547,0.02814549483755723,train,False,1658
2,100,e,0.20275968885447113,0.20497387635159378,0.30511032020133233,0.14795959961296276,0.14793143266435735,0.25757028284416283,train,False,1658
3,400,c,0.053450693391350716,0.05342358314050968,0.07537714050366313,0.037783015405584236,0.03765737275828663,0.7748897004735266,train,False,1658
4,400,d,0.010344742603867798,0.010356575159693227,0.011033825915703448,0.016490350946925664,0.016487016080576213,0.07096109208903088,train,False,1658
5,400,e,0.20223978463370243,0.20221426777048668,0.2716297311179955,0.16503879189988435,0.16503283270223715,0.2902164490016159,train,False,1658
0,100,c,0.13889775535817617,0.1388882406239053,0.07865462871024023,0.10835574686022902,0.10834442138957165,0.6701826547008858,train,False,1659
1,100,d,0.003426661806349039,0.0034268274601918277,0.008066594429430368,0.006021357268162291,0.006021095522665103,0.1215846393776734,train,False,1659
2,100,e,0.21283515223196953,0.21283561925628117,0.27628851953395156,0.14795318944085092,0.14795624472025662,0.3040575407557842,train,False,1659
3,400,c,0.057005747248703116,0.057006082948406284,0.09640842334336525,0.07438964933058032,0.07438985515488795,0.5822519110228339,train,False,1659
4,400,d,0.009657473591035337,0.009577791648146894,0.007756271999497717,0.008307069676571998,0.008293569214006827,0.09555885339685019,train,False,1659
5,400,e,0.18619412638816787,0.18619655311621008,0.2981359720385017,0.14825191562325324,0.14824156025010132,0.34911058100060954,train,False,1659
0,100,c,0.045313174638612376,0.045310176349304135,0.11708985180166731,0.030323338110251258,0.030318079678771568,0.7759946881102558,train,False,1660
1,100,d,0.003082866780995291,0.0030828927850566584,0.0031619435350589324,-0.01807727571510668,-0.018077671766604287,-0.016585143152661602,train,False,1660
2,100,e,0.15666625857680605,0.15644368860668967,0.21756340400798213,0.10018495169978152,0.1001707980112792,0.3272728747574611,train,False,1660
3,400,c,0.056218869637706594,0.05565756531108819,0.07157717174587773,0.0686309976220241,0.0685918171726528,0.6573749887705516,train,False,1660
4,400,d,0.004999389417719895,0.004999345280582878,0.006978216426063732,0.0007494162100172197,0.0007492553970264026,0.03668458666628656,train,False,1660
5,400,e,0.156031916167838,0.15597745204476568,0.2661699123726385,0.176573780787473,0.17656054191795945,0.35845861141869684,train,False,1660
0,100,c,0.06767339132404232,0.06415346911280459,0.07379454506201348,-0.08522344340125657,-0.0853939474047975,0.4330782612804043,train,False,1661
1,100,d,0.028665739239787654,0.01042578144008055,0.008723016956985458,0.022186115471828725,0.02917452731207952,0.24316469446322486,train,False,1661
2,100,e,0.13190736282723406,0.13189612078873414,0.20942069858779505,0.14224479154665268,0.14223917369237485,0.3218141267322681,train,False,1661
3,400,c,0.05572026499765924,0.05574987354300843,0.09544363145780661,0.05922102241632565,0.0592315325056078,0.5983981097640038,train,False,1661
4,400,d,0.005338447952448031,0.0053391250362171015,0.0062977737755128375,0.01267438954603195,0.012670825527051068,0.2023337884356794,train,False,1661
5,400,e,0.1517669290853117,0.15177464854357492,0.2945491408581294,0.16928191936636125,0.16927870987605445,0.294275250143472,train,False,1661
0,100,c,0.09003013310858116,0.09003256642215668,0.06917365272472147,0.05568956013301474,0.05568223390227019,0.4628579884485329,train,False,1662
1,100,d,0.003982193244812132,0.003981380454207201,0.004097188312878527,-0.004568947965499674,-0.004569343351976265,0.05670017701713089,train,False,1662
2,100,e,0.22564001998476457,0.2256351695800432,0.3851423483205528,0.14723324157829307,0.14722798339331927,0.4086522222265039,train,False,1662
3,400,c,0.05126183110557643,0.05126295945930885,0.0656988368179699,0.04679212585845889,0.04678719545187562,0.5915145140758243,train,False,1662
4,400,d,0.004490255392085512,0.004553949219404727,0.004804599725023666,-0.0012423710974682044,-0.0012082529427210708,0.059132647891433375,train,False,1662
5,400,e,0.1680968739370899,0.16809205318336715,0.23174377351471673,0.13587561448749017,0.13587533980136587,0.5435885334896442,train,False,1662
0,100,c,0.08800733744069993,0.08818127650841719,0.08605368511131424,0.0037311322671423853,0.0037097024876015894,0.21088905248838097,train,False,1663
1,100,d,0.006224059852297608,0.006223937903120392,0.00645000540110193,0.014809326090963068,0.01480962599277353,0.09663426835776477,train,False,1663
2,100,e,0.23467360302828058,0.23646077821031747,0.2972768934616951,0.10681644061199454,0.10829690709406986,0.34654212836362674,train,False,1663
3,400,c,0.054040018659626564,0.05404617012055355,0.08682482818537522,0.0804218986394995,0.08041243521418842,0.7292471884971309,train,False,1663
4,400,d,0.013009161209380848,0.01301151145302839,0.014110948392228886,-0.0019409528844559533,-0.0019420714460227373,0.05953253198388515,train,False,1663
5,400,e,0.16014144186202114,0.16023668023932358,0.22738481443804542,0.15343974992793402,0.15324983932962125,0.3421473574429126,train,False,1663
0,100,c,0.08505860095946009,0.08505711737708492,0.11923707496360939,-0.12900632992583894,-0.1290066788335183,0.3617049324658484,train,False,1664
1,100,d,0.020879912952473774,0.02089023720836366,0.019281251245383702,0.03158881053990202,0.03158504867680671,0.07893783410933777,train,False,1664
2,100,e,0.26396842584137264,0.2639601191988577,0.30901945546759807,0.0978791281353223,0.09787362973831762,0.3490442824159568,train,False,1664
3,400,c,0.0620033341398811,0.06200801042629829,0.07900148745574827,0.07759938691216284,0.0775925487234656,0.5352392361993177,train,False,1664
4,400,d,0.02407052007802743,0.023987293155971968,0.008402739603799936,0.0014976640882809812,0.0014953141305641005,0.08757021899474664,train,False,1664
5,400,e,0.19459946500932004,0.19459942610637346,0.2616973119076982,0.15891711352541038,0.15891140150227073,0.30133898385975033,train,False,1664
0,100,c,0.05804052818386709,0.05803640227663045,0.11648087273569369,0.043359714689601675,0.04335720830175077,0.7854384275973149,train,False,1665
1,100,d,0.006757395559280083,0.006757385947865653,0.008003716020139126,-0.01829100178847833,-0.018291559552567557,0.03032939116350315,train,False,1665
2,100,e,0.18542431131163387,0.18598041370620183,0.23732396464627606,0.12393525656329583,0.12958068753325702,0.2817337246428022,train,False,1665
3,400,c,0.054808523265684396,0.05453169717118023,0.08265735776552954,0.03990774973391439,0.03980452626548193,0.684153716962098,train,False,1665
4,400,d,0.004421372651242008,0.00443460925302855,0.004152800731400368,0.0022356643142853907,0.002306584784288628,0.1031807805940917,train,False,1665
5,400,e,0.16000405410838017,0.159997757455864,0.2653753895185511,0.15209681185672813,0.1520970024074063,0.33599200898601594,train,False,1665
0,100,c,0.07669887132295491,0.1252491941073556,0.1113786828404014,0.07405153775066303,0.06506342070691183,0.5027958013921061,train,False,1666
1,100,d,0.02199637348098951,0.02199628565685539,0.007273840472789031,0.011536879273299175,0.011536350206338196,0.06621359236221139,train,False,1666
2,100,e,0.23229199663668357,0.20282451030543108,0.3169594548033469,0.10445011100786697,0.12738473861621633,0.5094203721731199,train,False,1666
3,400,c,0.07356605043149494,0.0734454928509053,0.0640237789934844,0.11524387241382521,0.11522778526414391,0.9215408095464593,train,False,1666
4,400,d,0.0037160579751940905,0.0037160828497844927,0.004112006662614927,-0.01387007255864205,-0.013870302036565328,0.01295325167436145,train,False,1666
5,400,e,0.16471147250158455,0.16477950358646587,0.2596189186744543,0.16093587415376262,0.1609241170872106,0.35274020578261067,train,False,1666
0,100,c,0.07248260896719924,0.0725236679243687,0.07261754353222534,0.08182262357606838,0.08177517934085798,0.7160550187858701,train,False,1667
1,100,d,0.011022913122001099,0.011013221747636841,0.013135486874104268,0.005760424605725447,0.005759171612881069,0.023089759887819968,train,False,1667
2,100,e,0.22233793201632043,0.22733676346078216,0.27477310498730123,0.13415529782238608,0.1384805214665303,0.34118338140911475,train,False,1667
3,400,c,0.05650337669805184,0.06204493089774672,0.08003387399077697,0.00590653959637855,0.004545452856842474,0.5189291761161497,train,False,1667
4,400,d,0.022736938693604672,0.02052741785658217,0.00658198816699414,0.01288212797954337,0.01313590514544126,0.07052692872460216,train,False,1667
5,400,e,0.20311464770558138,0.20310145796559614,0.3093330257477092,0.17048031797354377,0.17045528373139823,0.3175962477105912,train,False,1667
0,100,c,0.0799115145932761,0.07861051485974868,0.10316177356584427,0.09763335242973867,0.09470796033651453,0.21596135273288752,train,False,1668
