,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
29,SURE-PM random,1.5872377796627029,3.3350199613023235,2.7830071285727183,2.432177856919965,2,200,i
30,SURE-PM random,1.5803745218070349,3.3284716952257485,2.777122276544635,2.426740260251483,2,200,i
31,SURE-PM random,1.5971339455139486,3.3992115308452755,2.8237704416431053,2.4566301537166617,2,200,i
32,SURE-PM random,1.5955404313440191,3.4104222230438563,2.833008878102853,2.4627548428843697,2,200,i
33,SURE-PM random,1.5871472351526479,3.361430525069529,2.8001678803893713,2.4418856693166346,2,200,i
34,SURE-PM random,1.5896142541492122,3.3599736526318704,2.798786896779269,2.4382414406339272,2,200,i
35,SURE-PM random,1.5870155706287603,3.365845621318343,2.8044448187732907,2.4427777764992116,2,200,i
36,SURE-PM random,1.5976471226613098,3.3774933625744574,2.811384656201075,2.4497716334648,2,200,i
37,SURE-PM random,1.5982569106370415,3.372639997338281,2.8107574150519974,2.4509140352259955,2,200,i
38,SURE-PM random,1.5926522818356728,3.3979926912162033,2.8215910213999167,2.453225951045395,2,200,i
39,NPMLE,8.620042195014904,,,,3,200,i
40,SURE-PM uniform,1.5675014754285934,3.4819541365337927,2.751025673716316,2.252551010100197,3,200,i
41,SURE-PM NPMLEinit,1.284542488862965,1.2913241975228948,1.2897185361396084,1.2882989253568258,3,200,i
42,SURE-PM random,1.5661676035035816,3.4465683757908865,2.723864683360609,2.232254531638395,3,200,i
43,SURE-PM random,1.557929717735616,3.4363505179312863,2.713305317384201,2.222793712282714,3,200,i
44,SURE-PM random,1.5711074514299712,3.5201946476663553,2.7796074081960813,2.27257077623554,3,200,i
45,SURE-PM random,1.5712215065248636,3.530440860197597,2.78604745425403,2.275970676960674,3,200,i
46,SURE-PM random,1.5647685939079707,3.463352254559342,2.737145133967104,2.2458703280744414,3,200,i
47,SURE-PM random,1.5581738990478293,3.4677508832656763,2.741819678140278,2.248023923109085,3,200,i
48,SURE-PM random,1.5598708097296259,3.4714218181795324,2.742155197975574,2.2450334207469003,3,200,i
49,SURE-PM random,1.5672040534759981,3.5011903877481285,2.766749297133746,2.2639637772133416,3,200,i
50,SURE-PM random,1.5790925893960464,3.4882331201154733,2.755464199804091,2.255782250270023,3,200,i
51,SURE-PM random,1.5642618637530614,3.520683337353577,2.7806518009375196,2.272926985066415,3,200,i
52,NPMLE,5.73200477866392,,,,4,200,i
53,SURE-PM uniform,1.6231014378677835,2.869136861049426,2.3435411849182723,2.037256147020874,4,200,i
54,SURE-PM NPMLEinit,1.4975202801412117,1.4997942012567902,1.4986630794972646,1.4981447512143822,4,200,i
55,SURE-PM random,1.6256167695768917,2.8438623953464446,2.3284065812219232,2.0289052641240257,4,200,i
56,SURE-PM random,1.6150806834112845,2.8389076444631245,2.3213254218639774,2.022489334437364,4,200,i
57,SURE-PM random,1.6254274547948406,2.8966885332577577,2.3613001840221073,2.047556039283321,4,200,i
58,SURE-PM random,1.6207120769685006,2.907572894053246,2.3666513746756053,2.0488675738370206,4,200,i
59,SURE-PM random,1.6235933695140365,2.8580891495073844,2.3352020142735297,2.0323557436847173,4,200,i
60,SURE-PM random,1.6198583083719391,2.8582238823938475,2.33646881409117,2.033993712709943,4,200,i
61,SURE-PM random,1.618752211611334,2.859863330759123,2.3360079946756227,2.0321239905030297,4,200,i
62,SURE-PM random,1.6310722628470895,2.879302824954523,2.3530987842244215,2.0449842823515687,4,200,i
63,SURE-PM random,1.6274213401404725,2.8748638867156533,2.3484287258540406,2.0405043607995124,4,200,i
64,SURE-PM random,1.6275382042569666,2.8935526109019465,2.363542442387395,2.050764257316382,4,200,i
65,NPMLE,5.949774672174565,,,,5,200,i
66,SURE-PM uniform,1.561969746389055,2.761563418720085,2.3388942948152596,2.109506764685252,5,200,i
67,SURE-PM NPMLEinit,1.3527362626597506,1.359178722286764,1.3559230458222948,1.3546356885698447,5,200,i
68,SURE-PM random,1.5585085743635552,2.734798969746217,2.3195314653031995,2.095856981385997,5,200,i
69,SURE-PM random,1.5490817051298773,2.73690739966211,2.323499915085174,2.099355346325851,5,200,i
70,SURE-PM random,1.5708539680952378,2.7856870695965874,2.3509090915948048,2.112976553041582,5,200,i
71,SURE-PM random,1.5645775564675972,2.7929052170395643,2.3573680613134784,2.119219171619144,5,200,i
72,SURE-PM random,1.5565743381767674,2.7541525974112027,2.3365412332401276,2.1077313266496445,5,200,i
73,SURE-PM random,1.554955440868823,2.75695597310912,2.334696187632959,2.1033429459975252,5,200,i
74,SURE-PM random,1.5539665395436089,2.7623060998427693,2.3391829771886425,2.106893326710123,5,200,i
75,SURE-PM random,1.5641270538196528,2.770216705420679,2.343621350207367,2.111797627681301,5,200,i
76,SURE-PM random,1.567384637740061,2.7591354211701513,2.337162426312034,2.109813353942954,5,200,i
77,SURE-PM random,1.5587447937373669,2.785012029203433,2.348781235560192,2.1086345034536986,5,200,i
78,NPMLE,5.812888831034789,,,,6,200,i
79,SURE-PM uniform,1.6214595216967285,2.7768828999600506,2.339298242307685,2.0526407080227473,6,200,i
80,SURE-PM NPMLEinit,1.4638967318349063,1.4731088050064858,1.4693490420528894,1.4670778136588967,6,200,i
81,SURE-PM random,1.6255878367607175,2.751259772171766,2.324151242643448,2.045078286742458,6,200,i
82,SURE-PM random,1.6139362880696098,2.7540659062831185,2.323760702878979,2.041015585771792,6,200,i
83,SURE-PM random,1.6211225984512334,2.8016218024830737,2.3537024315393205,2.0618413616058096,6,200,i
84,SURE-PM random,1.6183739757341709,2.815461552489866,2.3637703256873923,2.06686225988502,6,200,i
85,SURE-PM random,1.617950267532745,2.767150303497623,2.333373898591536,2.0438325356109868,6,200,i
86,SURE-PM random,1.622588033948702,2.7667425785588216,2.327914200941065,2.039803820509307,6,200,i
87,SURE-PM random,1.6186554803360564,2.767637834345689,2.329420477566752,2.0424784514834884,6,200,i
88,SURE-PM random,1.631175263904716,2.7851908545517814,2.3437407596921305,2.057611382407884,6,200,i
89,SURE-PM random,1.6266132370163542,2.7825702833034898,2.344759786378065,2.0562402477274846,6,200,i
90,SURE-PM random,1.6294834086934349,2.7957386973087015,2.3529462448908345,2.0635082622396244,6,200,i
91,NPMLE,5.988483387857984,,,,7,200,i
92,SURE-PM uniform,1.6153798112437274,3.179839088802754,2.6075122271750195,2.20224730911316,7,200,i
93,SURE-PM NPMLEinit,1.4958246493589515,1.4987147442658917,1.4971661142229171,1.49642049753326,7,200,i
94,SURE-PM random,1.6094635355591478,3.152835345793966,2.5899936014468414,2.1906613483342543,7,200,i
95,SURE-PM random,1.6129369727659921,3.1479142448206447,2.5857550549471218,2.187119757574536,7,200,i
96,SURE-PM random,1.613742585151958,3.2072957829403776,2.623120920789372,2.212707599557215,7,200,i
97,SURE-PM random,1.6144718892769108,3.2193651435985204,2.63219096139159,2.217825935343512,7,200,i
98,SURE-PM random,1.6111327918039282,3.1740429203986413,2.5984236676424657,2.1908850524107,7,200,i
99,SURE-PM random,1.6134242887481363,3.1656359333830846,2.594113422444441,2.1897521837775376,7,200,i
100,SURE-PM random,1.6177154171691948,3.171414395163631,2.60206722015262,2.1973050241679246,7,200,i
101,SURE-PM random,1.6201615022002214,3.187681473844699,2.61345512752741,2.208255606574656,7,200,i
102,SURE-PM random,1.6181858217487055,3.1855459485027793,2.615659092836911,2.2097401359105704,7,200,i
103,SURE-PM random,1.6171527099900143,3.2031659315638192,2.620119054222089,2.2112114446963127,7,200,i
