,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
56,SURE-PM random,0.37418854377277433,0.5140008456135363,0.4590479576347803,0.4215228803346543,4,200,h
57,SURE-PM random,0.37392500642444537,0.5203101128684918,0.46300325469262793,0.423655259181791,4,200,h
58,SURE-PM random,0.3738763454891447,0.5198347680717358,0.4621420351582018,0.42284469907841976,4,200,h
59,SURE-PM random,0.37315983582254314,0.5112898201560016,0.4566427453624937,0.4193882813670981,4,200,h
60,SURE-PM random,0.37327685529717636,0.5153425626265047,0.4596041485795468,0.4213556798755581,4,200,h
61,SURE-PM random,0.3732787068860157,0.5140387304962412,0.45888075047524846,0.42120912268812655,4,200,h
62,SURE-PM random,0.373985352113396,0.523630831130567,0.46569175111069905,0.42541035411562667,4,200,h
63,SURE-PM random,0.3732750705027483,0.5186054586774704,0.4617779541011361,0.42255307755172716,4,200,h
64,SURE-PM random,0.3736286172768882,0.520206189098818,0.46258600431507596,0.4230762497317135,4,200,h
65,NPMLE,1.0449543052721413,,,,5,200,h
66,SURE-PM uniform,0.31858643640847734,0.5231476751143299,0.4583437581300517,0.40646045199992104,5,200,h
67,SURE-PM NPMLEinit,0.27511903304840674,0.2936477110739548,0.28569328535941396,0.2806294323403117,5,200,h
68,SURE-PM random,0.3170023472583678,0.5185971279065598,0.45441648218230457,0.4029059706469799,5,200,h
69,SURE-PM random,0.3185755346078001,0.5196206961942302,0.4558686611233871,0.40480465092822127,5,200,h
70,SURE-PM random,0.3172849146689643,0.5251013802772061,0.45973917949932713,0.4072086985085208,5,200,h
71,SURE-PM random,0.31839787086833765,0.5264523059094564,0.4606715568177455,0.40816957360910167,5,200,h
72,SURE-PM random,0.31598333098298254,0.5196617779756713,0.45409263588145277,0.4016891759055079,5,200,h
73,SURE-PM random,0.31962327934399726,0.5224544445891801,0.45888309462249466,0.4077929103517941,5,200,h
74,SURE-PM random,0.32087969679449274,0.5247009503599301,0.46098636053273195,0.4096590084199607,5,200,h
75,SURE-PM random,0.3199186341061699,0.5268999802914243,0.4616404593915452,0.40939499909401095,5,200,h
76,SURE-PM random,0.3174071507420119,0.5246406890715802,0.4589060499403888,0.40628296956031607,5,200,h
77,SURE-PM random,0.31851397451101887,0.527517152591175,0.4611448458357422,0.4082397761631168,5,200,h
78,NPMLE,1.0924042251389603,,,,6,200,h
79,SURE-PM uniform,0.36260916802685655,0.5091793067309766,0.4605745399075921,0.4303179421031392,6,200,h
80,SURE-PM NPMLEinit,0.3144171157437665,0.3283152082341846,0.3236704267397343,0.3203887368457008,6,200,h
81,SURE-PM random,0.36188081963404245,0.5038748612185833,0.45630968541270334,0.4270741154417397,6,200,h
82,SURE-PM random,0.36335754586174784,0.5061340720833278,0.45993620304449423,0.43142628762367424,6,200,h
83,SURE-PM random,0.36153828184616926,0.5106780212196989,0.460761932946469,0.4296759098810395,6,200,h
84,SURE-PM random,0.3622376261259504,0.5109627134556045,0.4612154693915014,0.43032556490402996,6,200,h
85,SURE-PM random,0.3607552332934007,0.5089523052084053,0.4609547279274658,0.43035790090913123,6,200,h
86,SURE-PM random,0.3628512365574372,0.5098295928384846,0.4617570722530917,0.43155262975264846,6,200,h
87,SURE-PM random,0.36538238014905744,0.5117440015238691,0.46429540084213783,0.434406512429258,6,200,h
88,SURE-PM random,0.36244051418087136,0.5113202575786857,0.46136722078573894,0.4303252037353157,6,200,h
89,SURE-PM random,0.36210079725823546,0.5101445193580585,0.46074291509609167,0.42991989586482815,6,200,h
90,SURE-PM random,0.3624571369106741,0.5132771539776922,0.4623961194345438,0.430854550465767,6,200,h
91,NPMLE,1.3345163577094445,,,,7,200,h
92,SURE-PM uniform,0.358437882079253,0.6416634624180473,0.5792759929532074,0.5217307559986574,7,200,h
93,SURE-PM NPMLEinit,0.31460535640495607,0.33058956086851865,0.3228683299801287,0.31891296458102203,7,200,h
94,SURE-PM random,0.35770860355718953,0.6380943268674112,0.5770287300452205,0.5203932631081486,7,200,h
95,SURE-PM random,0.35891922147123284,0.6418971025544704,0.5811462800217936,0.5239396633784118,7,200,h
96,SURE-PM random,0.35673750914143126,0.6422862910006519,0.5791727413388916,0.5213636112715444,7,200,h
97,SURE-PM random,0.3583777065193655,0.6435948933884817,0.5803574297933001,0.5225473083620968,7,200,h
98,SURE-PM random,0.35499382988713535,0.6374238046910071,0.5750376619823753,0.5170380800584248,7,200,h
99,SURE-PM random,0.35733890703632226,0.6396024587426047,0.5774963584512359,0.5200761958940885,7,200,h
100,SURE-PM random,0.359786064461418,0.6414194080773111,0.5800565806089958,0.5230918592202187,7,200,h
101,SURE-PM random,0.3596763141592429,0.6448034928214337,0.5812721224889986,0.5231088138481776,7,200,h
102,SURE-PM random,0.35828980799259014,0.6419621519955583,0.5785689383269702,0.5206576511010003,7,200,h
103,SURE-PM random,0.35740407709060223,0.6419326938101857,0.5787658498037125,0.5210041493543691,7,200,h
104,NPMLE,1.2754805207279571,,,,8,200,h
105,SURE-PM uniform,0.32723803514403554,0.6348183441961424,0.5530409416169055,0.4836657577045895,8,200,h
106,SURE-PM NPMLEinit,0.2719385505052267,0.28631121633901957,0.2807257208524612,0.2780438205289788,8,200,h
107,SURE-PM random,0.3257237838069686,0.6292613656740988,0.5483545062223026,0.4794982931408629,8,200,h
108,SURE-PM random,0.323088279625903,0.6319853336209396,0.5505345977966937,0.48041872449898904,8,200,h
109,SURE-PM random,0.3290333381968762,0.6362034248998012,0.5539115434872801,0.484429071851004,8,200,h
110,SURE-PM random,0.32734834904044535,0.636331518140334,0.553580537440115,0.48389612320918174,8,200,h
111,SURE-PM random,0.32530269533548095,0.625391556280816,0.5444056667200452,0.4760864662572786,8,200,h
112,SURE-PM random,0.32795741044806137,0.63268067418011,0.551325510115233,0.482307001976542,8,200,h
113,SURE-PM random,0.3243622294326747,0.6341925059287994,0.5520735438678019,0.48146666390646514,8,200,h
114,SURE-PM random,0.33007894800530435,0.6418607107033988,0.5590382034955383,0.4887444877264773,8,200,h
