,mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
0,3,5,0.032350243551096135,0.0685131410068077,0.03208265763363836,0.06869012766619494,0.04328831707300083,0.07981792428746894,0.034745183040412304,0.07148786069665562,0.04227558577669382,0.08522448893732076,0.033005832187074584,-1461.3780875296527,0.24012314626208126,0.4809617843031449,0.03239926909709303,0.06848992633550528,0.030747506401135556
1,4,5,0.008828161525489382,-0.039623218043555196,0.008835415758177423,-0.03961908285458071,0.054271722803188246,0.005452367874041101,0.033876332348261845,-0.017532578925751635,0.06876651906035372,0.014521046309501231,0.00852423109895399,-1417.0507259368678,0.3011272348777661,0.4337309110196729,0.008831454276942177,-0.03963268585332457,0.007999172334992538
2,5,5,0.001020221563162259,-0.02858303995633969,0.0010084038659929908,-0.028576765823870347,0.07220787869417102,0.04943530318541184,0.05116841938971297,0.0316376967867875,0.050872833205352436,0.03167178158840556,0.0017338315830317797,-1433.2685329171252,0.5241834987242944,0.5042663805155342,0.0010159982923240785,-0.028597894550185403,0.00020897596339884336
3,7,5,0.008006537201727304,0.06264549041966598,0.00796897325606056,0.06265718489094525,0.00760950497854006,0.06404991379666444,0.12995873659117627,0.16934358588072154,0.19332202802197804,0.23231181105680732,0.007566565817405335,-1483.3612376249262,0.708150293124498,0.5832815560556951,0.007956879886937935,0.06263826325631316,1.5401812781059362e-07
0,3,5,0.04561483935295662,0.06660041882499582,0.04199921238102082,0.052460870782698295,0.050805044356787614,0.07463849780935744,0.04425218734257696,0.0668524279405608,0.04349346387687293,0.08111681357413318,0.037416844038131745,-1458.961189932092,0.2888179657357164,0.48871529878736764,0.04207494412853193,0.05240733610176039,0.03251441970267318
1,4,5,0.0499763558932711,-0.07804468488899306,0.04993790442731165,-0.07804422626923542,0.0643202618415114,-0.042268993908598756,0.05655548246919407,-0.06293150698507839,0.07720406181943969,-0.03568658223050534,0.04973755049238166,-1390.4120308365252,0.3262220496553207,0.39096311940430906,0.053868096394532654,-0.07978478859330904,0.05190948218347554
2,5,5,0.028508044538324367,-0.0472685714656036,0.0184846089431252,-0.03424988815335428,0.0340242777122594,-0.04605967873768259,0.05934008781047775,0.020847873747728726,0.1061930242248444,0.07325936006384064,0.024588516702872994,-1423.4669135838794,0.4763150462751771,0.4664330841371689,0.028755359267694323,-0.04728827616659294,0.004685187280180042
3,7,5,0.007575762199876707,0.03760468883881936,0.007628233883648639,0.03764544307987421,0.0059458481567457285,0.03908390652875255,0.12960067785160315,0.13154070266361487,0.12712692696431208,0.13273812422396053,0.00708890444877515,-1470.1047077029302,0.7595136361449217,0.5695078349879491,0.007573042460946203,0.037605132690234994,1.2289493677679922e-07
0,3,5,0.028479651642949147,-0.048879787447451126,0.02846443122006505,-0.048869775479894996,0.04484139022275349,-0.028256494786619443,0.030935817635543792,-0.04165470531423261,0.0450932549525906,-0.028396935289487148,0.026429103476633527,-1402.247605117143,0.035869021910562654,0.4135946841262853,0.02848236453354812,-0.0488857205284952,0.02639025742602098
1,4,5,0.02122747579692733,0.011521826094551102,0.021231987604782974,0.011523785583768131,0.06052038368871781,0.05135167094601388,0.03590181213707332,0.030140762009844137,0.03593351491299842,0.030055287027051236,0.022794381050450722,-1447.0063501363516,0.27636829678184544,0.5055690597606836,0.021227152125623282,0.011510009309987367,0.019173886296981867
