,mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
0,3,5,0.03950815978213501,0.01809652145901282,0.03952529308269458,0.018156189025387903,0.04456700618406129,0.022201569419248245,0.04024304415105478,0.020064976517298647,0.047107627201863796,0.027623040049662904,0.03756355843976503,-1432.126120370176,0.02704520215070943,0.40570527395041633,0.03951164753045279,0.01809427489865061,0.02954978628536683
1,4,5,0.02418690752961736,0.044615076613118615,0.022175313706266235,0.04695309622498508,0.04979807881419375,0.10993425778213987,0.03524161317223034,0.09164382765196319,0.06390010876931308,0.12412089026185026,0.022128185630058396,-1466.6338277045536,0.4910677598813002,0.47168123178975474,0.02418945775454858,0.04460517313234914,0.0158420805335882
2,5,5,0.01610575391408774,0.005168084866130357,0.016305615133228646,0.005192659729986758,0.005217950748094718,0.00854015361418874,0.05422916075353862,0.06300287005535687,0.09733982709314948,0.10910591668831558,0.00813007722718587,-1446.5014764102586,0.644671236859946,0.48372419414667117,0.016050305684835366,0.005160291911898185,0.002059130831050085
3,7,5,0.0002458286578943804,0.0006673290458102201,0.00021921111620975436,0.000684722344453121,0.00046291937626671007,0.0009403383457986366,0.12838793186099087,0.14000702370141677,0.18346126364677692,0.19680024357237835,0.00020199134516331037,-1450.746698226326,0.9133807769028163,0.5506143877363671,0.00022238276440615833,0.0006651767793371164,1.046320020495823e-07
0,3,5,0.03410942689542807,0.003637652803427727,0.034101129842941065,0.003641187704738627,0.041096587034339375,0.008876537380151603,0.03348718077092992,0.00389490904266097,0.04199270708725182,0.008934478587497097,0.03297638677185498,-1423.480431433184,0.10840030555387284,0.42746444897450875,0.03410363491468701,0.0036228344200665108,0.024218910937973376
1,4,5,0.020371448490527244,0.051446065370549375,0.020136649205547502,0.051950096053823926,0.05174932427018941,0.09714392708706555,0.03330436676991963,0.07746535996785246,0.06383742169650573,0.11035317647210195,0.016136984773903962,-1464.9570405058666,0.47601929755390165,0.46454286111448895,0.020639403536060034,0.05068111769472648,0.014236242846631577
2,5,5,0.04609467573221904,0.04914879213246468,0.0452174652176755,0.04904861548828194,0.08437893172437592,0.10016568771246262,0.0673061711161473,0.08939813862249525,0.06350682273582792,0.09308624803137172,0.03778519870856543,-1466.0587869247163,0.3568120287784927,0.498140593512396,0.045845776451112166,0.049052375554474566,0.037050671522380445
3,7,5,0.00028100619947878905,-0.030778512729435874,0.006622382078302334,-0.033415608662905126,0.0004591290199545876,-0.02995272299850399,0.12715896725157874,0.09693697976701743,0.1960848816553008,0.16748702627141848,0.0021518616873231686,-1434.9066526801093,0.6229763433065314,0.5607578375438402,0.006608634572976064,-0.033453583384935204,9.119240281868694e-10
0,3,5,0.025640864382760028,0.030220664914990494,0.027850605408052755,0.02884946779235406,0.043571851001496846,0.05742315756601693,0.025919730014805267,0.03892242554054451,0.03876241978262342,0.07616704501553773,0.027301161220668314,-1451.3785088466693,0.1915925808022148,0.4913928228599975,0.027812482220882773,0.028774674818676432,0.016909478644943608
1,4,5,0.03775239473170002,0.0811137313265158,0.03803187077398961,0.08114308451219426,0.05950134026529239,0.09083992511791507,0.051429802619002596,0.08483285401247735,0.07530386881314387,0.09852814107896575,0.03609033365829651,-1467.7251599618335,0.2452092946174421,0.43810762007157383,0.03799791344441952,0.08110792210356157,0.021193560827240176
2,5,5,0.02816417250077924,-0.010547460698672012,0.02809128609803049,-0.010542358330765183,0.08168814480462559,0.07346599448502207,0.0648080841411834,0.047124531985104794,0.10476045858567155,0.08938829685587917,0.02811168047717953,-1438.6136134312205,0.7876361015922837,0.4776808871297569,0.028112742704905814,-0.010551219074269738,0.02451889707979643
3,7,5,0.0812264555876677,0.03231857298343675,0.036072821344476036,0.022168409950067487,0.07955162050293088,0.045241282191596836,0.13513072508200039,0.16362795156529591,0.1848905640378594,0.23028996002024452,0.021975487746154022,-1469.3288312713016,0.6170563504602197,0.582155922858501,0.035979750754467556,0.022132126816575465,6.76034486590609e-06
0,3,5,0.030617736065655512,-0.007728558501621365,0.03053617292891625,-0.007723185511953716,0.03694415602972666,0.010548851042220236,0.028155095126488516,-0.002940097858402055,0.04084756362709371,0.021729485890097978,0.023365834929732973,-1424.8620124385575,0.23281395311322353,0.44662483554451526,0.030246385162076807,-0.007757276191999154,0.02152405285912823
1,4,5,0.021117618559899593,0.03331272606091784,0.021146044370935615,0.033319133562265055,0.06343514071944327,0.05716210872745728,0.04045508622944782,0.03977944955698649,0.06808796204551788,0.06549003455679894,0.0256522195819101,-1449.617427210189,0.24254842037229402,0.4701567540055287,0.021130733749993285,0.03330241789376805,0.017007988860564607
2,5,5,0.0033545357207386017,0.027459775723206802,0.0033595117022563363,0.027466881883063024,0.07452533357143683,0.09662047562701173,0.054009724891473224,0.08063831666552278,0.09876792298142191,0.1280014928229698,0.0037468728614066535,-1462.3653781922199,0.32110364984746936,0.48075902303785484,0.003349832489394658,0.027450743139335602,0.0010390890865124912
3,7,5,0.00037388092234727147,0.010935185745016611,6.810047738940241e-05,0.011197681396277403,0.00027704867908370264,0.01121615495389574,0.1271641076418682,0.13680417157072042,0.1879859412742807,0.19722873506604788,0.00033010921879752104,-1455.942921427673,0.9792270252097296,0.5424331115542932,0.00036633671388802333,0.01094246853767163,2.201069235438414e-08
0,3,5,0.03712307742708347,0.014096813169429538,0.03712778371587041,0.014123547125781215,0.039270053039311296,0.03089021992333119,0.03804605190526301,0.020183886836257558,0.041069972178734065,0.0418127422084508,0.04335156757941262,-1433.6049970941908,0.1652511922989777,0.4541140106620235,0.03711261092916577,0.014095453889245277,0.027013365799870022
1,4,5,0.03161765279943678,-0.002066312255676394,0.03160274137843548,-0.0020621294480247343,0.06491831981469501,0.03122337475029326,0.045113416277643696,0.013601755546819505,0.06879083598213741,0.04323885397221852,0.031880339175123014,-1434.779897898964,0.19027801473463024,0.4381280458467352,0.031619136204308056,-0.0020743733854350238,0.027364277797678273
2,5,5,0.06977671603188429,-0.06670851057593723,0.08440533118719813,-0.06567819887131168,0.11161993226594906,-0.05497629034909141,0.07008022600827139,-0.025011782241331843,0.10568496292005207,0.03171321378977541,0.0559347140770294,-1414.969070650288,0.3163689577100322,0.4385915478136003,0.08395725470869782,-0.06568467744430768,0.043899810936662294
3,7,5,0.004958925749940858,-0.029978283873487273,0.014234893093530364,-0.037195910073684106,0.00855608303433882,-0.03498029609046011,0.1315630170847928,0.1497533000169192,0.19124852383988641,0.21842503724476728,0.012244326850483302,-1433.5492522331858,1.3486429975551442,0.5853212854797987,0.014279477165481865,-0.037221328981750505,6.330543337225689e-08
0,3,50,0.15438995237402833,0.22128334659198665,0.15435911790373874,0.22128416635061604,0.17727432675690738,0.24704875443399943,0.15446866006253127,0.23481734821895248,0.1542822448051512,0.23465095142764403,0.14680833776650237,-1599.9540907927533,0.49400421431123914,0.7019604150258365,0.15437229904254893,0.22126980092375312,0.13030570551224993
1,4,50,0.13141872799668805,0.17284719629296477,0.13129142806801677,0.17293280176579537,0.15480411161943158,0.18068149952182877,0.17731154037542968,0.205324767787351,0.1668875663139206,0.21092022366371885,0.12137722629227572,-1631.24329593427,0.5986601364376452,0.8648794127596265,0.13140063310063832,0.1728453242257981,0.10152311899753087
2,5,50,0.05037231627449479,0.047900730724716366,0.05091366995352827,0.04764373421951132,0.0747580386018339,0.056966728372965465,0.20422209986022527,0.17574070508392242,0.20019496332902648,0.17729003432494028,0.04570662902727069,-1606.4995145649307,1.3879605880156087,1.033131247900191,0.0518112257305239,0.04700405436099436,0.037907137498369096
3,7,50,0.009893117524349621,0.011379602275448633,0.009688598569368472,0.011625772115244331,0.04036471931167006,0.01970597418485784,0.33373885231957234,0.3337998847937706,0.33384129795703776,0.33361642136522346,0.011657333257442538,-1621.4890754832268,4.602751685536376,1.3446146649805792,0.009685567050137732,0.011529995130986664,0.00023327771959922973
0,3,50,0.14073861158397505,0.12697952677582816,0.1407361239788562,0.1269885742417132,0.14519258215373737,0.14608665089189732,0.1422565877357315,0.1404133586749856,0.14223338728855994,0.140360906950041,0.13351463761380983,-1552.3067596988558,0.49013914612639314,0.7005886327778907,0.1407496599634204,0.1269675826780276,0.13017396091621344
1,4,50,0.08353087211676949,0.10494512706516321,0.08321277629221195,0.10520770633866801,0.10874675353015203,0.11583778585168034,0.12301330481872899,0.14269716043616132,0.1229983059087541,0.14257499586000336,0.08679878863232603,-1608.041530092833,0.6963706981271643,0.8997514658584673,0.08352303920645819,0.1049263320629966,0.08166712187733106
2,5,50,0.0571389433416022,0.019440319893116568,0.05708263859798443,0.019496979684136478,0.06319104859043102,0.03443590049165368,0.16864400327249968,0.1501570523472367,0.1684402951849931,0.15002347972312283,0.04248840403854652,-1595.2065705602263,2.0836752738514988,1.0679161997872233,0.047095578013968374,0.026968307003024394,0.03266349882018434
3,7,50,0.04243373574832292,0.012300572495252028,0.04251770652856387,0.01251504595493816,0.046929618105765174,0.014616007116622542,0.31055122460811935,0.3639165410751075,0.3111613429838778,0.36335745398354924,0.034627403153963725,-1627.9281550082897,4.4803490711461,1.373770133165273,0.04227712004802407,0.012299212039698205,0.021809719401674085
0,3,50,0.17188605652873276,0.12046100342233604,0.16411263099357074,0.12183927646425764,0.17620993729812784,0.13130165890349782,0.16339098435263405,0.13683235820190112,0.15904590036145333,0.1418755724743537,0.16414110493441003,-1555.337781289627,0.373908463859063,0.7083453416384462,0.17194199950874317,0.12046119720950947,0.15435124339138365
1,4,50,0.1555461249996726,0.1030767304357496,0.14970375185212698,0.10747718195154994,0.16961362837177973,0.1143893032426131,0.19772847303277438,0.1405333794149383,0.1827595211561726,0.14846445076435863,0.1470112945877602,-1590.4189286734063,0.7058459929338828,0.8585080400200812,0.15552297667676537,0.10308263703618468,0.1337934385683477
2,5,50,0.07379732865351914,0.00842030344500165,0.07084093276760824,0.011367049002862019,0.10461749080117572,0.02716480428404293,0.22085465523356845,0.12245870599795922,0.2218519109143941,0.12224921497930723,0.071746218826399,-1581.6220185176994,1.5502560168688315,1.0245670089409449,0.07385873608540869,0.008371493594447884,0.06377399923493446
3,7,50,0.028541618700749023,0.009901808051922785,0.027710410790152313,0.010000063809130325,0.033721376520598985,0.01197584682054253,0.3222184159804247,0.30944833218630674,0.32317716607328695,0.30858133556528267,0.020001420793314524,-1624.3600423443663,4.9480898340399575,1.3070018230462344,0.0284992007541396,0.00988087866937815,0.004525484491244775
0,3,50,0.13285978464974033,0.1550233646004383,0.13281618000992712,0.1550794760700785,0.16475825513425096,0.18679050620478166,0.14932124988738427,0.1600299206181694,0.14881688834447152,0.1599713662234767,0.13572233108865364,-1549.3074812427917,0.608785492856651,0.6386222753706395,0.13292938597426707,0.15500114163835224,0.12558869729881172
