sigma_theta,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
0.31622776601683794,0.08570490063720511,0.1411112936803629,0.0857052425227915,0.14112410074426043,0.08567471778190211,0.14123127525556856,62.84482183006938,63.0104393880978,62.84390298112307,63.00952051976767,0.08612177510150458,-1495.3031669281004,86.47225886002359,64.6767358184461,0.08570128465514291,0.14115228445522712,0.08335720932605975
1.0,0.539674697438742,0.572122672461865,0.5052191212150071,0.5122626868186976,0.5019897620592035,0.5427123200355577,52.88841886471634,52.979131618713076,52.887506467212404,52.978220912169526,0.5049118131796543,-1789.3241562983517,74.08676579850092,54.5737163259584,0.5052377955432084,0.5122984915676024,0.4942103851358277
2.23606797749979,0.950162910818333,0.8576849014833858,0.9269381516387143,0.8084591945386799,0.9763243171337106,0.8355652296615226,31.40160688971793,31.390031868118058,31.411057457601547,31.394564140730722,0.918502844069825,-2332.877332591481,43.70385892128322,32.838341595359054,0.9270405066535057,0.8084868093183822,0.8923614190114917
0.31622776601683794,0.08975186347205813,0.0751939656328443,0.09046067781759944,0.07389552637415386,0.11768778283218873,0.08087243356722183,64.21162619393829,63.861260172872356,64.21070589290335,63.86034077799982,0.08611099520665874,-1459.6113496068658,90.66750728806576,65.53901517169786,0.11287579721054676,0.08377703023323602,0.0824917023615331
1.0,0.5472967185296947,0.47684783981061357,0.5358946225755512,0.46787926630671245,0.5392944214060681,0.49488449496081766,53.26267778153577,53.18441098293148,53.26177019703384,53.18349780734849,0.5378484812066737,-1743.066508746693,71.92297602293489,54.786287943464934,0.5363122943267367,0.46787707979482823,0.5242736389470866
2.23606797749979,0.9979179722991465,0.8841805816916313,0.8676093501675242,0.8014100149000474,0.9139038469609229,0.8632738641483543,31.96296446933933,31.671390170536927,31.962320740848945,31.67055299696243,0.8646050142909171,-2328.8965606619654,37.23849583233813,33.1309023725227,0.8676988507820872,0.8014507480958418,0.8331537351798987
0.31622776601683794,0.1038683058715031,0.04146947188782315,0.09879827905360289,0.03968749642242847,0.12577267472153034,0.05224437484354485,64.65455359159526,63.36485578534748,64.65362707110089,63.363936354319655,0.10087107155478707,-1438.8644411909297,70.54450282998742,65.04905721280183,0.09877264643548847,0.03964054561743706,0.08997120972767009
1.0,0.6007957082553166,0.5359001414875714,0.5804008280609957,0.47135012364636053,0.6063814436285185,0.5363332754080957,54.5301206459598,54.4648816005154,54.529207208183415,54.46396750335157,0.5792409099243967,-1765.7032253156876,69.07052883321958,56.07044678462499,0.5804823054725208,0.4714469926160223,0.5436715416924206
2.23606797749979,0.8987821533823799,0.7911630375397649,0.8766302766680296,0.7885444014717666,0.9375483347929496,0.8501639730292495,30.455371023435863,29.987215434752606,30.464612868715644,29.98825230575053,0.8647108046516154,-2323.3408396626673,32.63495163989327,31.443038415530044,0.9309630107406281,0.8345793641134669,0.8149325253379243
0.31622776601683794,0.10306555480249145,0.17365631454880964,0.10395421563745912,0.17307852917726882,0.10326662882952742,0.17369052024365805,61.64264842272964,61.49603608246996,61.64172483168063,61.495117720645574,0.105550385102277,-1514.7554251425856,91.629881963692,63.16019304293778,0.10669544806831555,0.17195262762843505,0.09396245738169572
1.0,0.5576928911440913,0.5244314732246382,0.5575297396232063,0.5244563715983099,0.5442521714462004,0.5388146419485563,52.487385942097596,51.63780834051187,52.48646474966241,51.636896584655574,0.5604301973644404,-1803.7683569049263,54.95166394755531,53.23838244271561,0.5575546244501702,0.5244900980112234,0.5375894869268143
2.23606797749979,0.9234790242706896,0.8138823080520533,0.8929012006703947,0.7958628658862414,0.9412808460239062,0.8143657035708566,31.37529718374085,31.59481054621006,31.374585778671577,31.593973524006497,0.8612956299506817,-2321.968530001064,43.77645452058014,33.05776357227228,0.8931581207919477,0.7958262444851748,0.8376180685734208
0.31622776601683794,0.08895201390212863,0.06468622223418925,0.08893095274352537,0.06457967567582,0.0889667586574962,0.06456410685462516,62.79992235551585,63.04798395767209,62.79900616598765,63.047064744303356,0.09224110894370904,-1451.8171912221787,84.38517761715184,64.71902740250248,0.0900754155792575,0.06302798134859472,0.0893101262347375
1.0,0.5145063560709197,0.46989388568448043,0.5143692834408159,0.4698700053617954,0.5437618957383719,0.4808085643576239,53.67304997010073,53.34867072321329,53.67213576931629,53.34775632498673,0.5092648114477653,-1742.115202268898,73.48060155958287,54.95546997002391,0.5145105932589805,0.46990934310215654,0.5064300283008824
2.23606797749979,0.8439656310466919,0.8092546120368204,0.8412292569071471,0.8092803131946655,0.8821388148080117,0.860853262581305,32.13289868471908,32.36287587117331,32.13229051841544,32.36203207438335,0.8412186033197514,-2283.7018991126915,45.83933431721065,33.82786041580808,0.84189055285312,0.8093240047827992,0.8244951832666971
