,mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
0,3,5,0.045903065198688496,0.04381793136732336,0.045956590930986745,0.04379075520605761,0.04586059773672139,0.04386191391944431,0.04553182980246886,0.044080050903672376,0.0459571241351618,0.043800029160293436,0.04574895187101099,-1441.5590422515725,0.04956563316623169,0.4102363903230662,0.04595811718416268,0.04378962552647204,0.03333856554252988
1,4,5,0.024265998077502644,0.07729794593786937,0.024277808335643445,0.07730575969358824,0.05790371635783394,0.11815565781156624,0.0439356827483296,0.10332171264022214,0.06978727690940734,0.12364127051790137,0.024084125520009596,-1476.9074754483645,0.3757914522702104,0.4778638399960075,0.024279085644420415,0.07728808025499757,0.01830381968123465
2,5,5,0.0505789427495948,0.04826450894472668,0.050140975679352724,0.0486244274546234,0.0923738433112053,0.08169001377520226,0.07130357923198673,0.0655385307035749,0.10698030047226074,0.09358522375055622,0.050587473918598976,-1460.0681149201678,0.30138042497905737,0.45551043881561987,0.05057625070617572,0.048255299290464335,0.053299124382628175
3,7,5,0.009473467089547846,-0.011873459833120591,0.0018500222447231077,-0.00708058391204304,0.008075213644073929,-0.010301883832858266,0.13469392324569873,0.10204647040094096,0.19513677901913207,0.16815440803751427,0.006002569341395179,-1446.3057630401324,0.6249225704936184,0.567016450968599,0.009550235350171982,-0.011876797277056653,4.3185957613498354e-07
0,3,5,0.04193645131504767,0.040539643880335235,0.04192326809178309,0.040540766795017134,0.045058952171388916,0.048878378250286916,0.04214559558816541,0.040624969715917815,0.0418590758012402,0.05353879267504112,0.04096400348313082,-1445.9659401666133,0.1556057346538737,0.46954736174114464,0.04192988185234455,0.04053015300980269,0.041457993228962445
1,4,5,0.02584302797813254,0.013778725062370996,0.025688474262955327,0.01410474160630099,0.04964267449965751,0.07359386323455443,0.036313896405887905,0.052352040198336,0.06574803707614678,0.08841037381145225,0.022614005391509782,-1448.4365301845382,0.3345296695563484,0.4471820883208061,0.02585015911003922,0.01376878217050421,0.022858070743915205
2,5,5,0.07237812635269375,0.0935666338302708,0.05354086455122158,0.08690189014990256,0.0904454823062828,0.1246472448335644,0.06876595355373816,0.12159817205607078,0.10174616297976258,0.15720891177200155,0.041883583036834676,-1485.8703857407654,0.4381706836295459,0.5109428382246013,0.053572211934468345,0.0868731234145348,0.008727011130563489
3,7,5,0.0029277989279340036,0.014784063064733914,0.0033544774803301956,0.015396018271031722,0.003602306841519384,0.015190632319992802,0.12892743198259374,0.15721854485995482,0.18613788616293384,0.217130791571494,0.002895867085271875,-1458.26992617641,0.8559511755232072,0.5707710046492322,0.002918940886618695,0.01478388787414292,1.1464095017875308e-06
0,3,5,0.04475104240024527,-0.014260367975167923,0.044748562399671545,-0.014256335173788784,0.03636389260662268,0.014327179957188378,0.030724513173560935,-0.0017167576412315385,0.040681222021555816,0.02214573065160539,0.034874659019046975,-1423.2427609609383,0.2293696459789967,0.43398775195046346,0.04474405089813192,-0.014261011617136774,0.031739153104334894
1,4,5,0.04401685283372416,0.016476406630249244,0.04408396425627685,0.016478778476991012,0.05944498127676042,0.02871126314426124,0.05357086941236742,0.022276488641943957,0.0759240481320293,0.033549497022053856,0.050225949455074095,-1434.0244638506051,0.05376327163260112,0.4235382508820817,0.04475570591804719,0.016111742967512784,0.05300021939764097
