,sigma_theta,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
0,0.31622776601683794,0.09848725234565535,0.11026055845552628,0.09846053742913638,0.1103390072725731,0.09835875527617884,0.11066004296081497,63.54539929693726,64.01904104649925,63.544483945297685,64.01812183539951,0.09825186072432546,-1478.0461705799635,97.94575182338686,65.69125821631276,0.09848714488145953,0.11029795063210895,0.0970207907460204
1,1.0,0.5183330403700561,0.48724334612887676,0.5183575960890009,0.48726342639864473,0.5759651217884646,0.544820044989181,53.44036375609195,53.405983702631,53.43944949910856,53.40506985007522,0.5181921660010523,-1756.1299676828094,73.06041143655389,55.015957215503995,0.5183426452835412,0.4875032215171368,0.5213234105207566
2,2.23606797749979,0.9502359865212844,0.9295126831785183,0.852063473774612,0.8206910532318789,0.9219988785596712,0.8683994817385822,33.11877444724305,33.18576317371851,33.126979379252056,33.18846501988514,0.847780252631384,-2331.149795891741,40.92896096208448,34.6450176202333,0.8519200969851627,0.8206527631552281,0.8258803112327164
0,0.31622776601683794,0.09953751593599958,0.037016286603284695,0.09343731985209792,0.03515876473261278,0.09301031152324771,0.03556093440096083,64.69306297641562,65.01728476851696,64.69214828005755,65.01636512670943,0.09390956890757333,-1437.0549433069373,97.75887787802459,66.69768071255845,0.09337612705513727,0.0351967960899533,0.08861365784765884
1,1.0,0.5218736806999279,0.5270116449985012,0.48188838022699837,0.4680116445424797,0.4824792175885721,0.5072735150610126,53.48150244975724,53.42830381434507,53.48059068573473,53.42739017569022,0.4838230477605071,-1753.427473668698,64.22291244747292,55.04046373275871,0.4818977947047013,0.4680578516410353,0.4651252152377603
2,2.23606797749979,0.8317239855392595,0.8895261915707747,0.7560453433903135,0.7948010077160548,0.8035270707621248,0.8524956372550753,34.6331416802558,35.130749858412734,34.632344400072924,35.12989917728168,0.7571912987724931,-2283.529737634925,42.809925204164074,36.61427879472106,0.7491575111144924,0.8021883777839321,0.7316898054806441
0,0.31622776601683794,0.09139515543977113,0.10818843827542514,0.10443007309334597,0.10015416378702775,0.13567524936670716,0.11633093221938998,63.05399922871349,63.37138000883169,63.053081317342674,63.37046104498231,0.10128139320383236,-1475.1426415499748,87.29877511022178,65.03846487635977,0.10365100178359204,0.1013044571676337,0.09078634298292211
1,1.0,0.5235145169059172,0.4540257806803729,0.5234004325286673,0.45409732329166674,0.5419575835520993,0.48385547996567857,54.84183276560803,55.292365161135514,54.84092120009671,55.29145069157123,0.5202505616955458,-1733.2993549430953,67.19765799453755,56.90282206056143,0.5234975709735931,0.4541026045434833,0.5114861297436505
2,2.23606797749979,0.8381046902147241,0.8153623041606884,0.8020329334297039,0.7925291363900164,0.8689410448325466,0.8367777885980081,32.453338024537786,32.58116083907835,32.45280766673685,32.58035435589738,0.7969025712874526,-2293.2361730776142,40.04753873540698,34.04990052865172,0.80225473685167,0.7924845421256462,0.7710442070507357
0,0.31622776601683794,0.09978766114908767,0.11472999219960343,0.09969040061214116,0.11479821634890641,0.09323756062340169,0.11811318909619922,60.821871290860166,60.68907816905888,60.82095189373668,60.68815993159308,0.09662840472606596,-1482.0972863057868,85.77291006484668,62.3465363487608,0.0998516402743308,0.11473771902828253,0.09058013074889562
1,1.0,0.4809179909124205,0.4808685997201783,0.4799588285901504,0.4813590481025574,0.4912930172147568,0.48729635888294004,51.68090767111233,51.914360859656114,51.67999647554161,51.91344939689779,0.48210251887032846,-1753.950629373966,79.21423063140193,53.51153887041229,0.48066198808578753,0.48099937253166014,0.46757334171056
2,2.23606797749979,0.7966652344288082,0.8210859045084276,0.7882521405398628,0.8014770278011851,0.8245725163444615,0.8521896940961176,36.07196915487769,35.95312824402079,36.07120953303113,35.95228249808394,0.7845292973926293,-2293.4790421444723,42.68313313576045,37.42141046608599,0.7962316323560229,0.8211241124374099,0.7781275294568772
0,0.31622776601683794,0.1037186052639159,0.17386046264798188,0.10365099437689476,0.17381433048905434,0.10246432894764779,0.1743080820826199,61.18136411291963,60.492422360107,61.180437253315255,60.49150419680559,0.10355458884690011,-1514.6750550369084,79.70636433493515,62.15355517596544,0.1037234564947499,0.17388470578874332,0.09112404762445206
1,1.0,0.4822093134555947,0.4624731710833455,0.48129566414316616,0.462313248555427,0.48383555600383127,0.4638624591662663,54.421625166662686,54.326539580468406,54.420713951825554,54.32562566444635,0.4761413657394949,-1732.582862699916,74.07817051909274,55.94106417048335,0.4821539549099915,0.4624921018720193,0.46990977954157037
2,2.23606797749979,0.9166612990897796,0.8368879673785352,0.8983540773034057,0.8129330377631402,0.947262530611749,0.8563557129575083,32.22591811473687,31.86910969802715,32.224589567115416,31.868756261164695,0.8953826085862503,-2294.427880134671,32.14828545848558,33.328991022010065,0.8983537468962454,0.8129310688991441,0.8915099515635612
