,nocovariates,covariates,NPMLE,Z,Z_grid,n
1305,-0.8216154928057817,-0.8217833014032438,-0.8232421006823102,8.932086725121065,11.629919985556663,1000
1306,-0.8234335022346041,-0.8235594015552883,-0.8256240409688176,11.2557231136677,11.638380241975488,1000
1307,-0.8252468640478939,-0.8253319745183146,-0.8280091522300261,8.84446840167726,11.646840498394313,1000
1308,-0.827056274590195,-0.8271017353790244,-0.8303980246630343,8.699396766334127,11.655300754813139,1000
1309,-0.8288624326274464,-0.8288694011738612,-0.8327912476117888,13.61255556180988,11.663761011231964,1000
1310,-0.8306660390310866,-0.830635690560842,-0.8351894093205242,8.172864504530835,11.672221267650789,1000
1311,-0.8324677964604091,-0.8324013234900843,-0.8375930966883571,11.046903153980702,11.680681524069614,1000
1312,-0.8342684090434526,-0.8341670208733407,-0.8400028950252384,10.541138184653493,11.68914178048844,1000
1313,-0.8360685820567271,-0.8359335042528501,-0.8424193878094699,10.153483902078873,11.697602036907265,1000
1314,-0.8378690216040713,-0.8377014954698137,-0.844843156446987,7.345787758466059,11.70606229332609,1000
1315,-0.8396704342949346,-0.8394717163328108,-0.8472747800326116,10.768521949322018,11.714522549744915,1000
1316,-0.8414735269223848,-0.8412448882864628,-0.8497148351134629,7.997325528136093,11.72298280616374,1000
1317,-0.8432790061411427,-0.8430217320806579,-0.852163895454728,12.19579303675817,11.731443062582565,1000
1318,-0.8450875781459397,-0.8448029674406483,-0.8546225318079856,10.766383529386815,11.73990331900139,1000
1319,-0.8468999483504953,-0.8465893127383247,-0.8570913116822546,10.308175896426361,11.748363575420216,1000
1320,-0.8487168210674201,-0.8483814846649806,-0.8595707991179687,8.806553609437707,11.756823831839041,1000
1321,-0.850538899189329,-0.8501801979058669,-0.8620615544640459,9.108180872005146,11.765284088257866,1000
1322,-0.8523668838714695,-0.85198616481684,-0.8645641341582276,11.022713296627263,11.773744344676691,1000
1323,-0.8542014742161498,-0.8538000951034043,-0.8670790905108596,11.915252078251312,11.782204601095517,1000
1324,-0.8560433669592584,-0.855622695502439,-0.8696069714922796,10.67670972917376,11.790664857514342,1000
1325,-0.8578932561591622,-0.8574546694669032,-0.8721483205239716,9.932991976869562,11.799125113933167,1000
1326,-0.8597518328882625,-0.8592967168538077,-0.874703676273639,11.398735524219255,11.807585370351992,1000
1327,-0.8616197849274878,-0.8611495336157237,-0.8772735724543481,7.237902572066124,11.816045626770817,1000
1328,-0.8634977964639972,-0.8630138114961178,-0.8798585376278859,8.426678483787713,11.824505883189643,1000
1329,-0.86538654779236,-0.8648902377287703,-0.8824590950124699,10.564115581540282,11.832966139608468,1000
1330,-0.8672867150194796,-0.8667794947415437,-0.8850757622949386,11.287234007122382,11.841426396027293,1000
1331,-0.8691989697735095,-0.8686822598647608,-0.887709051447553,11.160437844364703,11.849886652446118,1000
1332,-0.8711239789170218,-0.8705992050444337,-0.8903594685495274,7.808970839719125,11.858346908864943,1000
1333,-0.8730624042646656,-0.8725309965605892,-0.8930275136133982,7.679410175915115,11.866807165283769,1000
1334,-0.8750149023055536,-0.8744782947509244,-0.8957136804163474,7.6513056909906,11.875267421702594,1000
1335,-0.8769821239306085,-0.8764417537400132,-0.8984184563365686,8.695353257999624,11.883727678121419,1000
1336,-0.8789647141650891,-0.8784220211742862,-0.9011423221947823,9.875322958570703,11.892187934540244,1000
1337,-0.8809633119065121,-0.8804197379629832,-0.9038857521009741,9.058024429537873,11.90064819095907,1000
1338,-0.8829785496681741,-0.8824355380252873,-0.9066492133064509,9.81637914893772,11.909108447377895,1000
1339,-0.8850110533284719,-0.8844700480438198,-0.9094331660612722,10.38915295035301,11.91756870379672,1000
1340,-0.8870614418862109,-0.8865238872246833,-0.9122380634771406,11.871411892496068,11.926028960215545,1000
1341,-0.8891303272220816,-0.8885976670642199,-0.9150643513957946,9.858901781207734,11.93448921663437,1000
1342,-0.8912183138664715,-0.8906919911226424,-0.9179124682629739,9.15720798374502,11.942949473053195,1000
1343,-0.8933259987737803,-0.8928074548046956,-0.9207828450079881,9.983145482957745,11.95140972947202,1000
1344,-0.8954539711033859,-0.8949446451474806,-0.9236759049289368,8.548765917952661,11.959869985890846,1000
1345,-0.8976028120074044,-0.8971041406155763,-0.9265920635836178,12.867624068070144,11.968330242309671,1000
1346,-0.8997730944253792,-0.8992865109035759,-0.9295317286861363,8.978235858516982,11.976790498728496,1000
