,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.07636303484821111,0.07132186504418192,0.0296173111854588,0.07131391701303615,0.0665196527124008,0.056708441862333744,0.013976470838411196,-0.05590679926125629,0.052324982963102756,-0.013913374914780547,0.052316754576900666,0.6409653057158354,0.07245720273406026,train
1,100,False,True,d,0.00338471469980683,0.00629064934869176,0.0005707890412113606,0.006566330970450641,0.007024294482196296,0.006290453982312609,0.004700717827108735,-0.017657080479037725,-0.007635413570695402,-0.01505419246148,-0.008277611449027677,0.08705797642567038,-0.004970667069596313,train
2,100,False,True,e,0.12387443999292358,0.14514963224680072,0.15890175564160888,0.14230917071283536,0.2154454437829999,0.19822595634219323,0.11708134485554936,0.06864189936485192,0.08995124460301882,0.172327801682976,0.08987587868657997,0.36998940559128046,0.2258137510358844,train
3,100,False,True,f,0.3664735146552463,0.08456480901725871,0.07950529277447972,0.08456390895103828,0.07412600029388981,0.06748212922720431,0.06215782029237558,-0.17406345411495458,0.0798397919417058,0.03965192347524913,0.07983237346818037,0.8137048864520855,0.10162519918454255,train
4,100,False,True,g,0.165757687838866,0.2512902566284855,0.32111265105950004,0.253800646552533,0.26554115418921365,0.31675583875066116,0.34662406109826804,0.022027277097567924,0.17828764181725085,0.26230280789242605,0.18129292789887017,0.9957151729508357,0.27504118311953135,train
5,100,False,True,h,0.5198684373784055,0.4630733982861121,0.4366954991534869,0.46301475604865705,0.4788114144514084,0.5033753242101755,0.45768551988079914,0.1616361396147099,0.2578221626635056,0.3305661140463594,0.2578343429266295,0.85389790897951,0.3750360039752747,train
6,100,False,True,i,2.0714188863878804,1.656008782609836,1.7269543588457927,1.6557941809785686,1.5839538774048854,1.405859190499531,1.49441581797929,-0.199531942293673,1.1972982473092326,0.5732737433051596,1.1973119795367455,4.9422601744825485,1.6183201790882014,train
7,100,False,True,j,2.0010879570010744,3.255044195816352,1.2949986671670488,3.255238182783712,3.4554060548305223,2.8839423930734025,1.2612288808337853,-0.011202801871644913,2.0993539860975527,0.6196054784197452,2.0992586017481365,51.20973239270899,3.332451912707665,train
8,200,False,True,c,0.09572345626058404,0.07758613130498579,0.024955744497650315,0.07758452463543121,0.09825254223699459,0.08104775747000335,0.04904463419284953,0.04904507028183332,0.11998054841080907,0.09272742812014365,0.11998058043307801,0.6034739132890333,0.13316020918516192,train
9,200,False,True,d,0.04291939195647301,0.014064844731278755,0.012940027075097102,0.014132863695605864,0.0067975352421452105,0.006291283713755903,0.010497339589612522,-0.012187553834795027,0.016467869017503675,0.004221913725387815,0.016448503028670274,0.08952810001701711,0.024176435398364962,train
10,200,False,True,e,0.1612612720925508,0.1882396400010866,0.15166814689780023,0.18818219388805943,0.27801805789589,0.22327313371115207,0.1805486564212925,0.14852463465239343,0.1634611941764824,0.1639546827031424,0.16346046305075881,0.2982370981530596,0.23926571900416344,train
11,200,False,True,f,0.034212545300484266,0.06781527526677532,0.00344258187804998,0.06779683493037943,0.07396550523090867,0.06781810458689086,0.02038820540836734,-0.12833312368879943,-0.03546200406217146,-0.08714296602906187,-0.03546131301223646,0.865405755856069,-0.02994534746566746,train
12,200,False,True,g,0.01998968975065342,0.1339895879467862,0.2225280718556013,0.13404551428004172,0.14403057522196458,0.2375842175891739,0.22935245195192216,-0.038169318029487045,0.1358245170187443,0.26771804875634203,0.13581759698979792,1.1761699911724923,0.28185733558077947,train
13,200,False,True,h,0.36419052267838853,0.33253197812803775,0.33092151347320486,0.332489219189903,0.3222209149708727,0.3732676701912073,0.37065392696423033,0.1981426326425015,0.3166690044164804,0.34047451468780165,0.31666987115639744,0.910815108441188,0.3698132924568569,train
14,200,False,True,i,2.214709071503734,1.7125709949973968,1.4552735818494955,1.7157399281409076,1.7380751586419196,1.6508518489015491,1.3734593059233018,-0.21781226156819464,1.3709699745126858,0.9921634896894049,1.3953312059533294,5.223477291861554,1.633329233230303,train
15,200,False,True,j,1.4624398924439097,2.6412759208588836,0.7856920060092091,2.6411512896095917,3.222390807678183,2.9292863509166507,0.9018557870526221,0.41861306388274033,2.534342232905593,0.684067651102946,2.5344900877595378,39.18342403937524,3.369497578478622,train
16,400,False,True,c,0.03209768177248684,0.059401581600362505,0.01890711410817981,0.05942436531454611,0.07232793000905402,0.05797117938443823,0.0184988883253123,0.014035625389552091,0.07585643850926388,0.029554288541439214,0.07585122945883868,0.39917715339419446,0.08049388627315435,train
17,400,False,True,d,0.006973438317516376,0.004183370231900511,0.001424100061720266,0.010938274123834935,0.007770318721036027,0.0041835920300348816,0.0033171880170521557,-0.01095471080279768,-0.005455961496938145,-0.006416603577298903,-0.009323609889351055,0.04185567442274064,-0.004832369084514773,train
18,400,False,True,e,0.14509789601215373,0.1641855950816344,0.13409714860994318,0.16418705317666785,0.2748303159317963,0.2214787197259486,0.1460495559330285,0.12479582558164111,0.1511314505920472,0.137552142287078,0.15113348319865197,0.33595909794354617,0.2265858286232018,train
19,400,False,True,f,0.005733938104650226,0.05435741624613386,0.001918480553259251,0.054357237469265636,0.07189519619472598,0.05735434880657934,0.003392459028547478,-0.05378380362166868,-0.0019189009699827153,-0.04953357919305772,-0.001931857082939672,0.905938853864187,0.002575139696887385,train
20,400,False,True,g,0.029477454880185452,0.16665299788233487,0.2589687025526042,0.16665629216721592,0.1744414457393885,0.2607404854361669,0.2614614949380277,0.047636642018039466,0.17029910242099328,0.25113184550142387,0.17028538838680837,1.515251006222067,0.26736117550411065,train
21,400,False,True,h,0.34310051779823303,0.3431960976494274,0.3253878489513708,0.34912367579513637,0.32948920004905197,0.3426770142002667,0.3344140132446184,0.3001675907078311,0.3000376408031012,0.3639103407880379,0.3006153749273811,1.1930156734343031,0.4068792591508985,train
22,400,False,True,i,2.2640764338389916,1.9576671289030125,1.7144747926013915,1.9546782802333653,1.9790381661426786,1.9453488053206454,1.6154235444910696,0.4251930080017594,1.4622421926314149,1.4199792985576547,1.4658351637345408,6.135016287128567,1.5781245840688092,train
23,400,False,True,j,0.9172877752870404,3.1085092001937538,0.9170633626272009,3.108539400417105,3.3012829598170104,3.133211989834071,0.9542985385605236,0.4320551496352492,2.6463279420526704,0.5608964438001899,2.646265127737678,44.62810374770123,3.4519033693498447,train
24,800,False,True,c,0.02140202334276418,0.06973974003905066,0.0562800636100781,0.06994452764762128,0.10520396501432208,0.06110862490289911,0.01452954941535543,0.02677112282908622,0.0708431878259298,0.08428875775673385,0.07083798907229344,0.5400224308377193,0.08674065805717313,train
25,800,False,True,d,0.004225859205120669,0.004263395362933469,0.0007462910600621949,0.004281971347923794,0.0051843299479382475,0.00419540318857223,0.0005909170921423589,0.004046020191473702,0.004027472425288732,-0.00021821673988881672,0.00401757593484863,0.02490546280244109,0.004471839076178874,train
26,800,False,True,e,0.15197831334865114,0.1814160624788374,0.14238330041486294,0.181431320039494,0.24590402064622932,0.24229074431293296,0.17389000459895834,0.13079500188118304,0.15282519141908668,0.14088039161361568,0.15281467031552456,0.33246469375467397,0.22992827762934445,train
27,800,False,True,f,0.00375037044231806,0.05849401870280638,0.0023188998395835022,0.058495810633389676,0.08625611857860865,0.056810473490085285,0.002973846758589633,-0.011340508703133105,0.04131847235391533,-0.008663666116153726,0.04130485066110211,0.8258817573051925,0.05503760453621098,train
28,800,False,True,g,0.0441770571766137,0.16211274491358096,0.25225846072311564,0.16211104113289668,0.17509287186857478,0.26436836503743605,0.26134691644503577,0.025575246814155586,0.14994737690064072,0.2528693154218675,0.14993493340376546,1.4447737861325818,0.2672185889919483,train
29,800,False,True,h,0.3645194096010957,0.38096997586662135,0.3588775304005876,0.38101365659154873,0.4075814261773116,0.3982555812482538,0.36169633664419165,0.29884356285111513,0.32897352558432374,0.35671196107114983,0.32898753319042046,1.3517623942792745,0.3886953354414075,train
30,800,False,True,i,2.045599529351856,1.7926313741522242,1.5986234155477121,1.7926428709632467,1.7605939536059108,1.7282378291893494,1.4395656802308525,0.7885704628555452,1.590087252609577,1.5334050550611493,1.5901030332480048,5.979330692768515,1.6522724758002292,train
31,800,False,True,j,0.9590095164677206,3.2058705667490597,0.9369771796591985,3.205672822974061,3.546271195530042,3.4674334056170575,0.9905367143881104,0.8242412514296147,2.871382842330735,0.8907650190846963,2.8714663649168766,42.351206328050985,3.3456503045204835,train
