,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.04751608574193007,-0.06807783248334659,train
1,100,"(2,)",c,0.08119093685551247,-0.03301116362614856,train
2,100,"(2, 2)",c,0.03432257134865655,-0.06565793581508568,train
3,100,"(4,)",c,0.06794281138720625,-0.08578782935994166,train
4,100,"(4, 4)",c,0.08118350754620499,-0.03301189502871273,train
5,100,"(6,)",c,0.03056822067278851,-0.06919351210425878,train
6,100,"(6, 6)",c,0.06857272175157869,-0.08692631839886074,train
7,100,"(8,)",c,0.04758618714463214,-0.07723880170305293,train
8,100,"(8, 8)",c,0.08344020401380929,-0.08567086526685921,train
9,100,"(10,)",c,0.07330777101842739,-0.09096365282836841,train
10,100,None,i,1.6436204680082054,-1.8351257773973992,train
11,100,"(2,)",i,1.6884833035675186,1.158354419405871,train
12,100,"(2, 2)",i,2.0566300917714866,-0.4933615379890909,train
13,100,"(4,)",i,1.6859269732742792,1.1580533598495657,train
14,100,"(4, 4)",i,2.0926189890710027,0.3597941779533778,train
15,100,"(6,)",i,1.736584405782037,-0.2740809748049525,train
16,100,"(6, 6)",i,3.09631841829278,1.6347105546746505,train
17,100,"(8,)",i,1.8253919002381955,-1.4580680507125399,train
18,100,"(8, 8)",i,1.8631835797728242,-0.9280112913261178,train
19,100,"(10,)",i,2.1794035911325103,-0.5867358500339469,train
20,200,None,c,0.01595128842933448,-0.05515778373029637,train
21,200,"(2,)",c,0.025326884073946468,-0.06482129984609176,train
22,200,"(2, 2)",c,0.06011695548659253,0.028948961908472324,train
23,200,"(4,)",c,0.01977737094145327,-0.05964804389466356,train
24,200,"(4, 4)",c,0.10523632481226577,-0.10457516481506246,train
25,200,"(6,)",c,0.02227999176946124,-0.06190918267006351,train
26,200,"(6, 6)",c,0.040178285539058736,-0.0752683884373145,train
27,200,"(8,)",c,0.022130217570166248,-0.06088521900485684,train
28,200,"(8, 8)",c,0.0422290501914981,-0.080129505153831,train
29,200,"(10,)",c,0.021982371526367214,-0.06091449160369487,train
30,200,None,i,2.6858569739984826,-1.4230692860222018,train
31,200,"(2,)",i,2.4712718940547287,0.7440632347965961,train
32,200,"(2, 2)",i,2.592124751760038,0.6489652294660067,train
33,200,"(4,)",i,2.7430868940266904,-0.26395452287423493,train
34,200,"(4, 4)",i,2.0325901255530403,1.3808256384990143,train
35,200,"(6,)",i,2.7316889187766487,-1.0323641217457253,train
36,200,"(6, 6)",i,2.4861689835252396,0.34033515433060535,train
37,200,"(8,)",i,2.4975309780413237,0.2852850419055816,train
38,200,"(8, 8)",i,2.7567496792811745,-0.7496236065709482,train
39,200,"(10,)",i,2.7159182953092245,-1.064337705254247,train
40,400,None,c,0.04876982148753367,0.04181976025112309,train
41,400,"(2,)",c,0.0521212986606415,0.04086322939104331,train
42,400,"(2, 2)",c,0.05907976679289388,0.0908101686475257,train
43,400,"(4,)",c,0.05377076210283485,0.04244170162410213,train
44,400,"(4, 4)",c,0.08806673504229488,0.015163567812823926,train
45,400,"(6,)",c,0.06622804278401283,0.03441541873277943,train
46,400,"(6, 6)",c,0.08971629244495297,0.012559700139434835,train
47,400,"(8,)",c,0.06211577507596473,0.03438803335568497,train
48,400,"(8, 8)",c,0.05048695974304068,0.04365723545905634,train
49,400,"(10,)",c,0.06251050099751713,0.03670172262018875,train
50,400,None,i,2.374452288805019,-0.6799514755158328,train
51,400,"(2,)",i,1.751742475467636,1.4528100857165769,train
52,400,"(2, 2)",i,2.0119899682641162,0.6336835038396913,train
53,400,"(4,)",i,2.0731394527430265,0.6403999703172282,train
54,400,"(4, 4)",i,1.9863616596358333,0.963440701669187,train
55,400,"(6,)",i,1.8836574469444027,0.941595322353962,train
56,400,"(6, 6)",i,1.9294644825193896,0.844270670051559,train
57,400,"(8,)",i,1.9808677700645225,0.654177296944141,train
58,400,"(8, 8)",i,2.3776088405403994,-0.0583858734927201,train
59,400,"(10,)",i,2.123786686813944,0.695817547053758,train
60,800,None,c,0.027779959605166073,0.0399253873769446,train
61,800,"(2,)",c,0.07091979597277362,0.10161220185110117,train
62,800,"(2, 2)",c,0.030899487865656022,0.03697134598274629,train
63,800,"(4,)",c,0.03221443288449582,0.03366049557799707,train
64,800,"(4, 4)",c,0.026210432892613825,0.03601904044474472,train
65,800,"(6,)",c,0.023330211081522556,0.037013821324415164,train
66,800,"(6, 6)",c,0.049295084499137956,0.020964902071538023,train
67,800,"(8,)",c,0.04256386362288321,0.02536953189617359,train
68,800,"(8, 8)",c,0.05183243575932673,0.025269167528600527,train
69,800,"(10,)",c,0.03418259599953177,0.03287504801465563,train
70,800,None,i,2.2460641144379565,0.1525833231750874,train
71,800,"(2,)",i,1.8819591054246372,1.3194116433272916,train
72,800,"(2, 2)",i,1.9446723320718848,1.057475719047358,train
73,800,"(4,)",i,1.7304795826598829,0.7353921818504051,train
74,800,"(4, 4)",i,2.0330264885792544,0.8164598505072069,train
