,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.0030196701559533907,-0.07000116180253878,train
1,100,"(2,)",c,0.06452954456022604,-0.02023089656386249,train
2,100,"(2, 2)",c,0.06451503199754284,-0.020228593812276853,train
3,100,"(4,)",c,0.007078326311144554,-0.07281277664811732,train
4,100,"(4, 4)",c,0.018453938486195528,-0.08390336986066978,train
5,100,"(6,)",c,0.004714061564274186,-0.07093432975975014,train
6,100,"(6, 6)",c,0.011039947808376199,-0.07348305411788546,train
7,100,"(8,)",c,0.0067448983878249736,-0.07270638815451017,train
8,100,"(8, 8)",c,0.008276343398345395,-0.07355374486727771,train
9,100,"(10,)",c,0.007175207110489289,-0.07277886591250106,train
10,100,None,i,2.3523001629178877,-1.651474193201906,train
11,100,"(2,)",i,2.0527919944783757,0.8100100530939633,train
12,100,"(2, 2)",i,2.3017088489396085,-0.13760955902061117,train
13,100,"(4,)",i,2.910763231108183,0.4195678803148012,train
14,100,"(4, 4)",i,2.60213320717296,-0.9567150138839392,train
15,100,"(6,)",i,2.4712316276593627,-0.07505538536857398,train
16,100,"(6, 6)",i,2.4490522209168057,-1.585933577197285,train
17,100,"(8,)",i,2.3485810296536314,-1.329526752536578,train
18,100,"(8, 8)",i,2.621295097005013,-1.2257136019469481,train
19,100,"(10,)",i,2.7999229175612226,-1.0826564275183532,train
20,200,None,c,0.06832755989129083,0.002359085113194901,train
21,200,"(2,)",c,0.030899765789510335,0.015420749699029136,train
22,200,"(2, 2)",c,0.0834263632801147,-0.01728762438522779,train
23,200,"(4,)",c,0.08958022865153055,-0.022802568413909867,train
24,200,"(4, 4)",c,0.044526040228442636,-0.0024854030427024477,train
25,200,"(6,)",c,0.09433440540561217,-0.022954455478725173,train
26,200,"(6, 6)",c,0.10358748966951163,-0.011975021564031501,train
27,200,"(8,)",c,0.1006727339165108,-0.028168374528542033,train
28,200,"(8, 8)",c,0.05072930939054916,-0.010491355016625206,train
29,200,"(10,)",c,0.0841367042331839,-0.017080838688346242,train
30,200,None,i,2.360169356558197,-1.3853576590935306,train
31,200,"(2,)",i,2.35187737839673,0.1809340714083108,train
32,200,"(2, 2)",i,1.9849452453236935,0.9613464083491525,train
33,200,"(4,)",i,2.271239420317234,0.6694726602041351,train
34,200,"(4, 4)",i,2.83542223922173,-0.3232954254833166,train
35,200,"(6,)",i,2.5072480763693887,0.1730905079970426,train
36,200,"(6, 6)",i,2.2580710155050063,-0.10603643231193932,train
37,200,"(8,)",i,1.6944842368518789,1.4111447002723911,train
38,200,"(8, 8)",i,2.183760023656562,0.08461458932948132,train
39,200,"(10,)",i,2.510049625188891,-0.9528263180940018,train
40,400,None,c,0.024046569006318998,-0.052920080061216596,train
41,400,"(2,)",c,0.02765229962733242,-0.05781854714336117,train
42,400,"(2, 2)",c,0.03699258045987827,-0.06447061939344566,train
43,400,"(4,)",c,0.03573453983252358,-0.06130712087313042,train
44,400,"(4, 4)",c,0.028232718848192496,-0.05887393480841672,train
45,400,"(6,)",c,0.031553899048613034,-0.057874725946447,train
46,400,"(6, 6)",c,0.039506710501809816,-0.06765284620943404,train
47,400,"(8,)",c,0.034567634843701865,-0.06148092092836505,train
