,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.05969863828242402,-0.13011464286417607,train
1,100,"(2,)",c,0.05810649232140495,-0.13125786159360409,train
2,100,"(2, 2)",c,0.06055674341781263,-0.13509111347889197,train
3,100,"(4,)",c,0.06436637674356134,-0.14096482811754552,train
4,100,"(4, 4)",c,0.092503323587634,-0.15876531668620067,train
5,100,"(6,)",c,0.0791899304974129,-0.1492892919186088,train
6,100,"(6, 6)",c,0.06710458599020887,-0.1503860009137993,train
7,100,"(8,)",c,0.07997440106868269,-0.1557777640637405,train
8,100,"(8, 8)",c,0.07369775348243779,-0.17022162282684408,train
9,100,"(10,)",c,0.06652749916930915,-0.13776118655934697,train
10,100,None,i,1.8252514532365567,-1.1505644314189627,train
11,100,"(2,)",i,1.335335451236987,1.325075964859983,train
12,100,"(2, 2)",i,1.3354575065686793,1.32506625347812,train
13,100,"(4,)",i,1.974159403395534,-0.5972211669528984,train
14,100,"(4, 4)",i,1.9188626182301523,-0.49771927294836704,train
15,100,"(6,)",i,2.14257502942763,-0.2397568488641251,train
16,100,"(6, 6)",i,2.3660058089525005,0.736817572249187,train
17,100,"(8,)",i,1.7190603766112889,-0.6113394593032276,train
18,100,"(8, 8)",i,1.616842993341451,-1.1556016886233973,train
19,100,"(10,)",i,1.6118247205228904,-1.086239984371138,train
20,200,None,c,0.014330488017767585,-0.10789457222896238,train
21,200,"(2,)",c,0.06968579049036526,-0.06632779951198231,train
22,200,"(2, 2)",c,0.018729737056570845,-0.11397771801486359,train
23,200,"(4,)",c,0.019118808734650588,-0.11388416006469822,train
24,200,"(4, 4)",c,0.01746951056675863,-0.11138503603353322,train
25,200,"(6,)",c,0.015801398443220403,-0.11051713495743856,train
26,200,"(6, 6)",c,0.023607559039114937,-0.11580861980286472,train
27,200,"(8,)",c,0.01726237364827921,-0.11232390774877775,train
28,200,"(8, 8)",c,0.017485814201236474,-0.11179878728797363,train
29,200,"(10,)",c,0.017970493753663892,-0.11172487992468141,train
30,200,None,i,2.1930367002401265,-1.115214198404092,train
31,200,"(2,)",i,1.486697052271957,1.4817695406797584,train
32,200,"(2, 2)",i,2.051128315088798,0.21914256333248247,train
33,200,"(4,)",i,1.9700548541432306,0.7505973103597586,train
34,200,"(4, 4)",i,1.917668128096909,-0.011083206528285846,train
35,200,"(6,)",i,2.5057348814428577,-0.9101994028727276,train
36,200,"(6, 6)",i,2.3242754995035333,-0.020007374349455515,train
37,200,"(8,)",i,2.043474117932032,-0.9180445185714591,train
38,200,"(8, 8)",i,1.8969909506696865,0.5737954607739412,train
39,200,"(10,)",i,2.296418173210707,-1.0084409112917327,train
40,400,None,c,0.0008282021530283994,-0.034155199588057975,train
41,400,"(2,)",c,0.010420002067791393,-0.043202406231691574,train
42,400,"(2, 2)",c,0.008483998843687774,-0.04158167317326105,train
43,400,"(4,)",c,0.0015179605504397487,-0.035536443305628086,train
44,400,"(4, 4)",c,0.050996086761901746,-0.059008882916566016,train
45,400,"(6,)",c,0.047142286723183525,-0.05811948095461752,train
46,400,"(6, 6)",c,0.05205022511459754,-0.06169975479536092,train
47,400,"(8,)",c,0.040413958468560746,-0.05325195912564348,train
48,400,"(8, 8)",c,0.05286995742542193,-0.06295619563896218,train
49,400,"(10,)",c,0.0013216710372973592,-0.03563746086735629,train
50,400,None,i,2.57628052916135,-0.4177359624296191,train
51,400,"(2,)",i,1.9266356636466246,0.8858486948419888,train
52,400,"(2, 2)",i,2.013244787696536,1.0899770015013917,train
53,400,"(4,)",i,1.8429888103257672,1.238209244643964,train
54,400,"(4, 4)",i,2.1173467049034254,0.8860713892818095,train
55,400,"(6,)",i,2.0968910954734974,1.0708286051475273,train
56,400,"(6, 6)",i,2.3115332232291195,0.7760744843010104,train
57,400,"(8,)",i,2.3536339320664035,0.47770036652489084,train
58,400,"(8, 8)",i,2.080020745267835,0.6739063733040351,train
59,400,"(10,)",i,2.353825165637816,0.672631997253585,train
60,800,None,c,0.03692898015743698,0.036810634592163174,train
61,800,"(2,)",c,0.05303570583766601,0.026867622331373364,train
62,800,"(2, 2)",c,0.06998232626962006,0.08190904016188874,train
63,800,"(4,)",c,0.0548331811619366,0.02341393306579035,train
64,800,"(4, 4)",c,0.06873577334212236,0.016062461208350042,train
65,800,"(6,)",c,0.05240701540026696,0.028267758079688995,train
66,800,"(6, 6)",c,0.05997474384844493,0.02188852610799314,train
67,800,"(8,)",c,0.05837622956285689,0.02327029067450658,train
68,800,"(8, 8)",c,0.05698147432130919,0.021391473427580267,train
69,800,"(10,)",c,0.053915399369667015,0.026616646551378388,train
70,800,None,i,2.0555296628655864,0.28390392602622583,train
71,800,"(2,)",i,1.6153682823378477,1.5413426424366616,train
72,800,"(2, 2)",i,1.721730356586688,1.0969104611798506,train
73,800,"(4,)",i,1.6768575133077224,1.1568091135880736,train
74,800,"(4, 4)",i,1.678937822232003,1.3587440600602503,train
75,800,"(6,)",i,1.8853021080960193,0.7951660357211938,train
76,800,"(6, 6)",i,1.687585796767837,1.1184771965464544,train
77,800,"(8,)",i,2.1216221114087097,0.507569597117496,train
78,800,"(8, 8)",i,1.8582327861861543,0.8066003886051718,train
79,800,"(10,)",i,2.1724814875635428,0.2389861140247961,train
80,100,None,c,0.06306887049202732,0.08665569454277357,test
81,100,"(2,)",c,0.06055263498175728,0.08068734167030807,test
82,100,"(2, 2)",c,0.06196847799109385,0.07350178526278088,test
83,100,"(4,)",c,0.06921089281535256,0.08231035165380292,test
84,100,"(4, 4)",c,0.08872005767700668,0.07905263804091794,test
85,100,"(6,)",c,0.08779772079204679,0.07716358753122504,test
86,100,"(6, 6)",c,0.0657442250723516,0.05005821725785097,test
87,100,"(8,)",c,0.08209392465326143,0.08362745471267673,test
88,100,"(8, 8)",c,0.09195101769540288,0.08959943043386012,test
89,100,"(10,)",c,0.07030634916076067,0.08570488617721406,test
